# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.0416815861e+02  -7.3879520327e+03   4.9086632329e-04   1.1539755480e+00   3.8167495801e-06   7.1317470342e-17  -1.0045309717e-15   2.3216141768e-01   8.5065364741e-12   2.3280791440e-04   2.2647557020e-08   1.9534356904e-16   6.9040099216e-18   2.6247246978e-07   1.8807593996e-03   1.2448691380e-04   1.2975474551e-04   2.0751861859e-16   6.7146362515e-07   1.5384996628e-20   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   3.1243451530e+02  -2.5979009867e+04   1.4725056266e-03   1.1196696220e+00   1.1449531425e-05   4.3391591144e-16  -3.0081751707e-15   2.3048432394e-01   2.5491937373e-11   6.9837940575e-04   6.7930812032e-08   1.1846524038e-15   5.9745140406e-17   7.8735735273e-07   5.6423008852e-03   3.7343702691e-04   3.8923966254e-04   1.3960267726e-15   2.0142384049e-06   1.3779172012e-19   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   3.2060600654e+02  -4.4570067702e+04   2.4538649252e-03   1.0874785906e+00   1.9080161511e-05   1.1920316015e-15  -4.9998791060e-15   2.2880744281e-01   4.2428057965e-11   1.1638178966e-03   1.1318108565e-07   2.9629023906e-15   1.6118930326e-16   1.3120633205e-06   9.4039104227e-03   6.2231600296e-04   6.4865086412e-04   3.7132021596e-15   3.3565557627e-06   4.3107620627e-19   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   3.2868075754e+02  -6.3161125536e+04   3.4347576326e-03   1.0572226681e+00   2.6707205964e-05   2.4308514346e-15  -6.9807614277e-15   2.2713091599e-01   5.9336174733e-11   1.6290347597e-03   1.5838046427e-07   5.4395572299e-15   3.0773549013e-16   1.8364731173e-06   1.3165633358e-02   8.7107643857e-04   9.0793922841e-04   7.1927999035e-15   4.6981107798e-06   9.5782552571e-19   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   3.3665693996e+02  -8.1752183371e+04   4.4149972880e-03   1.0287419201e+00   3.4329231852e-05   4.1827484037e-15  -8.9637835505e-15   2.2545488505e-01   7.6276404820e-11   2.0939414274e-03   2.0351397878e-07   8.5291675091e-15   4.9681546165e-16   2.3604710217e-06   1.6927515004e-02   1.1196709624e-03   1.1670556664e-03   1.1864334916e-14   6.0385986148e-06   1.7888060146e-18   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   3.4453278743e+02  -1.0034324121e+05   5.3943976060e-03   1.0018935582e+00   4.1944807564e-05   6.3367139218e-15  -1.0980615575e-14   2.2377949144e-01   9.3340934556e-11   2.5584494159e-03   2.4856937073e-07   1.2173156692e-14   7.2686059361e-16   2.8839427959e-06   2.0689600631e-02   1.3680522478e-03   1.4259511347e-03   1.7781650721e-14   7.3777145350e-06   3.0016719669e-18   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   3.5230660906e+02  -1.1893429904e+05   6.3727725266e-03   9.7654966924e-01   4.9552503189e-05   8.4375562184e-15  -1.3091857235e-14   2.2210487644e-01   1.1064472105e-10   3.0224703484e-03   2.9353688356e-07   1.6337575686e-14   9.9728147469e-16   3.4067756492e-06   2.4451935452e-02   1.6161730258e-03   1.6845766492e-03   2.5028905167e-14   8.7151539341e-06   4.6728797963e-18   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   3.5997680115e+02  -1.3752535688e+05   7.3499362658e-03   9.5259530005e-01   5.7150890889e-05   9.3423179152e-15  -1.5401572325e-14   2.2043118111e-01   1.2831447870e-10   3.4859159795e-03   3.3840907632e-07   2.1008612341e-14   1.3083737357e-15   3.9288582152e-06   2.8214564614e-02   1.8639860979e-03   1.9428832975e-03   3.3722666702e-14   1.0050612335e-05   6.8564546526e-18   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   3.6754185693e+02  -1.5611641471e+05   8.3257033646e-03   9.2992683418e-01   6.4738545276e-05   6.7142150191e-15  -1.8077331524e-14   2.1875854626e-01   1.4647701509e-10   3.9486982188e-03   3.8318065668e-07   2.6187710866e-14   1.6611509687e-15   4.4500805389e-06   3.1977533180e-02   2.1114443484e-03   2.2008222522e-03   4.4011364257e-14   1.1383785380e-05   9.5395624930e-18   7.4092200000e-01
