# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.2215454323e+02  -6.2343313069e+04   7.8399745653e-03   1.0894789406e+00   6.5817399319e-06   1.8230420662e-16   3.7740047077e-15   2.2629816298e-01   3.0331873217e-11   3.5482358340e-03   3.0328268313e-07   1.9578710502e-16   1.0482580639e-17   1.1626431608e-07   3.9315554442e-04   2.0839006860e-04   4.0767669228e-03   9.8970402576e-16   2.2873294489e-06   2.8222817425e-20   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   3.6541343663e+02  -1.9084157690e+05   2.3478169919e-02   9.5715574886e-01   1.9784897089e-05   2.8759784726e-15   1.2516974206e-14   2.1292802685e-01   9.7389300320e-11   1.0625884201e-02   9.0340358349e-07   1.6671936155e-15   9.3489305172e-17   3.4801487343e-07   1.1876922508e-03   6.2589099077e-04   1.2206609830e-02   1.0142610605e-14   6.8594594990e-06   5.4238320537e-19   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   4.0659635226e+02  -3.1932304442e+05   3.8991612043e-02   8.5721964541e-01   3.3104935351e-05   1.6160669872e-14   3.2241481797e-14   1.9965808525e-01   2.0778737994e-10   1.7647289396e-02   1.4881823140e-06   5.5036672028e-15   3.1287393517e-16   5.7932724225e-07   2.0068115563e-03   1.0455023068e-03   2.0265715405e-02   3.9189731393e-14   1.1423431575e-05   3.3963792208e-18   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   4.4497416359e+02  -4.4775359061e+05   5.4298821225e-02   7.8057240011e-01   4.6612708009e-05   6.1760590902e-14   9.4546669479e-14   1.8655374950e-01   3.7371594351e-10   2.4575709819e-02   2.0524593095e-06   1.3376064692e-14   7.5150581553e-16   8.1249328899e-07   2.8665921817e-03   1.4684604418e-03   2.8208038256e-02   1.0876005907e-13   1.5971766102e-05   1.3912201461e-17   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   4.7994850719e+02  -5.7604500500e+05   6.9320834588e-02   7.2118922890e-01   6.0368818861e-05   1.7692217563e-13   3.1950911450e-13   1.7367837359e-01   5.7221714303e-10   3.1375527515e-02   2.5934944795e-06   2.6267175359e-14   1.4288582684e-15   1.0513700193e-06   3.7826526339e-03   1.8957552732e-03   3.5989182980e-02   2.3882255473e-13   2.0493746849e-05   4.2364171670e-17   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   5.1108471190e+02  -7.0402065076e+05   8.3982178042e-02   6.7491653300e-01   7.4420206133e-05   5.7197737757e-13   1.3084127597e-12   1.6109246375e-01   7.6923243193e-10   3.8012682905e-02   3.1102203363e-06   4.4327575462e-14   2.2967725403e-15   1.3011449077e-06   4.7699718073e-03   2.3280493819e-03   4.3567025550e-02   4.4338670080e-13   2.4974260841e-05   1.2201773669e-16   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   5.3814071310e+02  -8.3137789732e+05   9.8211800739e-02   6.3877690868e-01   8.8797364120e-05   2.1321517411e-12   5.2334592182e-12   1.4885291998e-01   9.4194885309e-10   4.4455093663e-02   3.6030331536e-06   6.7742537522e-14   3.3014547263e-15   1.5681724725e-06   5.8427138034e-03   2.7656139446e-03   5.0902295768e-02   7.3930667175e-13   2.9393318606e-05   4.1754089930e-16   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   5.6113640827e+02  -9.5759986568e+05   1.1194395732e-01   6.1049444629e-01   1.0351232337e-04   4.3556601271e-12   1.0988903522e-11   1.3701232164e-01   1.0732194774e-09   5.0673051352e-02   4.0742882792e-06   9.6299331451e-14   4.3612264000e-15   1.8598518604e-06   7.0140592784e-03   3.2082843753e-03   5.7959109267e-02   1.1360160481e-12   3.3726535093e-05   9.9543471133e-16   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   5.8048485234e+02  -1.0817903722e+06   1.2511902130e-01   5.8812214324e-01   1.1855747345e-04   3.7483357685e-12   7.3459185546e-12   1.2561827114e-01   1.1481598922e-09   5.6639588412e-02   4.5290376734e-06   1.2807511076e-13   5.3214871771e-15   2.1845698524e-06   8.2960463231e-03   3.6554377784e-03   6.4705437634e-02   1.5877420117e-12   3.7946468737e-05   1.1110663267e-15   7.4092200000e-01
   3.8000000000e-02   3.8000000000e-02   5.9718308260e+02  -1.2024308443e+06   1.3768421161e-01   5.6972153272e-01   1.3390527870e-04   4.3077064021e-12   4.9996564116e-12   1.1471281182e-01   1.1981930103e-09   6.2330807423e-02   4.9747405782e-06   1.6699265327e-13   6.3307693040e-15   2.5519570389e-06   9.6994242958e-03   4.1059931318e-03   7.1113505774e-02   2.1732699330e-12   4.2024368503e-05   1.4991089284e-15   7.3785400000e-01
   4.2000000000e-02   4.2000000000e-02   6.1303105480e+02  -1.3170910389e+06   1.4959421159e-01   5.5309949435e-01   1.4950888694e-04   7.3839925391e-12   8.9326017037e-12   1.0433193398e-01   1.2445914984e-09   6.7726162668e-02   5.4229670780e-06   2.1811663686e-13   7.5268522301e-15   2.9730143226e-06   1.1233525324e-02   4.5584337188e-03   7.7160106316e-02   3.0160724999e-12   4.5931864108e-05   2.8638561932e-15   7.3478600000e-01
   4.6000000000e-02   4.6000000000e-02   6.3075987143e+02  -1.4222255696e+06   1.6081166248e-01   5.3572481873e-01   1.6530361698e-04   1.2629889404e-11   1.5979277494e-11   9.4505186939e-02   1.3058402732e-09   7.2808685774e-02   5.8896172115e-06   2.8797596474e-13   9.0505046336e-15   3.4605649233e-06   1.2906157310e-02   5.0108503503e-03   8.2826822738e-02   4.2898615877e-12   4.9641750497e-05   5.5382942115e-15   7.3171800000e-01
   5.0000000000e-02   5.0000000000e-02   6.5384587251e+02  -1.5133140000e+06   1.7130751397e-01   5.1505746870e-01   1.8120930208e-04   2.3310168762e-11   3.0647156143e-11   8.5255412026e-02   1.4149869366e-09   7.7565147192e-02   6.3926974285e-06   3.9211616254e-13   1.1283070408e-14   4.0305706853e-06   1.4723522122e-02   5.4610027327e-03   8.8100154738e-02   6.4886125786e-12   5.3127143548e-05   1.1701136551e-14   7.2865000000e-01
   5.4000000000e-02   5.4000000000e-02   6.8575134272e+02  -1.5856657999e+06   1.8106121634e-01   4.8943564832e-01   1.9713347973e-04   4.7595647091e-11   6.5053990187e-11   7.6598609391e-02   1.6154061791e-09   8.1986145711e-02   6.9470021056e-06   5.6072399011e-13   1.4910323737e-14   4.7047793846e-06   1.6690162407e-02   5.9063953022e-03   9.2971541844e-02   1.0737604526e-11   5.6358343695e-05   2.7530272419e-14   7.2558200000e-01
   5.8000000000e-02   5.8000000000e-02   7.2845726724e+02  -1.6361305268e+06   1.9006074347e-01   4.5919391495e-01   2.1297552767e-04   1.0843437333e-10   1.5482138435e-10   6.8543951240e-02   1.9782133863e-09   8.6066120496e-02   7.5514481453e-06   8.6088935235e-13   2.1386874170e-14   5.5165286640e-06   1.8808938230e-02   6.3443631845e-03   9.7437284258e-02   1.9804950447e-11   5.9296824653e-05   7.3370571294e-14   7.2251400000e-01
   6.2000000000e-02   6.2000000000e-02   7.8060921981e+02  -1.6655166417e+06   1.9830243898e-01   4.2708275813e-01   2.2863194002e-04   2.5716788572e-10   3.7697422813e-10   6.1093948776e-02   2.6286741135e-09   8.9803281056e-02   8.1669197068e-06   1.4475687739e-12   3.3915062957e-14   6.5213336129e-06   2.1081033596e-02   6.7721634231e-03   1.0149836256e-01   3.9927424894e-11   6.1887093873e-05   1.0573923642e-13   7.1944600000e-01
   6.6000000000e-02   6.6000000000e-02   8.3697705218e+02  -1.6797703907e+06   2.0579068160e-01   3.9699590812e-01   2.4400250712e-04   5.6771095154e-10   8.2377756876e-10   5.4244764274e-02   3.7469669873e-09   9.3199452164e-02   8.6936551688e-06   2.6591789688e-12   5.9106138588e-14   7.8075085455e-06   2.3505996694e-02   7.1870669621e-03   1.0516015997e-01   8.2278626231e-11   6.4051042682e-05   6.0343027066e-13   7.1637800000e-01
   7.0000000000e-02   7.0000000000e-02   8.9634501675e+02  -1.6801656943e+06   2.1253737320e-01   3.6947692035e-01   2.5899521652e-04   1.1065965219e-09   1.5303761654e-09   4.7986623766e-02   5.6170937538e-09   9.6259835525e-02   8.9846675387e-06   5.2308327612e-12   1.1130609930e-13   9.4832024640e-06   2.6081834118e-02   7.5864482508e-03   1.0843209421e-01   1.6396585814e-10   6.5692617520e-05   1.6476224522e-12   7.1331000000e-01
