# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.5912687380e+02  -3.0073756787e+04   8.8611120057e-03   9.7674131320e-01   1.7182661439e-05   2.9291704571e-09   1.9280321928e-06   2.2559478748e-01   3.6839217780e-06   4.2061595987e-03   1.0424550555e-05   1.1963951292e-10   6.6383177769e-12   6.2609023715e-07   5.4176764823e-05   1.2036688048e-03   3.4341009407e-03   4.6291183785e-10   7.2576389274e-06   6.2783133628e-14   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   4.7436566475e+02  -9.3915636107e+04   2.6551222061e-02   7.3601714840e-01   5.1904185271e-05   2.7816762119e-08   5.7448377860e-06   2.1081161661e-01   1.1046610984e-05   1.2603637204e-02   3.0446199615e-05   7.9240034418e-10   5.7281584321e-11   2.0221632807e-06   1.6746264093e-04   3.6158092555e-03   1.0279871417e-02   4.6149814079e-09   2.2405591793e-05   2.0737883813e-12   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   5.8483352640e+02  -1.5737669976e+05   4.4142008347e-02   5.9421647856e-01   8.7704834287e-05   1.1082719309e-07   9.6177395729e-06   1.9611113367e-01   1.8963692879e-05   2.0954867441e-02   4.8744892885e-05   2.3130975351e-09   1.8005695846e-10   3.9994050241e-06   2.9590995327e-04   6.0419681186e-03   1.7057467953e-02   1.6886376864e-08   3.9492079021e-05   1.7389626771e-11   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   6.8981183974e+02  -2.2017281500e+05   6.1559673178e-02   5.0144036091e-01   1.2534364541e-04   3.0297474790e-07   1.3620507355e-05   1.8155388985e-01   2.7972954050e-05   2.9225003814e-02   6.4437156262e-05   5.7577437740e-09   4.5293918927e-10   7.2195523127e-06   4.5087670496e-04   8.4900094578e-03   2.3719316261e-02   4.6969233092e-08   5.9953860846e-05   8.2113796128e-11   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   7.8880253874e+02  -2.8201133791e+05   7.8719807582e-02   4.3646303664e-01   1.6564660582e-04   6.5119932544e-07   1.7845615031e-05   1.6720860830e-01   3.8311378362e-05   3.7373618443e-02   7.6910982151e-05   1.3581868360e-08   1.0449988301e-09   1.2693903966e-05   6.4567472111e-04   1.0965153964e-02   3.0215388570e-02   1.1458847044e-07   8.5366820632e-05   2.8005254619e-10   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   8.8145188714e+02  -3.4262983915e+05   9.5523091633e-02   3.8875193102e-01   2.0953587220e-04   1.1768577299e-06   2.2301015811e-05   1.5315539218e-01   4.9689895357e-05   4.5352307896e-02   8.6265241294e-05   3.0786790060e-08   2.2751548662e-09   2.1970963678e-05   8.9648051351e-04   1.3468273280e-02   3.6492974585e-02   2.5399325836e-07   1.1734385674e-04   7.8386398913e-10   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   9.6745389687e+02  -4.0181645340e+05   1.1185136866e-01   3.5252042822e-01   2.5803734803e-04   1.8590380047e-06   2.6605017089e-05   1.3948937668e-01   6.1113327644e-05   5.3102440453e-02   9.3177515437e-05   6.6429530342e-08   4.6691570361e-09   3.7342169544e-05   1.2233514022e-03   1.5993699628e-02   4.2497191231e-02   5.1022452467e-07   1.5722293605e-04   1.9313976503e-09   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   1.0464718625e+03  -4.5940204738e+05   1.2756547585e-01   3.2435404457e-01   3.1222267998e-04   2.6264869330e-06   2.9774943731e-05   1.2632341523e-01   7.0775847358e-05   6.0553832720e-02   9.8234145026e-05   1.3400634868e-07   8.9170035650e-09   6.1950637879e-05   1.6512752787e-03   1.8526756485e-02   4.8172663964e-02   9.1290650519e-07   2.0541144181e-04   4.3093320339e-09   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   1.1179923323e+03  -5.1525121609e+05   1.4250754408e-01   3.0215754024e-01   3.7302597953e-04   3.3540211109e-06   3.0567535969e-05   1.1378640222e-01   7.6253100752e-05   6.7625890623e-02   1.0133579151e-04   2.4666173677e-07   1.5511833655e-08   9.9546157502e-05   2.2109030787e-03   2.1041846486e-02   5.3466780987e-02   1.4248845731e-06   2.6039829315e-04   8.6720286463e-09   7.4092200000e-01
