# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.9812568010e+02  -7.3879520327e+03   9.9780208774e-03   8.8171827433e-01   1.7604256571e-10   5.6892429809e-15   9.0321971670e-10   2.2455592366e-01   5.1421201783e-08   4.4916489505e-03   3.1351659437e-09   1.9681740117e-40   1.3945305520e-42   2.1376899302e-35   5.8875912310e-33   1.5059758188e-08   5.4863566911e-03   5.9285376245e-24   1.9493507142e-24   1.0734474536e-38   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   5.8785969533e+02  -2.5979009868e+04   2.9934050464e-02   5.9524238578e-01   5.2848581769e-10   1.2706446512e-13   6.0226828464e-09   2.0766775685e-01   1.7701243250e-07   1.3474934733e-02   9.6461039417e-09   6.9941398222e-39   4.4895193639e-41   1.0195733309e-34   1.7676779362e-32   4.5266555731e-08   1.6459069936e-02   3.8790069144e-22   7.0103160999e-24   1.8583360102e-36   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   7.6740530873e+02  -4.4570067703e+04   4.9889997494e-02   4.5453213283e-01   8.9917342220e-10   1.1497935515e-12   1.9910927645e-08   1.9077950769e-01   4.5534379246e-07   2.2458138519e-02   1.9560519281e-08  -1.1539489035e-38   3.2930883791e-40   3.2823477900e-34   3.0120158941e-32   7.6486153485e-08   2.7431781590e-02   5.4263764629e-21   2.2664953372e-23   7.0972681947e-35   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   9.3658703567e+02  -6.3161125538e+04   6.9845612169e-02   3.7125075393e-01   1.4468642789e-09   6.2467434128e-12   4.4203442893e-08   1.7389096270e-01   1.3554175763e-06   3.1441012473e-02   2.5507975215e-08   2.6544814742e-37   3.7763754781e-39   1.1067285114e-33   4.8812367092e-32   1.1243376333e-07   3.8404485815e-02   4.0154366796e-20   8.1385519143e-23   1.6299578642e-33   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   1.0970038093e+03  -8.1752183373e+04   8.9800241189e-02   3.1596387265e-01   3.0791015726e-09   2.4763391936e-11   9.7977277716e-08   1.5700155519e-01   4.0796528818e-06   4.0422911975e-02   2.5963368073e-08   3.5569332806e-36   5.8959172379e-38   5.1761021862e-33   1.1497703266e-31   1.6989333752e-07   4.9377156241e-02   2.2120195128e-19   5.4634755862e-22   4.4550885342e-32   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   1.2503280989e+03  -1.0034324121e+05   1.0975245612e-01   2.7634721755e-01   9.1805297125e-09   9.3329070641e-11   2.3833030816e-07   1.4011008433e-01   1.1189937727e-05   4.9402446787e-02   3.1189038917e-08   1.7127725394e-35   1.2063937048e-36   4.7600413035e-32   6.2082208707e-31   3.2165247067e-07   6.0349678504e-02   1.3895845240e-18   6.6179543065e-21   1.9389609937e-30   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   1.3973282701e+03  -1.1893429773e+05   1.2969878759e-01   2.4649966407e-01   3.2514402493e-08   4.0885242092e-10   6.4787132006e-07   1.2321380058e-01   2.8699690911e-05   5.8376309992e-02   6.3856260199e-08   3.6149364910e-33   1.2548947116e-34   1.2515950214e-30   8.8156368676e-30   8.7448889398e-07   7.1321570599e-02   1.4139709107e-17   1.0818639085e-19   1.4347289578e-28   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   1.5384913298e+03  -1.3752535634e+05   1.4962959560e-01   2.2317933195e-01   1.3351055525e-07   2.3000053234e-09   2.0322742615e-06   1.0630591013e-01   7.2294376069e-05   6.7335630863e-02   1.6532142037e-07   1.7116207285e-30   4.8964420482e-32   1.0732902641e-28   3.1539330582e-28   3.2809892909e-06   8.2290550238e-02   2.4211062689e-16   2.3107266812e-18   1.5550287230e-26   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   1.6739903735e+03  -1.5611641451e+05   1.6952066146e-01   2.0446524039e-01   5.8481336304e-07   1.4719793734e-08   6.7590603765e-06   8.9374504298e-02   1.7569593854e-04   7.6260024823e-02   3.6452841572e-07   7.1022560607e-28   2.2969079339e-29   1.7190294005e-26   2.2386475494e-26   1.4730992743e-05   9.3245320826e-02   5.0756187631e-15   5.1422781393e-17   1.4529114569e-24   7.4092200000e-01
   3.8000000000e-02   3.8000000000e-02   1.8035826054e+03  -1.7470747248e+05   1.8932181574e-01   1.8915976586e-01   2.3657869181e-06   8.5266009534e-08   2.0266761806e-05   7.2417223554e-02   3.8594947009e-04   8.5115398830e-02   6.5920453228e-07   1.7261149461e-25   6.6057351969e-27   2.3513459868e-24   1.8354396709e-24   6.5084562937e-05   1.0413896656e-01   9.2148409803e-14   9.4065188431e-16   8.9547347493e-23   7.3785400000e-01
   4.2000000000e-02   4.2000000000e-02   1.9263594136e+03  -1.9329853037e+05   2.0893115623e-01   1.7650106773e-01   8.3371196343e-06   4.0371337651e-07   5.0492260862e-05   5.5487742944e-02   7.4320204924e-04   9.3853243321e-02   1.0027982036e-06   2.1946759960e-23   9.7807446888e-25   1.9887879719e-22   1.1231756687e-22   2.5282638370e-04   1.1481674941e-01   1.2419130138e-12   1.2828611962e-14   3.4526342943e-21   7.3478600000e-01
   4.6000000000e-02   4.6000000000e-02   2.0401010947e+03  -2.1188958822e+05   2.2812924530e-01   1.6603256565e-01   2.5869237444e-05   1.5538572221e-06   1.0182697331e-04   3.8802305304e-02   1.2457885866e-03   1.0240339264e-01   1.2799662728e-06   1.5533449777e-21   7.8638053849e-23   1.0516536930e-20   4.8138274730e-21   8.5219567364e-04   1.2484778775e-01   1.2372987838e-11   1.3297770710e-13   8.8218409924e-20   7.3171800000e-01
   5.0000000000e-02   5.0000000000e-02   2.1396606247e+03  -2.3048064605e+05   2.4641500374e-01   1.5758301010e-01   7.3477482971e-05   4.9572943525e-06   1.6025231596e-04   2.2980541507e-02   1.7879383862e-03   1.1064376013e-01   1.3066579031e-06   6.8814959473e-20   3.8552286743e-21   3.9284980074e-19   1.6246440180e-19   2.5591229790e-03   1.3313864315e-01   9.5767664154e-11   1.1230965336e-12   1.6572665842e-18   7.2865000000e-01
   5.4000000000e-02   5.4000000000e-02   2.2122536513e+03  -2.4907170287e+05   2.6254165493e-01   1.5143124109e-01   2.0229490093e-04   1.3115499172e-05   1.7413691224e-04   9.6336032485e-03   2.0545714559e-03   1.1826198947e-01   9.1734427495e-07   2.1518098405e-18   1.2919589534e-19   1.2381132601e-17   5.4487429672e-18   7.0990495759e-03   1.3697832098e-01   6.0540384656e-10   8.4850045191e-12   2.5863229118e-17   7.2558200000e-01
   5.8000000000e-02   5.8000000000e-02   2.2306135970e+03  -2.6766276172e+05   2.7381965282e-01   1.4860870814e-01   5.4922863135e-04   2.5035753758e-05   9.2610837542e-05   1.9883422300e-03   1.5600456901e-03   1.2430070639e-01   3.0984674167e-07   6.6651325208e-17   4.1372493910e-18   6.0197862609e-16   5.0074493012e-16   1.7744232858e-02   1.3122548494e-01   2.7630500992e-09   5.7006568755e-11   3.1150736823e-16   7.2251400000e-01
   6.2000000000e-02   6.2000000000e-02   2.1896495669e+03  -2.8625381946e+05   2.7951274229e-01   1.4912793111e-01   1.2380527231e-03   2.8542471328e-05   2.3059985737e-05   2.2827665392e-04   7.6131945616e-04   1.2752048951e-01   5.2474263641e-08   3.1472770167e-14   1.8753247309e-15   6.0136653020e-13   9.1621465939e-13   3.3830457997e-02   1.1692374207e-01   6.4208932687e-09   2.4289589279e-10   2.8784610155e-15   7.1944600000e-01
   6.6000000000e-02   6.6000000000e-02   2.1292696495e+03  -3.0484487680e+05   2.8320990785e-01   1.5086086072e-01   2.1708012010e-03   2.5160453945e-05   5.4097914372e-06   3.0960490945e-05   3.5054108033e-04   1.2841658779e-01   9.2864859475e-09   8.3969926405e-12   4.6710801249e-13   3.1200193058e-10   8.0850622085e-10   4.9769903707e-02   1.0285261515e-01   9.2516224055e-09   6.6954159856e-10   3.0373831455e-13   7.1637800000e-01
   7.0000000000e-02   7.0000000000e-02   2.0664882936e+03  -3.2343593438e+05   2.8649170251e-01   1.5290564866e-01   3.2651729100e-03   2.0555294454e-05   1.4509743545e-06   5.5235515460e-06   1.7054978553e-04   1.2775667652e-01   1.9952429573e-09   5.2854756431e-10   2.7487246892e-11   3.6340707318e-08   1.6324868651e-07   6.3994384677e-02   9.1475468396e-02   1.0923289606e-08   4.8046570767e-09   1.8081740553e-11   7.1331000000e-01
   7.4000000000e-02   7.4000000000e-02   2.0045148623e+03  -3.4202699207e+05   2.8964966220e-01   1.5509185530e-01   4.4787923523e-03   1.5337966554e-05   3.8497490968e-07   1.0669331052e-06   8.1914304412e-05   1.2596810972e-01   4.4740949155e-10   8.2311976812e-09   3.9990014030e-10   1.0591560092e-06   8.4828459925e-06   7.6624032728e-02   8.2578727394e-02   1.1252692898e-08   7.1018920430e-08   2.7224189031e-10   7.1024200000e-01
   7.8000000000e-02   7.8000000000e-02   1.9445405125e+03  -3.6061804984e+05   2.9264431215e-01   1.5738516764e-01   5.7499459845e-03   1.0994416559e-05   1.0636988494e-07   2.2814719147e-07   3.9970926325e-05   1.2338620128e-01   1.0790484444e-10   3.6374801655e-08   1.6497531562e-09   8.6038174880e-06   1.2133955687e-04   8.7715141072e-02   7.5793023817e-02   1.1221546533e-08   3.9409011458e-07   1.1702253474e-09   7.0717400000e-01
   8.2000000000e-02   8.2000000000e-02   1.8891541364e+03  -3.7920910781e+05   2.9521153894e-01   1.5970536943e-01   6.9573061607e-03   8.2300959079e-06   3.5910266461e-08   6.2371098051e-08   2.1578383285e-05   1.2045176588e-01   3.1705303749e-11   7.0037340325e-08   2.9711543027e-09   2.7598592262e-05   6.2393084829e-04   9.6894673221e-02   7.0907793675e-02   1.1344683494e-08   9.3827297552e-07   2.2043914813e-09   7.0410600000e-01
   8.6000000000e-02   8.6000000000e-02   1.8407761945e+03  -3.9780016593e+05   2.9710964922e-01   1.6193585029e-01   7.9889833921e-03   6.1800143768e-06   1.3627691053e-08   2.0219434658e-08   1.2417646572e-05   1.1759810703e-01   1.0772019822e-11   8.3361981371e-08   3.3253003444e-09   5.1785783897e-05   1.7804467555e-03   1.0391271539e-01   6.7609843414e-02   1.0667231552e-08   1.3867807549e-06   2.5836826494e-09   7.0103800000e-01
