# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.2745689637e+02  -3.0073756754e+04   5.5549539701e-03   1.0712977208e+00   2.4957067057e-05   4.7730688828e-13   2.3242970599e-12   2.2823107780e-01   3.3561696700e-09   2.6104078965e-03   1.3408911119e-06   1.7170077789e-12   8.4883239570e-14   8.5149162590e-06   7.2893944004e-04   9.2580220361e-04   1.9937868030e-03   1.6013079587e-12   9.1696208309e-06   2.7986753252e-16   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   3.8146648220e+02  -9.3915636138e+04   1.6646528419e-02   9.1549928072e-01   7.4832800214e-05   4.2120784482e-12   7.2353423122e-12   2.1870757999e-01   1.0100459848e-08   7.8224785565e-03   4.0093921008e-06   1.1516462662e-11   7.0559397050e-13   2.5507599398e-05   2.1909112194e-03   2.7748025344e-03   5.9744145283e-03   1.3415065727e-11   2.7453244565e-05   4.7988110081e-15   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   4.3415638502e+02  -1.5737669978e+05   2.7683263343e-02   8.0080925225e-01   1.2459316237e-04   1.6903104529e-11   1.4810824547e-11   2.0922698343e-01   1.7412477173e-08   1.3008392049e-02   6.6490630603e-06   2.8753788842e-11   1.9005843755e-12   4.2395158246e-05   3.6651208644e-03   4.6160077494e-03   9.9342703831e-03   4.0183324804e-11   4.5570625422e-05   2.4375233567e-14   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   4.8542433369e+02  -2.2017281500e+05   3.8629138213e-02   7.1306102981e-01   1.7416069612e-04   5.3449187751e-11   3.0574936781e-11   1.9981744971e-01   2.6119212499e-08   1.8150972101e-02   9.2538869075e-06   5.5035494432e-11   3.7811765641e-12   5.9115802807e-05   5.1596037966e-03   6.4442802984e-03   1.3859725117e-02   8.9707001369e-11   6.3412239705e-05   8.3618233551e-14   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   5.3519991247e+02  -2.8201133791e+05   4.9448935195e-02   6.4390011648e-01   2.2345719588e-04   1.4221499569e-10   6.7082331836e-11   1.9050650194e-01   3.6915116171e-08   2.3233431949e-02   1.1823212299e-05   9.3869453396e-11   6.5556757081e-12   7.5613072736e-05   6.6822198299e-03   8.2545719613e-03   1.7737474088e-02   1.7551027620e-10   8.0869345425e-05   2.3127125597e-13   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   5.8341380542e+02  -3.4262983915e+05   6.0108543763e-02   5.8811009734e-01   2.7240355682e-04   3.4154180733e-10   1.5386425459e-10   1.8132078933e-01   5.0030454863e-08   2.8239521693e-02   1.4357941188e-05   1.4908013112e-10   1.0415697143e-11   9.1836401036e-05   8.2405883999e-03   1.0041958566e-02   2.1554659948e-02   3.1674583710e-10   9.7833165638e-05   5.5409266887e-13   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   6.2998434741e+02  -4.0181645340e+05   7.0575249018e-02   5.4227804150e-01   3.2091978520e-04   7.5753787594e-10   3.5789023232e-10   1.7228586414e-01   6.5185245286e-08   3.3153667398e-02   1.6857014600e-05   2.2374701291e-10   1.5450434398e-11   1.0774273649e-04   9.8420258492e-03   1.1801673500e-02   2.5298988334e-02   5.3781607002e-10   1.1419416792e-04   1.1952594047e-12   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   6.7482850363e+02  -4.5940204738e+05   8.0818000156e-02   5.0407076607e-01   3.6892520394e-04   1.5573448973e-09   8.1825331231e-10   1.6342597365e-01   8.1849468785e-08   3.7961100239e-02   1.9314301015e-05   3.2023768451e-10   2.1650382093e-11   1.2329906103e-04   1.1493485365e-02   1.3529139768e-02   2.8958834945e-02   8.6989861853e-10   1.2984203177e-04   2.3741319967e-12   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   7.1787126844e+02  -5.1525121609e+05   9.0807655603e-02   4.7183398763e-01   4.1633885774e-04   2.9739393053e-09   1.7904519253e-09   1.5476386956e-01   9.9624845742e-08   4.2647974109e-02   2.1715995386e-05   4.4136928940e-10   2.8996877351e-11   1.3848573158e-04   1.3201500264e-02   1.5220000184e-02   3.2523342453e-02   1.3554669615e-09   1.4466662750e-04   4.4084570111e-12   7.4092200000e-01
