# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.1679522162e-03   4.0432144066e+02  -7.3879520327e+03   1.2174336012e-02   8.7162129651e-01   4.0395255684e+05   1.2186259033e-06   5.3088241907e-10   1.0176868728e-06   2.2587640635e-01   9.5266751859e-07   1.5881240515e-03   5.9400864327e-06   9.2355097253e-18   6.5429965748e-19   2.4224696278e-13   1.8131320906e-10   3.6582604764e-04   1.0219167287e-02   1.3302826909e-14   1.5946074223e-11   1.4924802389e-20   7.5139491855e-01
   6.0000000000e-03   4.5442819708e-03   5.5770662364e+02  -2.5979009868e+04   3.0783347274e-02   6.3306453816e-01   1.2324392242e+07   4.5849071422e-06   6.7589609243e-08   9.2873128860e-06   2.1278351561e-01   1.1400512046e-05   4.8214293954e-03   3.5690590581e-05   2.2206187824e-15   1.9827518875e-16   6.6951722202e-12   1.2574707896e-09   1.0516769444e-03   2.4905656027e-02   4.3923258249e-12   1.2194728257e-10   2.1952352179e-17   7.4876527949e-01
   1.0000000000e-02   7.7142448807e-03   6.8968482459e+02  -4.4570067703e+04   4.7487899540e-02   5.1244640268e-01   4.3992667789e+07   9.6503750392e-06   5.7388108927e-07   3.1980387609e-05   2.0018218632e-01   4.0724777430e-05   8.2029444281e-03   5.3610127751e-05   9.1941423008e-14   8.9933475910e-15   8.9124479687e-11   1.1695160872e-08   1.7359885021e-03   3.7539316234e-02   5.6633817693e-11   1.4263504597e-09   2.3791480624e-15   7.4606274808e-01
   1.4000000000e-02   1.0777683650e-02   8.0831906878e+02  -6.3161125314e+04   6.3202267842e-02   4.3747793923e-01   7.6780044452e+07   1.6175397868e-05   1.8854197823e-06   7.9441256442e-05   1.8787575240e-01   8.7784779250e-05   1.1657180919e-02   5.1976119668e-05   1.3908002731e-12   1.4055377945e-13   6.6444428100e-10   6.9086028529e-08   2.4567752536e-03   4.9072136271e-02   2.6281767159e-10   1.0013178997e-08   5.5179117876e-14   7.4331975557e-01
   1.8000000000e-02   1.3775792802e-02   9.1682800139e+02  -8.1752183366e+04   7.8256407007e-02   3.8577938907e-01   1.0065250744e+08   2.3983947421e-05   4.0502637115e-06   1.5988298683e-04   1.7577218885e-01   1.4964557850e-04   1.5147754548e-02   4.4159228430e-05   1.1705591573e-11   1.1905259653e-12   3.3505991448e-09   2.6233573681e-07   3.2537019523e-03   5.9830966559e-02   8.8461284180e-10   4.4749999774e-08   5.3075167041e-13   7.4054756051e-01
   2.2000000000e-02   1.6729970963e-02   1.0171169009e+03  -1.0034324121e+05   9.2794329778e-02   3.4770795285e-01   1.1555702256e+08   3.3026153769e-05   6.9314760780e-06   2.7429743833e-04   1.6383321396e-01   2.2916793811e-04   1.8655017783e-02   3.6308914673e-05   6.9053131877e-11   6.9831208566e-12   1.2899749761e-08   7.4155095193e-07   4.1659476387e-03   6.9940338203e-02   2.8756464355e-09   1.4889233407e-07   3.1717290318e-12   7.3775184848e-01
   2.6000000000e-02   1.9651027870e-02   1.1104723729e+03  -1.1893429904e+05   1.0687536118e-01   3.1836016505e-01   1.2403016580e+08   4.3382798877e-05   1.0367076827e-05   4.1529996697e-04   1.5206093004e-01   3.3080552604e-04   2.2164003405e-02   2.9949524976e-05   3.2164927681e-10   3.2148117970e-11   4.1049221559e-08   1.7289909201e-06   5.2306499494e-03   7.9437325028e-02   9.3678461163e-09   4.0864423669e-07   1.4632577223e-11   7.3493680895e-01
   3.0000000000e-02   2.2543869850e-02   1.1975787280e+03  -1.3752535688e+05   1.2051738840e-01   2.9502143422e-01   1.2886902752e+08   5.5263020810e-05   1.4225041740e-05   5.6954116248e-04   1.4048364790e-01   4.5681516074e-04   2.5661472835e-02   2.5127560522e-05   1.2629338729e-09   1.2422166311e-10   1.1393301531e-07   3.5577315974e-06   6.4821978029e-03   8.8318454743e-02   2.8691487552e-08   9.8600033612e-07   5.8008441588e-11   7.3210571353e-01
   3.4000000000e-02   2.5410394677e-02   1.2788752092e+03  -1.5611641471e+05   1.3371832887e-01   2.7603040034e-01   1.3264165723e+08   6.9000465963e-05   1.8395697818e-05   7.2133341787e-04   1.2914313373e-01   6.0593594398e-04   2.9135654179e-02   2.1580470760e-05   4.3652681536e-09   4.2071103426e-10   2.8712187742e-07   6.7662233681e-06   7.9515718082e-03   9.6562102417e-02   7.9674647760e-08   2.1802245852e-06   2.0734755103e-10   7.2926094200e-01
