# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.1312171520e-03   3.9172032211e+02  -1.9227664114e+04   1.2106689047e-02   8.9961214264e-01   5.0098811555e+04   1.4623986213e-06   2.3700034774e-11   4.5997027377e-07   2.2592865763e-01   2.5878825970e-07   1.6007772669e-03   3.6864948852e-06   3.1857465122e-15   2.2602698292e-16   3.0535967468e-10   1.6876349353e-07   4.8219527143e-04   1.0022254110e-02   5.7408277778e-14   1.5093836822e-08   1.8703258778e-18   7.5065639190e-01
   6.0000000000e-03   4.5050113254e-03   5.2409096301e+02  -5.5266885613e+04   3.0353475422e-02   6.7346693477e-01   5.9692712800e+05   5.2282545433e-06   1.4647167174e-09   2.5765010681e-06   2.1311384546e-01   1.6981579754e-06   4.8348584472e-03   1.2259721150e-05   2.6881384404e-13   2.3486887739e-14   5.2546999037e-09   1.9312687012e-06   1.5664240237e-03   2.3946964697e-02   5.6811891246e-12   1.7414243179e-07   9.8613120174e-16   7.4811271839e-01
   1.0000000000e-02   7.6678246565e-03   6.3729044614e+02  -8.9218824753e+04   4.6601476120e-02   5.5426258859e-01   2.3005763283e+06   1.0406214824e-05   1.7003265014e-08   6.8207627348e-06   2.0088285775e-01   5.0382251393e-06   8.2066219085e-03   2.1483827196e-05   4.1449680707e-12   3.9041177344e-13   3.0840146186e-08   7.2999120392e-06   2.7585723373e-03   3.5625875660e-02   9.1724338579e-11   7.4388671712e-07   4.5945163030e-14   7.4546138464e-01
   1.4000000000e-02   1.0723499517e-02   7.3875516683e+02  -1.2215924932e+05   6.1775613227e-02   4.7827212095e-01   5.4581836126e+06   1.6708423285e-05   8.0632635060e-08   1.3906307194e-05   1.8902945747e-01   1.1186182284e-05   1.1655419681e-02   2.8277117561e-05   3.5874217861e-11   3.4575048501e-12   1.2665152693e-07   1.9862416765e-05   4.0668671694e-03   4.6036617953e-02   7.8240863311e-10   2.3315418733e-06   7.0151239157e-13   7.4275740929e-01
   1.8000000000e-02   1.3713978282e-02   8.3123282512e+02  -1.5450089043e+05   7.6196834878e-02   4.2503719308e-01   9.6130268894e+06   2.3960754628e-05   2.2294626559e-07   2.3979818349e-05   1.7748501874e-01   2.0535293216e-05   1.5140494875e-02   3.1665335565e-05   2.1665779051e-10   2.0808809265e-11   4.2296242128e-07   4.5096833468e-05   5.5027845186e-03   5.5529594730e-02   4.4771239048e-09   6.0803665092e-06   5.4011651267e-12   7.4001934120e-01
   2.2000000000e-02   1.6660603692e-02   9.1605346764e+02  -1.8644476816e+05   8.9987766639e-02   3.8555164768e-01   1.4606594659e+07   3.2060798111e-05   4.4671870523e-07   3.5879886619e-05   1.6623760608e-01   3.2869784913e-05   1.8628471911e-02   3.3519531582e-05   1.0127240797e-09   9.5468131269e-11   1.2255796205e-06   9.0802565512e-05   7.0759840354e-03   6.4251249894e-02   1.9049041296e-08   1.3886046133e-05   2.7735623076e-11   7.3725569306e-01
   2.6000000000e-02   1.9575043450e-02   9.9393108393e+02  -2.1810026826e+05   1.0317769578e-01   3.5513741409e-01   2.1343059877e+07   4.0960246582e-05   7.2994796324e-07   4.7034909992e-05   1.5531194595e-01   4.7312076418e-05   2.2087428310e-02   3.6376233082e-05   3.8797896464e-09   3.5564920959e-10   3.1882535898e-06   1.6764086347e-04   8.7901209577e-03   7.2259186263e-02   6.3459567111e-08   2.8474814343e-05   1.1105862969e-10   7.3447141650e-01
   3.0000000000e-02   2.2463445741e-02   1.0651964822e+03  -2.4953597532e+05   1.1574053783e-01   3.3111425726e-01   3.1546700226e+07   5.0646364225e-05   1.0390302465e-06   5.4401362554e-05   1.4476123833e-01   6.2015863744e-05   2.5483472871e-02   4.2151062178e-05   1.2496669414e-08   1.1073259370e-09   7.5788723025e-06   2.8978629849e-04   1.0638709182e-02   7.9567709409e-02   1.7010333457e-07   5.3071967017e-05   3.7275824220e-10   7.3167004400e-01
   3.4000000000e-02   2.5328827945e-02   1.1297995908e+03  -2.8079718571e+05   1.2761509330e-01   3.1187033297e-01   4.6538848894e+07   6.1113282898e-05   1.3375707456e-06   5.5929827243e-05   1.3465904224e-01   7.4250536500e-05   2.8779329294e-02   5.1610498953e-05   3.4071298101e-08   2.9070551425e-09   1.6575208948e-05   4.7541160635e-04   1.2601381971e-02   8.6173268751e-02   3.7302512203e-07   9.0369305224e-05   1.0700498010e-09   7.2885433896e-01
   3.8000000000e-02   2.8172961399e-02   1.1875030357e+03  -3.1191341948e+05   1.3872342932e-01   2.9636573767e-01   6.5546761815e+07   7.2324720563e-05   1.5895452804e-06   5.1587998673e-05   1.2508753655e-01   8.1277612605e-05   3.1935459470e-02   6.4087587104e-05   7.8522370459e-08   6.4351628344e-09   3.3324095230e-05   7.4634255590e-04   1.4642288433e-02   9.2073356694e-02   6.7860962917e-07   1.4089346440e-04   2.6154010131e-09   7.2602627917e-01
   4.2000000000e-02   3.0997308401e-02   1.2380687521e+03  -3.4290117373e+05   1.4898802791e-01   2.8387750938e-01   8.4944349262e+07   8.4181145654e-05   1.7622525964e-06   4.3222391061e-05   1.1612504361e-01   8.1573524306e-05   3.4913120512e-02   7.7648399309e-05   1.5282711658e-07   1.2011846224e-08   6.1343372107e-05   1.1264500680e-03   1.6712809873e-02   9.7277916375e-02   1.0400226060e-06   2.0179807106e-04   5.3989588663e-09   7.2318730648e-01
   4.6000000000e-02   3.3803622903e-02   1.2813968418e+03  -3.7376307271e+05   1.5835014739e-01   2.7386587106e-01   9.9675666486e+07   9.6509115634e-05   1.8333214704e-06   3.3436021286e-05   1.0783213558e-01   7.5528210942e-05   3.7679484259e-02   8.9851821909e-05   2.5234248835e-07   1.9005502334e-08   1.0317047330e-04   1.6387404263e-03   1.8759092343e-02   1.0181506167e-01   1.3670326363e-06   2.6728337561e-04   9.4032406025e-09   7.2033849094e-01
   5.0000000000e-02   3.6594229391e-02   1.3176317313e+03  -4.0448301662e+05   1.6678430254e-01   2.6589724868e-01   1.0607533649e+08   1.0908120081e-04   1.7988540821e-06   2.4362927475e-05   1.0024057028e-01   6.5140531887e-05   4.0212783944e-02   9.8711038608e-05   3.5736194684e-07   2.5782243920e-08   1.5898476543e-04   2.3019709037e-03   2.0731805806e-02   1.0573063159e-01   1.5732881833e-06   3.3053607002e-04   1.3929481670e-08   7.1748064522e-01
   5.4000000000e-02   3.9372014537e-02   1.3471946513e+03  -4.3501617026e+05   1.7430361619e-01   2.5960462641e-01   1.0365648871e+08   1.2165730449e-04   1.6758985700e-06   1.7080389147e-05   9.3349275025e-02   5.3001658786e-05   4.2505031516e-02   1.0330075908e-04   4.4141908027e-07   3.0504740186e-08   2.2618952581e-04   3.1280460100e-03   2.2593918204e-02   1.0908300917e-01   1.6238489601e-06   3.8587697551e-04   1.7833374479e-08   7.1461440905e-01
   5.8000000000e-02   4.2140230159e-02   1.3707411061e+03  -4.6527303357e+05   1.8095492755e-01   2.5467045907e-01   9.4668554025e+07   1.3402659159e-04   1.4960174141e-06   1.1739525869e-05   8.7128337366e-02   4.1288715908e-05   4.4561181728e-02   1.0379125002e-04   4.8660963118e-07   3.2214647610e-08   3.0024237547e-04   4.1210880237e-03   2.4323613274e-02   1.1193610596e-01   1.5434029576e-06   4.2999869820e-04   2.0198190005e-08   7.1174031117e-01
   6.2000000000e-02   4.4902231011e-02   1.3890793390e+03  -4.9509926650e+05   1.8680745591e-01   2.5081962503e-01   8.2394378627e+07   1.4603295864e-04   1.2935471011e-06   8.0198755355e-06   8.1528204077e-02   3.1285537432e-05   4.6395617278e-02   1.0104119663e-04   4.9212735235e-07   3.1217778718e-08   3.7617593496e-04   5.2782040179e-03   2.5912572481e-02   1.1435323320e-01   1.3869287921e-06   4.6197547646e-04   2.0821947680e-08   7.0885881285e-01
   6.6000000000e-02   4.7661235985e-02   1.4030907233e+03  -5.2425809304e+05   1.9194055023e-01   2.4781446640e-01   6.9662626758e+07   1.5758025008e-04   1.0958532063e-06   5.4987311990e-06   7.6489788295e-02   2.3430711726e-05   4.8027848846e-02   9.6099663472e-05   4.6989459434e-07   2.8571647308e-08   4.4990287055e-04   6.5913020830e-03   2.7361978620e-02   1.1639314251e-01   1.2077071468e-06   4.8252184992e-04   2.0120059523e-08   7.0597033658e-01
   7.0000000000e-02   5.0420161623e-02   1.4136713201e+03  -5.5242467869e+05   1.9643423503e-01   2.4544943729e-01   5.8202484458e+07   1.6862308967e-04   9.1969081050e-07   3.8127826542e-06   7.1952355214e-02   1.7607678157e-05   4.9478930301e-02   8.9913709318e-05   4.3473349856e-07   2.5350182216e-08   5.1876674968e-04   8.0491793068e-03   2.8678506966e-02   1.1810817467e-01   1.0408495987e-06   4.9320904280e-04   1.8706408983e-08   7.0307528392e-01
   7.4000000000e-02   5.3181540003e-02   1.4217012773e+03  -5.7918612579e+05   2.0036356273e-01   2.4354462506e-01   4.8709658457e+07   1.7915185301e-04   7.7220563049e-07   2.6911825106e-06   6.7858324934e-02   1.3447426108e-05   5.0769173731e-02   8.3200421677e-05   3.9782979371e-07   2.2263498853e-08   5.8145059135e-04   9.6393163210e-03   2.9871386658e-02   1.1954385049e-01   9.0194539458e-07   4.9590432325e-04   1.7085381408e-08   7.0017404634e-01
   7.8000000000e-02   5.5947501829e-02   1.4280711372e+03  -6.0399380191e+05   2.0379608328e-01   2.4193305994e-01   4.1221134768e+07   1.8917801544e-04   6.5382624095e-07   1.9443417256e-06   6.4155512039e-02   1.0534960136e-05   5.1917028767e-02   7.6434624647e-05   3.6555867802e-07   1.9657869614e-08   6.3759904150e-04   1.1349136573e-02   3.0950631620e-02   1.2073924488e-01   7.9339680765e-07   4.9242645895e-04   1.5572776961e-08   6.9726701296e-01
   8.2000000000e-02   5.8719794518e-02   1.4338215336e+03  -6.2597279283e+05   2.0679125940e-01   2.4043225228e-01   3.5449735826e+07   1.9872263674e-04   5.6129137994e-07   1.4441684272e-06   6.0797739175e-02   8.5113730253e-06   5.2938721909e-02   6.9899194976e-05   3.4047559854e-07   1.7629537320e-08   6.8741618112e-04   1.3166745034e-02   3.1926123006e-02   1.2172769185e-01   7.1107499726e-07   4.8437397882e-04   1.4315905144e-08   6.9435458121e-01
   8.6000000000e-02   6.1499811850e-02   1.4402218923e+03  -6.4381198926e+05   2.0940086477e-01   2.3882963980e-01   3.1001833625e+07   2.0780853703e-04   4.8992774033e-07   1.1056278162e-06   5.7744618687e-02   7.1027737298e-06   5.3848301998e-02   6.3748058270e-05   3.2274926568e-07   1.6142795308e-08   7.3135914162e-04   1.5081271385e-02   3.2807192894e-02   1.2253756135e-01   6.4886165470e-07   4.7307074927e-04   1.3350415639e-08   6.9143717084e-01
   9.0000000000e-02   6.4288644437e-02   1.4476349946e+03  -6.5734818316e+05   2.1166976130e-01   2.3707048608e-01   2.7533459320e+07   2.1645701029e-04   4.3500730408e-07   8.7181745721e-07   5.4961017428e-02   6.1066516383e-06   5.4657906437e-02   5.8063063828e-05   3.1115557258e-07   1.5087554371e-08   7.6995275453e-04   1.7082980441e-02   3.3602456814e-02   1.2319294104e-01   6.0106468179e-07   4.5957988651e-04   1.2635322628e-08   6.8851520520e-01
   9.4000000000e-02   6.7087172005e-02   1.4546772790e+03  -6.6881396369e+05   2.1363679954e-01   2.3538548133e-01   2.4806636842e+07   2.2468910178e-04   3.9236841330e-07   7.0482625920e-07   5.2416435245e-02   5.3737060939e-06   5.5378120328e-02   5.2885396746e-05   3.0369511443e-07   1.4309343272e-08   8.0371126368e-04   1.9163272515e-02   3.4319770474e-02   1.2371421963e-01   5.6318267619e-07   4.4473909739e-04   1.2083262828e-08   6.8558904195e-01
   9.8000000000e-02   6.9896137209e-02   1.4603694748e+03  -6.7988980279e+05   2.1533573083e-01   2.3392979965e-01   2.2618893899e+07   2.3252664922e-04   3.5863474388e-07   5.8112844663e-07   5.0084346345e-02   4.8058140302e-06   5.6018238904e-02   4.8220692652e-05   2.9849097481e-07   1.3683304256e-08   8.3311597509e-04   2.1314594540e-02   3.4966270307e-02   1.2411869497e-01   5.3173109969e-07   4.2918808867e-04   1.1618818466e-08   6.8265894788e-01
   1.0200000000e-01   7.2716163093e-02   1.4645488084e+03  -6.9109496094e+05   2.1679598779e-01   2.3272322773e-01   2.0809573806e+07   2.3999096391e-04   3.3125678237e-07   4.8653192182e-07   4.7941601822e-02   4.3446124550e-06   5.6586425830e-02   4.4047845870e-05   2.9424171345e-07   1.3134462429e-08   8.5860487681e-04   2.3530298820e-02   3.5548438248e-02   1.2442113275e-01   5.0433624852e-07   4.1339991700e-04   1.1196009447e-08   6.7972513777e-01
   1.0600000000e-01   7.5547760622e-02   1.4673143052e+03  -7.0254687946e+05   2.1804330874e-01   2.3174477746e-01   1.9269660172e+07   2.4710188884e-04   3.0841217385e-07   4.1223644242e-07   4.5967943300e-02   3.9559492834e-06   5.7089856720e-02   4.0330862042e-05   2.9016046391e-07   1.2621334146e-08   8.8057050461e-04   2.5804513661e-02   3.6072156479e-02   1.2463419365e-01   4.7957407398e-07   3.9771519125e-04   1.0789856224e-08   6.7678780465e-01
   1.1000000000e-01   7.8391344062e-02   1.4688171613e+03  -7.1425595273e+05   2.1910024950e-01   2.3096698378e-01   1.7928433762e+07   2.5387772038e-04   2.8884274205e-07   3.5259207398e-07   4.4145605644e-02   3.6194178307e-06   5.7534854397e-02   3.7027394918e-05   2.8581092588e-07   1.2122209385e-08   8.9936323718e-04   2.8132041178e-02   3.6542753820e-02   1.2476876356e-01   4.5664104757e-07   3.8237241251e-04   1.0388020660e-08   6.7384712946e-01
