# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.2519490935e-03   4.1440162758e+02  -7.3879520307e+03   1.3193399327e-02   8.5090214807e-01   2.6637170444e-01   2.3877669959e-10   2.3187270052e-16   1.5340681988e-10   2.2583519866e-01   1.0603551427e-08   1.4771355637e-03   6.0863902806e-10  -2.4687230737e-30  -9.9130456323e-36  -1.5188899778e-30  -2.9645595248e-33   4.6997956455e-08   1.1716216527e-02   7.0807675314e-25   7.3374988085e-25  -5.0344953297e-40   7.5271956345e-01
   6.0000000000e-03   4.6054313523e-03   5.8105252026e+02  -2.5979009868e+04   3.3175373194e-02   6.0857377034e-01   3.9873202125e+00   8.0421694820e-10   1.7040851863e-14   2.0631529903e-09   2.1267380544e-01   5.6644276288e-08   4.4941139791e-03   3.8771629305e-09  -1.1566035703e-36  -1.0230721302e-38  -6.9580322839e-32   2.9408278064e-33   1.3690274519e-07   2.8681121508e-02   1.3689321154e-22   5.2963795465e-24   1.8143892811e-37   7.5002077992e-01
   1.0000000000e-02   7.7343249388e-03   7.2365878286e+02  -4.4570067703e+04   5.1017246237e-02   4.8960948815e-01   2.2640979532e+01   1.5604586831e-09   2.6420650198e-13   9.3277951191e-09   1.9999982612e-01   1.7789254157e-07   7.6816890078e-03   1.1372331926e-08  -1.0635785192e-38  -1.1040655436e-39  -2.5304458808e-33   7.5370932664e-33   2.2959083048e-07   4.3335326078e-02   3.1734113003e-21   2.7105070530e-23   1.8737539556e-35   7.4725736816e-01
   1.4000000000e-02   1.0751573666e-02   8.5253123484e+02  -6.3161125538e+04   6.7812651303e-02   4.1622805086e-01   9.3450013175e+01   2.5201910001e-09   2.2522571792e-12   2.9004453093e-08   1.8757822717e-01   5.1563330419e-07   1.0993095787e-02   2.3223411372e-08   5.2502122211e-40   8.7560653421e-41   7.1426833890e-35   1.2712939330e-32   3.3363919789e-07   5.6819219356e-02   3.6017793287e-20   1.2227574073e-22   8.1640087254e-34   7.4445805793e-01
   1.8000000000e-02   1.3703378707e-02   9.7212288896e+02  -8.1752183226e+04   8.3980564796e-02   3.6546886524e-01   2.9476368802e+02   3.8693483137e-09   1.2478497452e-11   7.7892417029e-08   1.7530438249e-01   1.4386749614e-06   1.4403608819e-02   3.5368304507e-08   1.6745366191e-38   1.7448530848e-39   5.1350916661e-34   2.2454180915e-32   4.6841096513e-07   6.9576483697e-02   2.6200359875e-19   4.7629021648e-22   1.7606640042e-32   7.4163236426e-01
   2.2000000000e-02   1.6612851846e-02   1.0851379347e+03  -1.0034324119e+05   9.9723308954e-02   3.2773535216e-01   7.5064678124e+02   6.2868510900e-09   5.0742083527e-11   1.9267824178e-07   1.6312528276e-01   3.7040398731e-06   1.7896550297e-02   4.5072183033e-08   1.9458027885e-37   1.8936772300e-38   2.1182630179e-33   5.2465652028e-32   6.8482834563e-07   8.1826067542e-02   1.4622584913e-18   2.1181992382e-21   2.9113692034e-31   7.3878543289e-01
   2.6000000000e-02   1.9492509482e-02   1.1931408699e+03  -1.1893429904e+05   1.1514924259e-01   2.9831844655e-01   1.6911239213e+03   1.1698563914e-08   1.7241704007e-10   4.4401404479e-07   1.5101374046e-01   8.6014912788e-06   2.1458602678e-02   5.4861115060e-08   6.6592339746e-36   3.5050947683e-37   1.2826632323e-32   1.9034365089e-31   1.1154576051e-06   9.3689512754e-02   7.5013593435e-18   1.2872657743e-20   5.2587060625e-30   7.3592137563e-01
   3.0000000000e-02   2.2350463652e-02   1.2969883144e+03  -1.3752535688e+05   1.3032527606e-01   2.7462441976e-01   3.6036301412e+03   2.4848640591e-08   5.3596345701e-10   9.6956189594e-07   1.3895182122e-01   1.8192154334e-05   2.5079076398e-02   6.9508827759e-08   6.4235836435e-34   1.8196569814e-35   1.4573396409e-31   1.1376989815e-30   2.0945163841e-06   1.0524408030e-01   3.9692255897e-17   9.1569583666e-20   1.0015814542e-28   7.3304301790e-01
   3.4000000000e-02   2.5192426867e-02   1.3972579286e+03  -1.5611641471e+05   1.4529473624e-01   2.5506464819e-01   7.5055949321e+03   5.7011120288e-08   1.6056187796e-09   2.0442187715e-06   1.2692626114e-01   3.5773437181e-05   2.8748519069e-02   9.5845168443e-08   5.6824844452e-32   1.4270080676e-33   3.2790386376e-30   1.1059315243e-29   4.4600405871e-06   1.1654170012e-01   2.2424027987e-16   6.7785129982e-19   1.9129948849e-27   7.3015237582e-01
   3.8000000000e-02   2.8022648683e-02   1.4943346834e+03  -1.7470747255e+05   1.6008477974e-01   2.3860748062e-01   1.5424335650e+04   1.3522894117e-07   4.7594963445e-09   4.2158011603e-06   1.1492651241e-01   6.6571040859e-05   3.2457385343e-02   1.4359571383e-07   3.8350416338e-30   1.0113706096e-31   1.0249096801e-28   1.5957103183e-28   1.0321473243e-05   1.2761693769e-01   1.3352321732e-15   4.9748188434e-18   3.5770777284e-26   7.2725096216e-01
   4.2000000000e-02   3.0844373931e-02   1.5884353392e+03  -1.9329853038e+05   1.7470836327e-01   2.2455511358e-01   3.1145859326e+04   3.2390580880e-07   1.4051338500e-08   8.5314391724e-06   1.0294454353e-01   1.1846770608e-04   3.6194612174e-02   2.2359566691e-07   2.0093397321e-28   5.8507399724e-30   3.2538570666e-27   2.8897186075e-27   2.4936613595e-05   1.3848849058e-01   8.1262786244e-15   3.5164275199e-17   6.2990753170e-25   7.2433995395e-01
   4.6000000000e-02   3.3659924102e-02   1.6795875917e+03  -2.1188958822e+05   1.8916159936e-01   2.1242418815e-01   6.1265827021e+04   7.7040583966e-07   4.0903944250e-08   1.6817008225e-05   9.0977566822e-02   2.0218175242e-04   3.9945993272e-02   3.4380415630e-07   8.2673011860e-27   2.6976426866e-28   9.1768322009e-26   5.5247652513e-26   6.0949108608e-05   1.4915388657e-01   4.8674957632e-14   2.3342215386e-16   9.9687217381e-24   7.2142028941e-01
   5.0000000000e-02   3.6470327098e-02   1.7675619742e+03  -2.3048064605e+05   2.0341563173e-01   2.0187941268e-01   1.1634018498e+05   1.7899423571e-06   1.1506533786e-07   3.1810852987e-05   7.9036089515e-02   3.2997769199e-04   4.3692356119e-02   5.0500906763e-07   2.6566964541e-25   9.7174135289e-27   2.1682165474e-24   9.8630138769e-25   1.4686284632e-04   1.5957462283e-01   2.7592977644e-13   1.4209499427e-15   1.3631324858e-22   7.1849272504e-01
   5.4000000000e-02   3.9274376393e-02   1.8517533514e+03  -2.4907170389e+05   2.1740174468e-01   1.9269620678e-01   2.1110546529e+05   4.0020830902e-06   3.0595166262e-07   5.6744134048e-05   6.7159848735e-02   5.1214037912e-04   4.7407526033e-02   6.9686293047e-07   6.5803251287e-24   2.6796288207e-25   4.1558877340e-23   1.5309456434e-23   3.4151032006e-04   1.6964870625e-01   1.4299147742e-12   7.7728457322e-15   1.5668405158e-21   7.1555786767e-01
   5.8000000000e-02   4.2067126482e-02   1.9310263680e+03  -2.6766275980e+05   2.3099027233e-01   1.8473893429e-01   3.6201145391e+05   8.5171649898e-06   7.5500474113e-07   9.3899365537e-05   5.5442112443e-02   7.5109646598e-04   5.1056172411e-02   8.9461942018e-07   1.2402632091e-22   5.5640375459e-24   6.3450570860e-22   1.9924840853e-22   7.5425144076e-04   1.7917133132e-01   6.5995294244e-12   3.7648083576e-14   1.4884784496e-20   7.1261618965e-01
   6.2000000000e-02   4.4838154704e-02   2.0035751072e+03  -2.8625381847e+05   2.4396865436e-01   1.7794560931e-01   5.8147052013e+05   1.7150221700e-05   1.7077791374e-06   1.4208621059e-04   4.4057623539e-02   1.0342320841e-03   5.4591919929e-02   1.0591064270e-06   1.7642583631e-21   8.6096365037e-23   7.6555316005e-21   2.1431777904e-21   1.5660737765e-03   1.8779351043e-01   2.6696496458e-11   1.6017156835e-13   1.1604330449e-19   7.0966803316e-01
   6.6000000000e-02   4.7570294500e-02   2.0668754355e+03  -3.0484487687e+05   2.5602935789e-01   1.7231340615e-01   8.7068213727e+05   3.2635537311e-05   3.5160460043e-06   1.9401533585e-04   3.3282683860e-02   1.3281102258e-03   5.7955966546e-02   1.1438598374e-06   1.8903230611e-20   9.8929347140e-22   7.3090690798e-20   1.9070405543e-20   3.0414106635e-03   1.9499934515e-01   9.4034842081e-11   5.9786748363e-13   7.4457483035e-19   7.0671361020e-01
   7.0000000000e-02   5.0239644078e-02   2.1177984364e+03  -3.2343593504e+05   2.6677993385e-01   1.6788356592e-01   1.2110033278e+06   5.8846175602e-05   6.5659970306e-06   2.3566443499e-04   2.3492480020e-02   1.5779307676e-03   6.1075584251e-02   1.1107496400e-06   1.5345677175e-19   8.4817669199e-21   5.5987861177e-19   1.4570033234e-19   5.5184046621e-03   2.0012709877e-01   2.8855244583e-10   1.9674302107e-12   3.9769596162e-18   7.0375300622e-01
   7.4000000000e-02   5.2817520028e-02   2.1529349235e+03  -3.4202699303e+05   2.7578583339e-01   1.6472564830e-01   1.5469598465e+06   1.0104106990e-04   1.1083312317e-05   2.4980074019e-04   1.5122183901e-02   1.7157321375e-03   6.3861863207e-02   9.4968961849e-07   1.0899354841e-18   6.3769411055e-20   4.6400739539e-18   2.6201485809e-18   9.3669576103e-03   2.0245597151e-01   7.7360613215e-10   5.7573261207e-12   1.7950629587e-17   7.0078619569e-01
   7.8000000000e-02   5.5275305138e-02   2.1692265519e+03  -3.6061805090e+05   2.8265829126e-01   1.6291510375e-01   1.7637183533e+06   1.6604083045e-04   1.6769129388e-05   2.2437143542e-04   8.5784324529e-03   1.6798715964e-03   6.6209366883e-02   6.9298020978e-07   9.0258947162e-17   5.7559809649e-18   6.6688241858e-16   8.1942421538e-16   1.4904472875e-02   2.0137841067e-01   1.8093049091e-09   1.5120110631e-11   7.2172957502e-17   6.9781308055e-01
   8.2000000000e-02   5.7593298354e-02   2.1650225404e+03  -3.7920910873e+05   2.8719529854e-01   1.6249086422e-01   1.7085168691e+06   2.6190035365e-04   2.2320265017e-05   1.6325167179e-04   4.0934532774e-03   1.4464335021e-03   6.8005236920e-02   4.1244235731e-07   3.9672274901e-14   2.4358366726e-15   3.0903657105e-13   3.4963819615e-13   2.2265770141e-02   1.9666239112e-01   3.6410935714e-09   3.6189443999e-11   1.5816368412e-15   6.9483356295e-01
   8.6000000000e-02   5.9771523276e-02   2.1414298811e+03  -3.9780016656e+05   2.8954696291e-01   1.6338515485e-01   1.3176223696e+06   3.9615336480e-04   2.5338247147e-05   9.0653471793e-05   1.5572703176e-03   1.0635016135e-03   6.9154285810e-02   1.8937369929e-07   1.1092265158e-11   6.4677491471e-13   1.0361358359e-10   1.1528159921e-10   3.1256375225e-02   1.8874014851e-01   6.1158716558e-09   1.6274686733e-10   3.5325641370e-13   6.9184765530e-01
   9.0000000000e-02   6.1833517538e-02   2.1032178303e+03  -4.1639122435e+05   2.9030480427e-01   1.6534737183e-01   7.5444721833e+05   5.7172705824e-04   2.3648440809e-05   3.6242326112e-05   4.5487015366e-04   6.5064631616e-04   6.9622121620e-02   6.4225695556e-08   1.3962052834e-09   7.6749786346e-11   1.8740162914e-08   2.3674483189e-08   4.1287443509e-02   1.7882351209e-01   8.3785851019e-09   1.0987147708e-08   4.1501524555e-11   6.8885560357e-01
   9.4000000000e-02   6.3814589487e-02   2.0574494403e+03  -4.3498228210e+05   2.9030231479e-01   1.6797610240e-01   3.9826411384e+05   7.8378928305e-04   1.7164050167e-05   9.4962303234e-06   1.0003983583e-04   3.1797152626e-04   6.9474406989e-02   1.5568873536e-08   5.3319680863e-08   2.7565683825e-09   1.2925834991e-06   2.3208798282e-06   5.1581791525e-02   1.6846232699e-01   1.2893590493e-08   4.9830838510e-07   1.5022704367e-09   6.8585795385e-01
   9.8000000000e-02   6.5765167998e-02   2.0100138696e+03  -4.5357333988e+05   2.9011538741e-01   1.7091586328e-01   5.0052497479e+05   1.0159683449e-03   8.4917241099e-06   1.2572969889e-06   1.8844647106e-05   1.1017917613e-04   6.8832777483e-02   2.7782914562e-09   3.3104657493e-07   1.6127200010e-08   2.0644491500e-05   7.6197659025e-05   6.1310909359e-02   1.5895573222e-01   2.7019278635e-08   5.3467018214e-06   8.9831746808e-09   6.8285550161e-01
   1.0200000000e-01   6.7793639988e-02   1.9651081403e+03  -4.7216439773e+05   2.8984530396e-01   1.7389781914e-01  -9.0158394394e+04   1.2277321391e-03   4.3161685605e-06   1.9527643679e-07   4.7398454315e-06   4.1791977018e-05   6.7863286278e-02   6.1220568318e-10   4.3101107307e-07   1.9915044579e-08   6.4381521452e-05   5.1008624640e-04   6.9338121155e-02   1.5141616439e-01   2.8133252386e-08   1.2612528460e-05   1.1419167854e-08   6.7984916753e-01
   1.0600000000e-01   6.9939883694e-02   1.9242404726e+03  -4.9075545560e+05   2.8953396992e-01   1.7675968423e-01  -5.5442568510e+05   1.4116574355e-03   3.1859174740e-06   7.0580546098e-08   1.4824034797e-06   2.4277636734e-05   6.6809386989e-02   2.0085944121e-10   4.7075324891e-07   2.0726086311e-08   1.1125683533e-04   1.3387645796e-03   7.5800136244e-02   1.4551278926e-01   2.8920717900e-08   1.7939937971e-05   1.2251201752e-08   6.7683983918e-01
   1.1000000000e-01   7.2215264397e-02   1.8876036983e+03  -5.0934651347e+05   2.8916113538e-01   1.7943742290e-01  -6.7321333036e+05   1.5690213761e-03   2.6801346351e-06   3.5913121112e-08   5.4343909116e-07   1.6730853399e-05   6.5785206250e-02   8.2980367696e-11   5.0629019590e-07   2.1313272813e-08   1.6074553456e-04   2.5383998625e-03   8.0913615593e-02   1.4089329216e-01   3.0270413856e-08   2.1940477338e-05   1.2990330584e-08   6.7382828674e-01
   1.1400000000e-01   7.4621296317e-02   1.8549826359e+03  -5.2793757134e+05   2.8869220054e-01   1.8190938642e-01  -6.5274681697e+05   1.6996397202e-03   2.2871712586e-06   2.0157534169e-08   2.2888091314e-07   1.2092340483e-05   6.4831733437e-02   3.9013041748e-11   5.0134560855e-07   2.0246216279e-08   2.0525447281e-04   4.0975793904e-03   8.4821507546e-02   1.3733931983e-01   2.9634789771e-08   2.4141911664e-05   1.2720517359e-08   6.7081513760e-01
   1.1800000000e-01   7.7147710447e-02   1.8258701936e+03  -5.4652862919e+05   2.8811199040e-01   1.8418431010e-01  -5.8518552525e+05   1.8053527416e-03   1.9491700315e-06   1.1936609144e-08   1.0872935427e-07   8.9666395327e-06   6.3962076318e-02   2.0148753634e-11   4.6563820610e-07   1.8094552511e-08   2.4111336636e-04   5.9791949944e-03   8.7705688562e-02   1.3463887277e-01   2.7467769760e-08   2.4816258882e-05   1.1713599386e-08   6.6780088163e-01
   1.2200000000e-01   7.9778644701e-02   1.7996777806e+03  -5.6511968704e+05   2.8742156433e-01   1.8628545759e-01  -5.0492293460e+05   1.8893757275e-03   1.6605669032e-06   7.3771930519e-09   5.7149537131e-08   6.7895659524e-06   6.3175738176e-02   1.1204805682e-11   4.1517614499e-07   1.5566535908e-08   2.6775510808e-04   8.1331259695e-03   8.9758778434e-02   1.3259767199e-01   2.4592477348e-08   2.4446326703e-05   1.0377584896e-08   6.6478589149e-01
   1.2600000000e-01   8.2497490795e-02   1.7758542165e+03  -5.8371074489e+05   2.8663025484e-01   1.8824029954e-01  -4.2598588799e+05   1.9552456021e-03   1.4164592569e-06   4.7229921688e-09   3.2645323278e-08   5.2333259716e-06   6.2465916320e-02   6.6057178566e-12   3.6060438402e-07   1.3074518484e-08   2.8587592806e-04   1.0509191858e-02   9.1155985490e-02   1.3105310742e-01   2.1543951605e-08   2.3430925891e-05   8.9724666448e-09   6.6177044696e-01
   1.3000000000e-01   8.5289191509e-02   1.7539274751e+03  -6.0230180273e+05   2.8575037066e-01   1.9007550427e-01  -3.5399603302e+05   2.0062624179e-03   1.2105280127e-06   3.1106660898e-09   1.9958128889e-08   4.0934345548e-06   6.1823594049e-02   4.0771141328e-12   3.0764495207e-07   1.0806093777e-08   2.9657300860e-04   1.3062887905e-02   9.2044992345e-02   1.2987552185e-01   1.8602025855e-08   2.2045524080e-05   7.6317208785e-09   6.5875475705e-01
   1.3400000000e-01   8.8140999738e-02   1.7335102530e+03  -6.2089286057e+05   2.8479444307e-01   1.9181489110e-01  -2.9075269998e+05   2.0452833125e-03   1.0365096067e-06   2.0947125961e-09   1.2898992647e-08   3.2396977396e-06   6.1239612761e-02   2.6086091081e-12   2.5899948498e-07   8.8260409588e-09   3.0099234554e-04   1.5756935287e-02   9.2545644169e-02   1.2896390283e-01   1.5895197138e-08   2.0468807153e-05   6.4142937453e-09   6.5573897777e-01
   1.3800000000e-01   9.1042511538e-02   1.7142919140e+03  -6.3948391841e+05   2.8377400813e-01   1.9347882941e-01  -2.3634589648e+05   2.0746893653e-03   8.8892142698e-07   1.4346767962e-09   8.7296937887e-09   2.5876453722e-06   6.0705577628e-02   1.7170233777e-12   2.1572044768e-07   7.1398500364e-09   3.0020077764e-04   1.8561016944e-02   9.2753253522e-02   1.2824048762e-01   1.3471795806e-08   1.8814200498e-05   5.3399754751e-09   6.5272322591e-01
   1.4200000000e-01   9.3985411389e-02   1.6960267462e+03  -6.5807497624e+05   2.8269919411e-01   1.9508428608e-01  -1.9016258524e+05   2.0964239464e-03   7.6322527181e-07   9.9508313988e-10   6.1427823856e-09   2.0812858024e-06   6.0214153449e-02   1.1560098528e-12   1.7800903593e-07   5.7271095854e-09   2.9515275012e-04   2.1450880664e-02   9.2742692519e-02   1.2764592419e-01   1.1339889441e-08   1.7153510999e-05   4.4092327323e-09   6.4970758933e-01
   1.4600000000e-01   9.6963136004e-02   1.6785223845e+03  -6.7666603408e+05   2.8157869169e-01   1.9664513425e-01  -1.5134986159e+05   2.1120541593e-03   6.5575348771e-07   6.9648529759e-10   4.4710542885e-09   1.6826406966e-06   5.9759071081e-02   7.9278211032e-13   1.4564532840e-07   4.5577889897e-09   2.8669247067e-04   2.4407322059e-02   9.2572220434e-02   1.2713534602e-01   9.4880972651e-09   1.5532440384e-05   3.6135473025e-09   6.4669213471e-01
   1.5000000000e-01   9.9970545515e-02   1.6616296421e+03  -6.9525709191e+05   2.8041988363e-01   1.9817254461e-01  -1.1901603014e+05   2.1228343433e-03   5.6356304108e-07   4.9055782734e-10   3.3537605880e-09   1.3653333324e-06   5.9335015469e-02   5.5222402503e-13   1.1821218588e-07   3.5997712316e-09   2.7556554987e-04   2.7415244805e-02   9.2286750427e-02   1.2667528339e-01   7.8960679384e-09   1.3980185670e-05   2.9406058023e-09   6.4367691313e-01
   1.5400000000e-01   1.0300363455e-01   1.6452339535e+03  -7.1384814975e+05   2.7922902379e-01   1.9967538241e-01  -9.2310348138e+04   2.1297636232e-03   4.8428629331e-07   3.4692265570e-10   2.5858038887e-09   1.1106049958e-06   5.8937480056e-02   3.9002892239e-13   9.5210298517e-08   2.8221528072e-09   2.6243020596e-04   3.0462856073e-02   9.1920547198e-02   1.2624123291e-01   6.5396763695e-09   1.2515220800e-05   2.3768495605e-09   6.4066196436e-01
   1.5800000000e-01   1.0605929108e-01   1.6292482930e+03  -7.3243920758e+05   2.7801141440e-01   2.0116057885e-01  -7.0449995633e+04   2.1336350959e-03   4.1600251694e-07   2.4592122550e-10   2.0453916871e-09   9.0480045768e-07   5.8562626924e-02   2.7910615786e-13   7.6117803308e-08   2.1965812411e-09   2.4786537501e-04   3.3541000710e-02   9.1499429860e-02   1.2581572252e-01   5.3936310103e-09   1.1148758443e-05   1.9087193459e-09   6.3764731990e-01
   1.6200000000e-01   1.0913510112e-01   1.6136073504e+03  -7.5103026542e+05   2.7677156200e-01   2.0263346569e-01  -5.2726129115e+04   2.1350766945e-03   3.5713537946e-07   1.7450928629e-10   1.6574253738e-09   7.3775491510e-07   5.8207167400e-02   2.0237762971e-13   6.0422184107e-08   1.6977157081e-09   2.3237598452e-04   3.6642618895e-02   9.1042566512e-02   1.2538675139e-01   4.4328511852e-09   9.8868594808e-06   1.5232700577e-09   6.3463300524e-01
   1.6600000000e-01   1.1222919306e-01   1.5982627601e+03  -7.6962132325e+05   2.7551330675e-01   2.0409807028e-01  -3.8502642388e+04   2.1345846087e-03   3.0637448335e-07   1.2384794352e-10   1.3740683072e-09   6.0174277337e-07   5.7868266264e-02   1.4879877274e-13   4.7638202665e-08   1.3033054288e-09   2.1639658420e-04   3.9762307201e-02   9.0563935002e-02   1.2494652088e-01   3.6332653459e-09   8.7317798310e-06   1.2084827080e-09   6.3161904159e-01
   1.7000000000e-01   1.1534011523e-01   1.5831792122e+03  -7.8821238109e+05   2.7423992678e-01   2.0555737159e-01  -2.7212888647e+04   2.1325503332e-03   2.6261679250e-07   8.7845491681e-11   1.1639841329e-09   4.9078175691e-07   5.7543467544e-02   1.1107628964e-13   3.7318355135e-08   9.9409831693e-10   2.0029454395e-04   4.2895964960e-02   9.0073508099e-02   1.2449040080e-01   2.9723203291e-09   7.6828997405e-06   9.5342449215e-10   6.2860544704e-01
   1.7400000000e-01   1.1846674045e-01   1.5683313072e+03  -8.0680343892e+05   2.7295422202e-01   2.0701351907e-01  -1.8355775203e+04   2.1292824322e-03   2.2492359117e-07   6.2248173564e-11   1.0061436779e-09   4.0016474862e-07   5.7230637447e-02   8.4313121733e-14   2.9058810203e-08   7.5366634368e-10   1.8437373005e-04   4.6040510244e-02   8.9578209732e-02   1.2401609241e-01   2.4293193341e-09   6.7374284235e-06   7.4832323202e-10   6.2559223747e-01
   1.7800000000e-01   1.2160819213e-01   1.5537010353e+03  -8.2539449676e+05   2.7165858189e-01   2.0846801731e-01  -1.1491159077e+04   2.1250239539e-03   1.9248918967e-07   4.4057021242e-11   8.8613689584e-10   3.2613937041e-07   5.6927920323e-02   6.5178307308e-14   2.2502197278e-08   5.6818309977e-10   1.6887923885e-04   4.9193652292e-02   8.9082679325e-02   1.2352295829e-01   1.9856331009e-09   5.8909884285e-06   5.8458513861e-10   6.2257942722e-01
   1.8200000000e-01   1.2476378716e-01   1.5392757814e+03  -8.4398555459e+05   2.7035504069e-01   2.0992187963e-01  -6.2341704973e+03   2.1199663091e-03   1.6461834894e-07   3.1143904102e-11   7.9390833572e-10   2.6568450350e-07   5.6633703866e-02   5.1383900023e-14   1.7337978924e-08   4.2617130486e-10   1.5400349858e-04   5.2353709748e-02   8.8589875581e-02   1.2301149494e-01   1.6248035913e-09   5.1381355014e-06   4.5477010988e-10   6.1956702954e-01
