# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.2575913973e-03   3.9583244062e+02  -3.1067376196e+04   1.3630224184e-02   8.9084199049e-01   1.6011588771e-01   2.4778172818e-10   1.1193983421e-16   9.4844769684e-11   2.2566063652e-01   7.6629859642e-09   1.6228517313e-03   4.4969010126e-10   6.1919386284e-31  -3.6891493849e-35   1.2496026997e-27  -2.7687999731e-26   5.2035605341e-08   1.2007320169e-02   3.8463292057e-25   6.7595932856e-25   6.7456749506e-37   7.5179438071e-01
   6.0000000000e-03   4.6893365299e-03   5.3499031038e+02  -8.4554761357e+04   3.4064346603e-02   6.6088774883e-01   2.0997102369e+00   8.3819500210e-10   6.0805880870e-15   1.0910538264e-09   2.1222149128e-01   3.7353744408e-08   4.9346608748e-03   2.5542314007e-09   6.6633446451e-33   6.7201681604e-34   1.9676732259e-27  -4.7768270013e-25   1.5062256859e-07   2.9129534267e-02   5.8337240978e-23   3.9814391044e-24   2.6420927124e-35   7.4911723095e-01
   1.0000000000e-02   7.8888885141e-03   6.5505581038e+02  -1.3386758164e+05   5.2283356641e-02   5.4071666194e-01   1.0122947175e+01   1.6250439244e-09   7.4214965735e-14   4.4946199303e-09   1.9928101598e-01   1.0388662955e-07   8.4256405002e-03   6.9956708461e-09   2.3990987040e-32   2.5432210748e-33   1.6642339473e-27  -7.9132657611e-25   2.5009720616e-07   4.3857464419e-02   1.1041993216e-21   1.6238699566e-23   2.0189393948e-34   7.4637253698e-01
   1.4000000000e-02   1.0971317590e-02   7.6425335476e+02  -1.8115737310e+05   6.9413483691e-02   4.6406588710e-01   3.6886262017e+01   2.5866124806e-09   5.3755548552e-13   1.2636102686e-08   1.8660656230e-01   2.5778359104e-07   1.2046543759e-02   1.4415800819e-08   7.2535814313e-32   7.6533196819e-33   6.4766156257e-28  -9.2095944560e-25   3.5583043881e-07   5.7366581514e-02   1.0778213568e-20   6.1553779658e-23   1.0435171170e-33   7.4359242226e-01
   1.8000000000e-02   1.3983810017e-02   8.6592104943e+02  -2.2724959748e+05   8.5887298788e-02   4.0999050765e-01   1.1182208517e+02   3.7745329737e-09   2.8060033647e-12   2.9538187585e-08   1.7409377001e-01   6.1995192250e-07   1.5771399918e-02   2.4071640394e-08   1.5699599759e-31   1.6333172543e-32  -2.4133234148e-27  -8.4123971621e-25   4.7690647882e-07   7.0115418189e-02   7.2620198220e-20   2.1320769753e-22   4.9301706293e-33   7.4078777075e-01
   2.2000000000e-02   1.6950928456e-02   9.6196154168e+02  -2.7254629512e+05   1.0191939168e-01   3.6934500874e-01   2.8930260764e+02   5.4028267781e-09   1.1400372919e-11   6.4387515614e-08   1.6168581317e-01   1.4418131940e-06   1.9583802345e-02   3.4107743218e-08   1.6038095306e-31   1.6926122227e-32  -6.4021751846e-27  -5.9063355455e-25   6.3276274256e-07   8.2334951172e-02   3.8077951361e-19   7.0980644927e-22   3.1376982266e-32   7.3796354312e-01
   2.6000000000e-02   1.9886855444e-02   1.0537055106e+03  -3.1726623747e+05   1.1763021082e-01   3.3739047499e-01   6.6210776359e+02   8.0873003160e-09   3.8657442733e-11   1.3601483252e-07   1.4934994231e-01   3.1814152711e-06   2.3471599558e-02   4.3713251876e-08  -8.3581813324e-32  -5.6619039803e-33  -7.1598226545e-27  -2.9959087570e-25   8.6744189605e-07   9.4157735736e-02   1.7201454406e-18   2.7142889174e-21   3.2624997450e-31   7.3512291800e-01
   3.0000000000e-02   2.2800096914e-02   1.1420217245e+03  -3.6154659376e+05   1.3309123298e-01   3.1144251877e-01   1.4101290710e+03   1.3386167825e-08   1.1766921627e-10   2.8020585958e-07   1.3706760475e-01   6.6004057506e-06   2.7424653365e-02   5.4290444247e-08  -3.5305325494e-31  -2.9493963311e-32  -4.1879579670e-27  -1.0219472799e-25   1.2819000470e-06   1.0566528433e-01   7.4272136472e-18   1.3039280853e-20   4.3540441535e-30   7.3226861061e-01
   3.4000000000e-02   2.5696459763e-02   1.2273966994e+03  -4.0547795671e+05   1.4834936173e-01   2.8987786303e-01   2.9205382799e+03   2.5005801392e-08   3.4098119831e-10   5.6661422913e-07   1.2482619839e-01   1.2926675126e-05   3.1434515030e-02   6.8751691606e-08  -2.2745773117e-31  -1.8400503872e-32  -1.1098913563e-27  -1.9040096114e-26   2.1103122204e-06   1.1691271138e-01   3.3303229974e-17   7.2987877253e-20   6.3672471005e-29   7.2940265796e-01
