# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.2736695216e-03   3.5989209817e+02  -7.8426224521e+04   1.4698361306e-02   9.7999578806e-01   1.5740353755e-02   2.5499336568e-09   4.7305897135e-18   2.8689339433e-11   2.2540353330e-01   1.3347340585e-10   1.8363309670e-03   2.5395105285e-09   3.8056055812e-24   2.4313509006e-25   6.2279447551e-16   1.6878911789e-12   8.8086604789e-07   1.2861146923e-02   2.5354942952e-22   1.5038680836e-13   1.1129370326e-27   7.5014723191e-01
   6.0000000000e-03   4.8283409070e-03   4.4329041491e+02  -2.0170626434e+05   3.6162737651e-02   7.9768279639e-01   2.4217069182e-01   1.1921027386e-08   2.3747749651e-16   1.4508320580e-10   2.1160985180e-01   1.0260523226e-09   5.5778353998e-03   8.0206861792e-09   1.2499114366e-21   9.1732453727e-23   3.2793965862e-14   3.0088910056e-11   2.5098278165e-06   3.0582380503e-02   1.2600782443e-20   8.0416065442e-13   1.1356050516e-24   7.4749455429e-01
   1.0000000000e-02   8.1306672618e-03   5.1587188330e+02  -3.1246261027e+05   5.5179777755e-02   6.8655560231e-01   9.9756990669e-01   4.7693570881e-08   2.2779322267e-15   3.5994177596e-10   1.9833008964e-01   3.0391582665e-09   9.5013697701e-03   1.4915119175e-08   1.1188332835e-19   8.6471010643e-21   1.0936265830e-12   1.2174812688e-09   4.0955116586e-06   4.5674264780e-02   1.2697629272e-18   2.4342453299e-11   2.0500906294e-22   7.4475507552e-01
   1.4000000000e-02   1.1305174328e-02   5.8258178808e+02  -4.1714986826e+05   7.2988822275e-02   6.0860386415e-01   2.5002231659e+00   1.5960907464e-07   1.1439415332e-14   6.2123456825e-10   1.8532843033e-01   5.1778409586e-09   1.3558777661e-02   2.6306136774e-08   2.4842158560e-18   1.9384769977e-19   1.4902285526e-11   2.2349859632e-08   5.7156734619e-06   5.9424169332e-02   4.9160125190e-17   5.1014759624e-10   7.5232388961e-21   7.4197745643e-01
   1.8000000000e-02   1.4401490636e-02   6.4523990376e+02  -5.1824442569e+05   9.0060220638e-02   5.4991727833e-01   4.4743776813e+00   4.1769818285e-07   3.5481263231e-14   7.4572716138e-10   1.7250510951e-01   5.1775925454e-09   1.7722148209e-02   5.2381121708e-08   1.6991580278e-17   1.3045534292e-18   1.0301996803e-10   2.2157877436e-07   7.7182477482e-06   7.2329936484e-02   6.2063390841e-16   5.8156850519e-09   7.6591329339e-20   7.3917689902e-01
   2.2000000000e-02   1.7445717184e-02   7.0474319221e+02  -6.1695240294e+05   1.0662474937e-01   5.0374178217e-01   5.7485024428e+00   8.9506765688e-07   6.4896742466e-14   6.0030573574e-10   1.5980815976e-01   3.0956234466e-09   2.1970275831e-02   1.1720372330e-07   3.9750096472e-17   2.9492090811e-18   3.9787646157e-10   1.3998853230e-06   1.1456678854e-05   8.4642121790e-02   2.9839124414e-15   4.1378589036e-08   2.8997791631e-19   7.3636013193e-01
   2.6000000000e-02   2.0454018282e-02   7.6155129508e+02  -7.1393011433e+05   1.2280558963e-01   4.6631388953e-01   6.7950390026e+00   1.6544478759e-06   8.4980352191e-14   3.3025627977e-10   1.4721416789e-01   1.4544906306e-09   2.6280125871e-02   2.6840680599e-07   5.3478408595e-17   3.7819159203e-18   1.1120764614e-09   6.2785607046e-06   2.0654665842e-05   9.6503154642e-02   7.8473706968e-15   2.0350332122e-07   1.9674662256e-18   7.3353070058e-01
   3.0000000000e-02   2.3437444304e-02   8.1574969018e+02  -8.0958906751e+05   1.3865750104e-01   4.3540658372e-01   1.4442179686e+01   2.7413427693e-06   1.7119887875e-13   1.9107609432e-10   1.3472865293e-01   1.1803515689e-09   3.0620627248e-02   5.8364313500e-07   1.4115318243e-16   9.4077025720e-18   3.4454992495e-09   2.1578779249e-05   4.2810439142e-05   1.0799132202e-01   2.6237480346e-14   7.4659723477e-07   3.3411097335e-17   7.3069073493e-01
   3.4000000000e-02   2.6403515457e-02   8.6705023521e+02  -9.0420104070e+05   1.5417483866e-01   4.0966554688e-01   5.1004902769e+01   4.1826722437e-06   6.2823713538e-13   2.6454877839e-10   1.2239290933e-01   1.9311035148e-09   3.4949761505e-02   1.1530417611e-06   8.8001479101e-16   5.4738417985e-17   1.2325640489e-08   6.0159966370e-05   8.9431896393e-05   1.1913146259e-01   1.4341971106e-13   2.1612701430e-06   4.3151484893e-16   7.2784167585e-01
