# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.2604302269e-03   4.1390346711e+02  -7.3879520318e+03   1.3088347990e-02   8.5181408055e-01   1.5551192797e+01   8.7989379492e-09   1.3035697847e-14   1.5571046414e-09   2.2571795140e-01   3.8762249373e-08   1.5689193640e-03   1.0606137872e-08  -1.9149356929e-29  -2.0554175188e-30  -1.8625095437e-23  -1.6856800044e-20   2.2637523632e-06   1.1517156075e-02   1.9220817744e-21   3.0522032324e-20  -1.7819771455e-32   7.5257706528e-01
   6.0000000000e-03   4.6530253862e-03   5.8061903125e+02  -2.5979009868e+04   3.2974780946e-02   6.0880554477e-01   2.2757853182e+02   2.9602067523e-08   9.7172665325e-13   2.0903471892e-08   2.1233942327e-01   2.2117651739e-07   4.7731453125e-03   5.9638372856e-08  -3.1805134389e-28  -3.0621233486e-29  -5.2522424305e-23  -1.3240995188e-20   6.5265532190e-06   2.8195079479e-02   3.7458220547e-19   1.2880757851e-19  -7.7078267057e-31   7.4990865784e-01
   1.0000000000e-02   7.8236334057e-03   7.2374973734e+02  -4.4570067703e+04   5.0771997606e-02   4.8925891779e-01   1.2453671071e+03   5.7112680602e-08   1.4985867068e-11   9.6991652298e-08   1.9945510256e-01   7.1426770329e-07   8.1581483096e-03   1.6079275601e-07  -1.3538488456e-27  -1.4073056112e-28  -7.7594701736e-23  -9.2504462564e-21   1.0760564707e-05   4.2603031619e-02   8.5132932548e-18   3.9874751926e-19   4.1571211881e-30   7.4717483556e-01
   1.4000000000e-02   1.0884398598e-02   8.5334791614e+02  -6.3161125538e+04   6.7550918812e-02   4.1549177757e-01   5.2008071879e+03   9.0544969675e-08   1.3223482388e-10   3.4053372534e-07   1.8682619262e-01   2.0566762364e-06   1.1674012869e-02   3.2642944920e-07  -4.1200686957e-27  -4.3750751304e-28  -8.5589327666e-23  -5.6322940325e-21   1.5166479935e-05   5.5861648918e-02   9.6952618876e-17   1.2363921471e-18   3.2368229869e-28   7.4440445758e-01
   1.8000000000e-02   1.3881238587e-02   9.7374995811e+02  -8.1752183201e+04   8.3720233365e-02   3.6448050200e-01   1.7151158183e+04   1.3204990394e-07   7.7199979496e-10   1.0489248708e-06   1.7434569359e-01   5.7055633224e-06   1.5293734879e-02   5.1423209435e-07  -9.3335463585e-27  -9.8512227625e-28  -7.0864036349e-23  -2.8216355959e-21   2.0105685629e-05   6.8406260750e-02   6.9706060829e-16   3.4935442127e-18   5.4376262304e-27   7.4160718331e-01
   2.2000000000e-02   1.6837137840e-02   1.0875796419e+03  -1.0034324119e+05   9.9474719010e-02   3.2658725813e-01   4.5493907439e+04   1.9118622855e-07   3.2771932827e-09   2.8406750457e-06   1.6195824124e-01   1.4818064407e-05   1.8997867075e-02   6.7164218976e-07  -1.4086839238e-26  -1.4542106644e-27  -4.1124779835e-23  -1.0734275103e-21   2.6434853808e-05   8.0450225894e-02   3.6067301760e-15   8.5736950965e-18   5.0550755668e-26   7.3878827892e-01
   2.6000000000e-02   1.9764541884e-02   1.1962982384e+03  -1.1893429904e+05   1.1491458029e-01   2.9708663597e-01   1.0343609463e+05   2.9624445849e-07   1.1234223241e-08   6.7809609661e-06   1.4963416732e-01   3.4675374833e-05   2.2769099985e-02   8.0837682798e-07  -1.2733356577e-26  -1.2738336203e-27  -1.5575591322e-23  -2.8626917162e-22   3.6210132512e-05   9.2108973930e-02   1.5445748260e-14   2.1973430600e-17   3.8286370145e-25   7.3595193736e-01
   3.0000000000e-02   2.2671442110e-02   1.3006245154e+03  -1.3752535688e+05   1.3009562030e-01   2.7337999989e-01   2.1248210116e+05   5.1399237536e-07   3.3384090882e-08   1.4565692504e-05   1.3735395460e-01   7.2657711662e-05   2.6591151680e-02   9.5384589840e-07  -6.5589134218e-27  -6.3357849073e-28  -3.6818376077e-24  -5.0533466839e-23   5.4000873605e-05   1.0344995375e-01   6.0946927604e-14   7.0118197366e-17   3.1043324711e-24   7.3310103656e-01
   3.4000000000e-02   2.5563163162e-02   1.4009361494e+03  -1.5611641471e+05   1.4504432028e-01   2.5388347618e-01   4.0535386616e+05   9.7843578932e-07   8.9424417050e-08   2.8682393327e-05   1.2510611466e-01   1.3806342548e-04   3.0446907395e-02   1.1234921946e-06  -1.3710577819e-27  -1.4426440030e-28  -4.8399064340e-25  -5.7196205067e-24   8.9227174932e-05   1.1450720727e-01   2.3440533734e-13   2.7389400932e-16   2.7753407021e-23   7.3023762877e-01
