# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.1462782296e-03   3.9955734581e+02  -7.3879520327e+03   1.1799605611e-02   8.8196382752e-01   6.8130198356e+04   1.2978838036e-06   3.4317106606e-11   1.4852093603e-07   2.2617200152e-01   1.4111023028e-07   1.4367865877e-03   6.3141741744e-06   6.6636465309e-12   4.8673205192e-13   1.2125995055e-06   3.8853923012e-05   5.7316523571e-04   9.7883559040e-03   1.3795300913e-11   4.1626285175e-06   3.7129454458e-15   7.5108522304e-01
   6.0000000000e-03   4.4974621873e-03   5.2712363923e+02  -2.5979009378e+04   2.8052351982e-02   6.6950970161e-01   1.8697344656e+05   3.4503184049e-06   2.7373421736e-10   6.1759120684e-08   2.1493319220e-01   1.3652677374e-07   3.8348760374e-03   1.6703046695e-05   4.6197620098e-11   4.1327956894e-12   1.1487027222e-05   3.4442773713e-04   2.0541883592e-03   2.2159837267e-02   1.1322609120e-10   2.6651853656e-05   1.0757249822e-13   7.4861565437e-01
   1.0000000000e-02   7.6231058373e-03   6.2500735773e+02  -4.4570067703e+04   4.1268013026e-02   5.6497674956e-01   3.0977736934e+05   5.9253767558e-06   6.1783707945e-10   2.4653284281e-08   2.0509071709e-01   1.5813930248e-07   6.0307560783e-03   2.4727385587e-05   1.1398668601e-10   1.0980078451e-11   2.7395595202e-05   8.5042985195e-04   3.5742354903e-03   3.1657096080e-02   3.1523940047e-10   5.3772598981e-05   5.3438836530e-13   7.4597935373e-01
   1.4000000000e-02   1.0631840039e-02   7.0517340213e+02  -6.3161125538e+04   5.2649179101e-02   5.0077515088e-01   5.1125624233e+05   8.5970471995e-06   1.2179781403e-09   1.1712020329e-08   1.9622261334e-01   2.1088769080e-07   8.0650693820e-03   3.1082586806e-05   2.4658616216e-10   2.4453186544e-11   4.6803412145e-05   1.5203564154e-03   5.0759261376e-03   3.9499586535e-02   7.5492176244e-10   8.2147134307e-05   1.7817635384e-12   7.4327633794e-01
   1.8000000000e-02   1.3568554555e-02   7.7295387666e+02  -8.1752183373e+04   6.2720413268e-02   4.5672612728e-01   7.9176482263e+05   1.1399128410e-05   2.1503539888e-09   8.8422323553e-09   1.8810819647e-01   2.8110823943e-07   9.9641720107e-03   3.6215805564e-05   4.7096876776e-10   4.7076730249e-11   6.8507335904e-05   2.3299252764e-03   6.5384338716e-03   4.6206408258e-02   1.5795574911e-09   1.1019328632e-04   4.6098652847e-12   7.4053463605e-01
   2.2000000000e-02   1.6457302870e-02   8.3138298746e+02  -1.0034324121e+05   7.1776089017e-02   4.2439006130e-01   1.1347193680e+06   1.4292662797e-05   3.4002635022e-09   1.0775861781e-08   1.8060891947e-01   3.5629872796e-07   1.1746836736e-02   4.0415507685e-05   7.9698977639e-10   7.9359141327e-11   9.1764419051e-05   3.2616211464e-03   7.9531859976e-03   5.2061773621e-02   2.9000522533e-09   1.3708041555e-04   9.8136827438e-12   7.3776583211e-01
   2.6000000000e-02   1.9312823781e-02   8.8241619633e+02  -1.1893429904e+05   8.0005178544e-02   3.9953958528e-01   1.5222106178e+06   1.7252419394e-05   4.9166374025e-09   1.5442654073e-08   1.7362893216e-01   4.2852500125e-07   1.3427110143e-02   4.3874291481e-05   1.2231095041e-09   1.2043769472e-10   1.1607736027e-04   4.3020619611e-03   9.3168004435e-03   5.7244015539e-02   4.7885686115e-09   1.6235825805e-04   1.8068177118e-11   7.3497595847e-01
   3.0000000000e-02   2.2144904773e-02   9.2741009460e+02  -1.3752535688e+05   8.7539434241e-02   3.7979976744e-01   1.9390554853e+06   2.0260849520e-05   6.6413230011e-09   2.1797489601e-08   1.6709775990e-01   4.9385498539e-07   1.5015885333e-02   4.6725680465e-05   1.7432179124e-09   1.6891637351e-10   1.4109181425e-04   5.4406058560e-03   1.0628365907e-02   6.1874922152e-02   7.2887393085e-09   1.8579066594e-04   2.9878719052e-11   7.3216871714e-01
   3.4000000000e-02   2.4960407130e-02   9.6735316716e+02  -1.5611641471e+05   9.4476027136e-02   3.6372461708e-01   2.3732567687e+06   2.3305068820e-05   8.5202426796e-09   2.9121206064e-08   1.6096131605e-01   5.5096041630e-07   1.6521856263e-02   4.9065892260e-05   2.3509642428e-09   2.2339594109e-10   1.6654323950e-04   6.6685369772e-03   1.1888226862e-02   6.6042638942e-02   1.0423328759e-08   2.0727059354e-04   4.5581180308e-11   7.2934667079e-01
