# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.2440106437e-03   4.0724064369e+02  -1.9227664114e+04   1.3811822832e-02   8.6624746251e-01   6.9915588492e-08   6.3925064797e-16   5.6902550742e-23   6.8208141278e-14   2.2608439465e-01   6.7534530525e-12   1.2602509761e-03   2.2182348959e-13  -5.0829861921e-29  -1.6593409102e-34  -1.2744372991e-28  -1.8943491157e-27   1.2310325450e-14   1.2551571855e-02  -4.6904131359e-29  -8.6354297967e-25  -3.9693590374e-39   7.5280028234e-01
   6.0000000000e-03   4.5317122403e-03   5.6078791708e+02  -5.5266885613e+04   3.4431851796e-02   6.3127702565e-01   2.4070191858e-06   2.1737268613e-15   8.7550303057e-21   7.4395880537e-13   2.1340342204e-01   9.2979860491e-11   3.8337470174e-03   1.2328541433e-12  -2.1949731519e-39  -1.4045820019e-42  -7.4130392213e-33  -8.5414698574e-28   3.8943307927e-14   3.0598104779e-02   4.4222072115e-36  -1.1950272259e-26  -2.2716334041e-44   7.4999723284e-01
   1.0000000000e-02   7.5818087279e-03   6.9115998947e+02  -8.9218824797e+04   5.2701068444e-02   5.1353616073e-01   1.7653106402e-05   4.7259406359e-15   1.6609459624e-19   1.7432958547e-12   2.0119602136e-01   6.7622151934e-10   6.5506266621e-03   2.0608783146e-12  -6.3899283064e-41  -6.2773290902e-42  -5.2869551122e-33  -1.6067654776e-28   9.0502234416e-14   4.6150441781e-02   8.4500860056e-34  -6.9217371021e-29  -3.1193434275e-43   7.4713103183e-01
   1.4000000000e-02   1.0511475834e-02   8.0844539718e+02  -1.2215924916e+05   6.9805058157e-02   4.3996977512e-01   1.0152407503e-04   1.4262344256e-14   1.9113862860e-18   4.2709828050e-12   1.8923789005e-01   3.0901408208e-09   9.3716605661e-03   4.3825604650e-12  -6.2135068764e-41  -6.3324796490e-42  -1.1016147696e-33  -9.7885233583e-30   3.3037412936e-13   6.0433397590e-02   4.1088772463e-32  -1.0355510605e-30  -5.4288340689e-43   7.4423163043e-01
   1.8000000000e-02   1.3368785982e-02   9.1686530389e+02  -1.5450089042e+05   8.6201440317e-02   3.8864984364e-01   6.6641399546e-04   8.4356009137e-14   2.3322662217e-17   1.4571743824e-11   1.7742852505e-01   1.2283998309e-08   1.2276361823e-02   4.3521619065e-11  -1.5053681378e-41  -1.5397712933e-42  -6.7750720108e-35  -1.8441235678e-31   2.2263685759e-12   7.3925078492e-02   1.0449022122e-29   1.6710549650e-31  -1.9607259439e-43   7.4130860563e-01
   2.2000000000e-02   1.6178455322e-02   1.0188721649e+03  -1.8644476816e+05   1.0211651571e-01   3.5029893459e-01   4.3695383930e-03   8.8862134054e-13   5.6233707822e-16   8.7141537841e-11   1.6571480476e-01   5.3692432846e-08   1.5251612881e-02   4.6848179556e-10  -1.1601121890e-42  -1.2456970065e-43  -1.2895689373e-36  -9.4397670122e-34   2.5748932657e-11   8.6864902806e-02   7.1950054476e-27   1.1383400202e-28   3.8198920201e-41   7.3836645436e-01
   2.6000000000e-02   1.8954346052e-02   1.1160999707e+03  -2.1810026826e+05   1.1767551221e-01   3.2024004861e-01   1.8638733403e-02   1.1250990663e-11   1.6826543619e-14   8.1311750064e-10   1.5406821703e-01   2.6006095372e-07   1.8287409625e-02   2.1952973248e-09  -1.0260930985e-44  -3.0979768795e-45  -6.4841707184e-39  -1.1267262070e-36   3.8431126958e-10   9.9388102185e-02   2.2455024747e-24   3.1657560522e-26   1.2882192410e-37   7.3540851694e-01
   3.0000000000e-02   2.1705059142e-02   1.2094581597e+03  -2.4953597532e+05   1.3295492789e-01   2.9590196264e-01   5.8863353611e-02   1.0391051668e-10   3.1816218638e-13   6.1225809450e-09   1.4247195421e-01   1.0412401139e-06   2.1375708531e-02   6.9028626683e-09   2.6360784305e-41   3.0135743084e-43   9.2233098785e-39   9.1692963696e-38   4.3757647938e-09   1.1157921488e-01   2.7932188264e-22   3.4125365996e-24   9.6206201727e-35   7.3243741948e-01
   3.4000000000e-02   2.4436640015e-02   1.2995398005e+03  -2.8079718571e+05   1.4800635849e-01   2.7571376155e-01   1.5294087592e-01   6.8633962137e-10   3.7943592967e-12   3.3368430686e-08   1.3091398817e-01   3.3359648197e-06   2.4509907181e-02   1.7434945718e-08   4.4420861648e-38   6.5772553966e-40   7.2167480820e-36   3.7678635830e-35   3.4689536325e-08   1.2349641594e-01   1.6083293333e-20   1.7448452457e-22   2.4417665867e-32   7.2945500197e-01
