# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.2528282267e-03   3.9381081425e+02  -3.6987232236e+04   1.4209707440e-02   8.9584438811e-01   3.9527827219e-08   3.9799460935e-16   2.7410441800e-23   4.5148826051e-14   2.2596727384e-01   4.8518209655e-12   1.3488775657e-03   1.6050298163e-13  -8.9753299596e-34  -1.9858021652e-39  -2.4528513454e-33  -1.2409866870e-29   6.1924118887e-15   1.2860829874e-02  -7.9079210403e-34  -1.4047581718e-29  -4.5116501271e-44   7.5216747242e-01
   6.0000000000e-03   4.5959720972e-03   5.2692799686e+02  -9.9198699230e+04   3.5232054589e-02   6.7185086391e-01   1.2641510410e-06   1.3549514681e-15   3.4411812855e-21   5.1322025949e-13   2.1310543595e-01   5.4308718258e-11   4.1016294618e-03   9.5047362127e-13   2.8789863902e-40   2.4368083171e-41  -6.9557339243e-35  -9.7061775605e-30   1.9019402181e-14   3.1130425128e-02   4.1524219040e-36  -6.1422047824e-31  -1.3860249789e-44   7.4936735836e-01
   1.0000000000e-02   7.6943686835e-03   6.4025309045e+02  -1.5619196039e+05   5.3823958462e-02   5.5432938543e-01   8.1181706823e-06   2.7752066900e-15   5.3734317194e-20   1.1438815016e-12   2.0072482378e-01   3.4987469494e-10   7.0026479817e-03   1.5264860652e-12   1.7650738638e-39   3.2763830874e-43  -6.2251298268e-35  -2.4423591974e-30   3.8654274979e-14   4.6821310480e-02   1.2477131018e-34  -1.2479538746e-31  -2.9220634067e-45   7.4650189332e-01
   1.4000000000e-02   1.0667602745e-02   7.4246958734e+02  -2.1065643500e+05   7.1206270377e-02   4.7898443972e-01   3.5442971297e-05   6.0574944470e-15   4.5360453235e-19   2.2083754987e-12   1.8860244041e-01   1.4304044846e-09   1.0011339821e-02   2.3452899477e-12  -7.1293283516e-43  -6.9358963841e-44  -1.9895880460e-35  -2.6726246655e-31   9.9091896117e-14   6.1194930556e-02   2.7700905323e-33  -2.0992805868e-32  -5.2749973238e-45   7.4360356035e-01
   1.8000000000e-02   1.3564630098e-02   8.3708278875e+02  -2.6362395101e+05   8.7850024677e-02   4.2557225151e-01   1.5252713570e-04   2.0553774476e-14   3.3020258291e-18   4.9451249105e-12   1.7663854775e-01   4.7122408483e-09   1.3106337217e-02   6.4449239613e-12  -2.7640066214e-43  -2.6772023990e-44  -2.3733261172e-36  -1.1866885210e-32   3.9902097732e-13   7.4743687460e-02   1.0857352243e-31  -1.7697232980e-35  -2.9855209513e-45   7.4068310420e-01
   2.2000000000e-02   1.6411101833e-02   9.2604054620e+02  -3.1559705860e+05   1.0399105207e-01   3.8525948985e-01   7.6341214324e-04   1.1085334368e-13   2.8914625431e-17   1.4612918498e-11   1.6477834822e-01   1.4831836881e-08   1.6274331843e-02   6.0782338039e-11  -4.1056616593e-44  -3.8956817942e-45  -1.1083161602e-37  -2.0227011689e-34   2.4729924979e-12   8.7716720229e-02   1.9756205278e-29   3.3349122425e-31   4.7506850141e-45   7.3774514732e-01
   2.6000000000e-02   1.9222130729e-02   1.0106523064e+03  -3.6684922208e+05   1.1976427319e-01   3.5346473712e-01   3.7681137571e-03   9.0503576917e-13   4.6096892616e-16   6.7086529088e-11   1.5298939990e-01   5.1454571347e-08   1.9505792304e-02   4.3393681677e-10  -2.5838959664e-45  -2.3907010723e-46  -1.9681480660e-39  -1.1661283888e-36   2.2415808148e-11   1.0025848086e-01   5.5069126491e-27   1.0000743918e-28   3.1042273565e-41   7.3479237601e-01
   3.0000000000e-02   2.2007071206e-02   1.0918612203e+03  -4.1755190298e+05   1.3525220295e-01   3.2755373256e-01   1.3313414174e-02   8.1655269770e-12   8.5045940032e-15   4.3502923390e-10   1.4125259054e-01   1.9480702291e-07   2.2793054498e-02   1.6534277792e-09   4.5426048071e-46  -1.2035249068e-48  -1.0658918581e-41  -2.0336405823e-39   2.3491830754e-10   1.1245914821e-01   8.0740450979e-25   1.3831770800e-26   3.7690788523e-38   7.3182697198e-01
   3.4000000000e-02   2.4772119728e-02   1.1702259952e+03  -4.6781834221e+05   1.5050878563e-01   3.0593568034e-01   3.6853090254e-02   5.8450795609e-11   1.1391254191e-13   2.5298375497e-09   1.2955601309e-01   6.5622710092e-07   2.6129741720e-02   4.5448183530e-09   1.3382695476e-42   1.3660465683e-44   8.0953188166e-40   1.3083166905e-38   2.0179513410e-09   1.2437904183e-01   5.8369023159e-23   8.9194081126e-25   1.3685119372e-35   7.2885077130e-01
