# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.1685441123e-03   4.0428682261e+02  -7.3879520327e+03   1.2173443454e-02   8.7169178888e-01   6.3677262936e+05   1.5388975342e-06   6.0964228143e-10   1.3906689098e-06   2.2587520716e-01   1.4909209180e-06   1.5868419272e-03   8.1699148376e-06   1.2283009356e-15   8.7706595051e-17   2.0740339408e-11   4.7002242123e-09   3.6787297381e-04   1.0217189655e-02   2.6351010580e-14   5.0310182457e-10   1.1452175741e-18   7.5139294689e-01
   6.0000000000e-03   4.5460903065e-03   5.5714448432e+02  -2.5979009868e+04   3.0755876446e-02   6.3368857076e-01   1.1598698642e+07   6.1242014450e-06   5.6144095632e-08   9.3972001371e-06   2.1281437779e-01   1.1979816034e-05   4.7986588956e-03   3.6395424981e-05   2.4636330136e-13   2.2430629921e-14   7.2147985605e-10   1.5673793564e-07   1.0966015314e-03   2.4854491818e-02   7.5158940759e-12   1.6857038257e-08   2.4527391228e-15   7.4876457759e-01
   1.0000000000e-02   7.7125992746e-03   6.8756151411e+02  -4.4570067703e+04   4.7363152229e-02   5.1400049664e-01   3.5670201893e+07   1.2601064540e-05   4.4624864648e-07   2.9127383173e-05   2.0032734087e-01   3.6782440843e-05   8.1243503451e-03   4.9894680030e-05   4.7148969380e-12   4.6650344383e-13   5.1210138386e-09   8.6716605588e-07   1.9160431996e-03   3.7310157619e-02   1.3825225511e-10   1.0445962597e-07   1.3119638577e-13   7.4606224533e-01
   1.4000000000e-02   1.0768366340e-02   8.0364578091e+02  -6.3161125413e+04   6.2893013078e-02   4.3996983685e-01   6.0024432045e+07   2.0556363844e-05   1.4210746050e-06   6.7764505948e-05   1.8821959729e-01   7.4750019890e-05   1.1504118797e-02   4.8850225161e-05   3.8439470796e-11   3.9125665173e-12   2.1716077496e-08   2.6364874471e-06   2.8790733814e-03   4.8489264536e-02   1.0384995573e-09   3.6339252215e-07   1.5070599402e-12   7.4331930362e-01
   1.8000000000e-02   1.3755437524e-02   9.0882497424e+02  -8.1752183372e+04   7.7672542386e-02   3.8909120058e-01   7.8503447675e+07   2.9777074110e-05   2.9989642458e-06   1.2993436778e-04   1.7639554423e-01   1.2430289679e-04   1.4913850228e-02   4.2581429383e-05   2.0193480859e-10   2.0613934002e-11   6.9830125933e-08   6.0139012019e-06   4.0154803364e-03   5.8713434748e-02   5.1846049927e-09   9.6390617837e-07   8.6653335697e-12   7.4054729419e-01
   2.2000000000e-02   1.6695794315e-02   1.0052228008e+03  -1.0034324121e+05   9.1852689187e-02   3.5169771347e-01   9.1572973299e+07   4.0212083895e-05   5.0736125689e-06   2.1465850110e-04   1.6480778696e-01   1.8739229732e-04   1.8340497441e-02   3.6068509551e-05   8.3021391617e-10   8.3917824852e-11   1.8967668741e-07   1.1663630508e-05   5.3426907816e-03   6.8129288881e-02   2.0135479043e-08   2.1943277190e-06   3.5688180513e-11   7.3775201846e-01
   2.6000000000e-02   1.9601060959e-02   1.0943472584e+03  -1.1893429904e+05   1.0550704497e-01   3.2288569488e-01   1.0199248826e+08   5.1945072285e-05   7.5206403604e-06   3.1500296925e-04   1.5344531497e-01   2.6654541211e-04   2.1772691084e-02   3.0924459109e-05   2.9197681251e-09   2.9017230910e-10   4.6060819645e-07   2.0511827700e-05   6.8717646410e-03   7.6810644168e-02   6.4764515552e-08   4.5343040003e-06   1.2430486687e-10   7.3493763985e-01
   3.0000000000e-02   2.2477077298e-02   1.1770974301e+03  -1.3752535688e+05   1.1866947772e-01   2.9994938663e-01   1.1348135044e+08   6.5180044538e-05   1.0233501916e-05   4.1994488330e-04   1.4232291688e-01   3.6224466728e-04   2.5198432936e-02   2.7480718303e-05   9.1728707797e-09   8.9183820077e-10   1.0347237338e-06   3.3999049663e-05   8.6105170229e-03   8.4795347718e-02   1.7879666191e-07   8.7730184733e-06   3.9422150638e-10   7.3210747629e-01
   3.4000000000e-02   2.5326744030e-02   1.2540574537e+03  -1.5611641471e+05   1.3135171081e-01   2.8125135810e-01   1.3063140091e+08   8.0227919232e-05   1.3119706222e-05   5.1693325437e-04   1.3147161844e-01   4.7185182598e-04   2.8604836682e-02   2.5747387100e-05   2.6418253410e-08   2.5015000653e-09   2.2026865450e-06   5.4467941996e-05   1.0564318960e-02   9.2102327250e-02   4.3547680076e-07   1.6198838836e-05   1.1707827760e-09   7.2926393552e-01
