# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.2438151955e-03   4.1079770622e+02  -1.3307808073e+04   1.3509863235e-02   8.5857713741e-01   1.0758915837e-04   3.8214930913e-13   9.0469433937e-20   2.9127834337e-12   2.2598832170e-01   2.5102053792e-10   1.3491539419e-03   9.6836887262e-12   2.9193572516e-32   3.3632797842e-38   3.1613727257e-34  -7.7122592966e-33   2.8038201742e-11   1.2160709265e-02   1.8991908693e-31  -7.5296897681e-30  -5.7830724013e-43   7.5277288055e-01
   6.0000000000e-03   4.5541033312e-03   5.7073547953e+02  -4.0622947740e+04   3.3811081087e-02   6.1996599107e-01   2.5263390022e-03   1.2914560440e-12   9.9421148681e-18   4.2007827684e-11   2.1311994313e-01   1.8513373723e-09   4.1044895389e-03   6.8028165309e-11   1.2587285699e-40  -1.9473135153e-44   3.2355381544e-35  -5.0650097730e-33   8.3440853123e-11   2.9706591464e-02   4.9110200225e-29   3.4657599422e-31  -3.3031529484e-45   7.5001667471e-01
   1.0000000000e-02   7.6329818290e-03   7.0701711845e+02  -6.6894446250e+04   5.1859185857e-02   5.0163106548e-01   1.6983344893e-02   2.5547553921e-12   1.7649974218e-16   1.4148775079e-10   2.0073040186e-01   8.7417110069e-09   7.0145136857e-03   1.6068899459e-10  -2.2848102015e-43  -2.3350969418e-44  -1.0356911034e-36  -2.0200087199e-33   1.4817395777e-10   4.4844672021e-02   1.3950610547e-27   2.7153129415e-30   2.5463893334e-45   7.4719663206e-01
   1.4000000000e-02   1.0595543568e-02   8.2987323412e+02  -9.2660186933e+04   6.8797017979e-02   4.2816599859e-01   7.2997772475e-02   4.5526199627e-12   1.5374825668e-15   3.2070341668e-10   1.8859101868e-01   3.3586803048e-08   1.0036900669e-02   2.6199242421e-10  -5.9263835673e-43  -6.2075849239e-44  -7.1622834358e-37  -3.9344057244e-34   2.5247931226e-10   5.8760117053e-02   1.9638754597e-26   3.0263926750e-29   5.9930715762e-43   7.4434210537e-01
   1.8000000000e-02   1.3488962437e-02   9.4364502688e+02  -1.1812653686e+05   8.5064483904e-02   3.7713277538e-01   2.6464353573e-01   9.5689375563e-12   9.7210053125e-15   7.7843890870e-10   1.7659962711e-01   1.0832271930e-07   1.3149501443e-02   4.0806098215e-10  -2.9441566824e-43  -6.2294905096e-44  -1.7654238136e-37  -1.5388420313e-35   5.0899489005e-10   7.1914981943e-02   2.5299276947e-25   7.0349037255e-28   9.9229532372e-41   7.4146260916e-01
   2.2000000000e-02   1.6337212040e-02   1.0509150043e+03  -1.4339400468e+05   1.0087714522e-01   3.3909390553e-01   8.9665401875e-01   2.7385585141e-11   5.3075818412e-14   2.1211768583e-09   1.6470332467e-01   3.1477784157e-07   1.6337901153e-02   8.2693339708e-10  -1.7286143492e-42  -1.9186371734e-44  -4.0511432461e-39   3.3525279556e-36   1.3734281462e-09   8.4539242670e-02   4.0942686447e-24   2.1764612706e-26   1.9444815743e-38   7.3856291175e-01
   2.6000000000e-02   1.9153447772e-02   1.1533113884e+03  -1.6851728365e+05   1.1635240763e-01   3.0935157841e-01   3.0577115151e+00   1.0005220350e-10   3.0425009202e-13   6.5458868745e-09   1.5287479327e-01   8.6933543742e-07   1.9590922404e-02   2.8329353629e-09   6.9916600808e-42   2.3795330663e-43   1.3350918268e-38   9.9416875559e-37   4.9430183026e-09   9.6761480180e-02   1.1124119516e-22   8.7377307790e-25   6.5420712258e-36   7.3564677024e-01
   3.0000000000e-02   2.1946020566e-02   1.2517173762e+03  -1.9353066610e+05   1.3156288838e-01   2.8532792470e-01   9.6513712216e+00   4.3474717572e-10   2.1022763263e-12   2.3504504898e-08   1.4109706186e-01   2.3871369483e-06   2.2899752864e-02   9.8443322291e-09   2.6803768778e-39   4.2917830867e-41   1.1368806030e-36   1.9230409902e-35   2.2172414698e-08   1.0866311291e-01   4.1877092815e-21   3.8527964099e-23   2.1399971203e-33   7.3271690518e-01
   3.4000000000e-02   2.4720812175e-02   1.3467297214e+03  -2.1845680021e+05   1.4655709719e-01   2.6544304783e-01   2.5397092920e+01   2.0345822464e-09   1.5942831103e-11   9.1360202974e-08   1.2935768825e-01   6.4232042335e-06   2.6256917507e-02   2.6443927989e-08   2.1217142180e-36   3.7060392566e-38   2.6597637273e-34   1.3346403230e-33   1.1150127440e-07   1.2030006615e-01   1.4043374531e-19   1.3157983189e-21   3.7928371353e-31   7.2977524012e-01
