# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.2488527733e-03   3.9822314000e+02  -3.1067376196e+04   1.4070841777e-02   8.8590066455e-01   4.7938971410e-08   4.6636505885e-16   3.5062997021e-23   5.1886302393e-14   2.2601055090e-01   5.4257000492e-12   1.3166183508e-03   1.7898475701e-13   9.9666150818e-34   7.2307871696e-35   4.6879005193e-24   1.7682371640e-18   7.8238713287e-15   1.2754223426e-02   8.5268103582e-31   1.2664762422e-20   5.2346525590e-37   7.5237995994e-01
   6.0000000000e-03   4.5718461364e-03   5.3809108494e+02  -8.4554761357e+04   3.4952038959e-02   6.5791287500e-01   1.5730403552e-06   1.5872715932e-15   4.7209125470e-21   5.8371232215e-13   2.1321599939e-01   6.5024525332e-11   4.0041231563e-03   1.0404665780e-12   1.1660593898e-32   1.0489077722e-33   6.1723615707e-24   7.6509272690e-19   2.4244244744e-14   3.0947915802e-02   1.8815053845e-29   2.0355404055e-20   2.6098064535e-35   7.4957862999e-01
   1.0000000000e-02   7.6525567740e-03   6.5706865591e+02  -1.3386758169e+05   5.3430127153e-02   5.4015999676e-01   1.0481298418e-05   3.3015296630e-15   7.8161653529e-20   1.3104843239e-12   2.0089996003e-01   4.3697479799e-10   6.8380847633e-03   1.6786706252e-12   5.3989058135e-32   5.2444822224e-33   4.8061150604e-24   1.6295502657e-19   5.1224115801e-14   4.6592042390e-02   6.3674218333e-29   8.8140818596e-21   2.6304700994e-34   7.4671271397e-01
   1.4000000000e-02   1.0609674273e-02   7.6429124743e+02  -1.8115737311e+05   7.0713539604e-02   4.6534069748e-01   4.9650825659e-05   7.8953200442e-15   7.2461824293e-19   2.7079829201e-12   1.8883927172e-01   1.8469157737e-09   9.7783829378e-03   2.7763014487e-12   5.5288149495e-32   5.4994264374e-33   1.2258304530e-24   1.3663654669e-20   1.4625208641e-13   6.0935156666e-02   4.1230280324e-29   1.1641313985e-21   4.5068118374e-34   7.4381387750e-01
   1.8000000000e-02   1.3491865440e-02   8.6348761990e+02  -2.2724959748e+05   8.7268823334e-02   4.1260414719e-01   2.4295941197e-04   3.1914393135e-14   6.0878784506e-18   6.8434954931e-12   1.7693387915e-01   6.4186066713e-09   1.2803985791e-02   1.1440577511e-11   1.6873285775e-32   1.6727664518e-33   1.0908406132e-25   4.2667792520e-22   6.9348622203e-13   7.4464837542e-02   7.4753958159e-30   4.9580604127e-23   2.0067919396e-34   7.4089244794e-01
   2.2000000000e-02   1.6324515577e-02   9.5675721831e+02  -2.7254629512e+05   1.0332887554e-01   3.7294872531e-01   1.4012736350e-03   2.1284143312e-13   7.2173738290e-17   2.4724046762e-11   1.6512933280e-01   2.2163167695e-08   1.5901710775e-02   1.2903641007e-10   1.9163222095e-33   1.8636851434e-34   3.5494946214e-27   4.6180949926e-24   5.2418431524e-12   8.7427164764e-02   1.4723953132e-28   6.6023056343e-25   3.0637824301e-35   7.3795294670e-01
   2.6000000000e-02   1.9122396742e-02   1.0455320598e+03  -3.1726623747e+05   1.1902584205e-01   3.4174221141e-01   6.7098248404e-03   2.1298720286e-12   1.5622792724e-15   1.5066490499e-10   1.5339418104e-01   8.7940505846e-08   1.9061953918e-02   7.9408049159e-10   8.7039695981e-35   8.2202100252e-36   3.9520447485e-29   1.4771707407e-26   5.8334253538e-11   9.9963888072e-02   4.5052622989e-26   3.1479012869e-27   1.7705428778e-36   7.3499819371e-01
   3.0000000000e-02   2.1894492070e-02   1.1307656246e+03  -3.6154659376e+05   1.3443952834e-01   3.1636385409e-01   2.2557142683e-02   1.9884990778e-11   3.0236104103e-14   1.0908495362e-09   1.4171058198e-01   3.4962195107e-07   2.2276858488e-02   2.7604330105e-09   1.1276765238e-36   1.0270630637e-37   1.2362966566e-31   1.3903908663e-29   6.5179628594e-10   1.1216266918e-01   6.3303786967e-24   9.6810229951e-26   6.3489198598e-37   7.3203062204e-01
   3.4000000000e-02   2.4646940889e-02   1.2130105030e+03  -4.0547795671e+05   1.4962314360e-01   2.9523424356e-01   6.0935386282e-02   1.3943683354e-10   3.9286469097e-13   6.2873526069e-09   1.3006666174e-01   1.1655241667e-06   2.5540036515e-02   7.3298555312e-09   3.3463657521e-39   2.8840413455e-40   1.0282497266e-34   4.5287884556e-33   5.5102623997e-09   1.2408310143e-01   4.2624457279e-22   5.7740314170e-24   1.9411975561e-34   7.2905206962e-01
