# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.0953329949e-03   3.8047690072e+02  -2.5147520155e+04   1.1598215343e-02   9.2621429591e-01   2.6662843057e+03   5.6809464018e-07   4.4547649733e-13   1.7552331679e-09   2.2637770303e-01   3.4172543349e-09   1.3600652878e-03   2.7701449044e-06   2.0128722851e-13   1.3918429323e-14   1.4104519685e-06   9.9849467952e-05   5.6884294109e-04   9.6687390199e-03   3.6926259809e-13   4.6159861613e-06   8.3661645177e-17   7.4994544469e-01
   6.0000000000e-03   4.4660000142e-03   4.7572911552e+02  -6.9910823485e+04   2.6839218215e-02   7.4178815478e-01   1.8474354661e+04   1.5008568297e-06   4.6668961366e-12   4.4183761589e-10   2.1599377421e-01   1.0019316566e-08   3.4665876307e-03   6.1162243839e-06   2.5551912943e-12   2.0968352213e-13   7.7410177529e-06   6.6144867216e-04   1.8111257772e-03   2.1560003951e-02   5.8179353918e-12   2.1257369840e-05   3.4459227047e-15   7.4767908614e-01
   1.0000000000e-02   7.6062848461e-03   5.4548845798e+02  -1.1154320334e+05   3.8994778303e-02   6.4724368952e-01   4.6039749421e+04   2.5917092445e-06   2.4856270334e-11   1.3145788035e-10   2.0704141466e-01   2.3218528003e-08   5.3557974606e-03   8.3879136328e-06   1.0524624982e-11   9.2286824070e-13   1.5233628200e-05   1.4503744475e-03   3.0179639655e-03   3.0618425168e-02   2.7752843996e-11   3.8707521082e-05   2.6668553357e-14   7.4515099852e-01
   1.4000000000e-02   1.0628703335e-02   6.0031098025e+02  -1.5165831122e+05   4.9342210383e-02   5.8812990094e-01   8.4329188350e+04   3.7887518545e-06   7.4186833279e-11   8.3295698287e-11   1.9903717062e-01   3.9335272512e-08   7.0903855988e-03   1.0057542346e-05   2.5968805398e-11   2.3384326711e-12   2.3301731224e-05   2.4064528014e-03   4.1778154810e-03   3.8070220551e-02   7.6095049236e-11   5.5878222742e-05   9.8993170729e-14   7.4251794354e-01
   1.8000000000e-02   1.3578870284e-02   6.4479738398e+02  -1.9087524395e+05   5.8427890693e-02   5.4736243040e-01   1.3062052276e+05   5.0630501031e-06   1.5405085126e-10   1.3158683316e-10   1.9174314384e-01   5.5062777241e-08   8.7029492776e-03   1.1335430806e-05   4.8360813055e-11   4.3849407930e-12   3.1692637371e-05   3.4965239664e-03   5.2897097992e-03   4.4430168566e-02   1.5407794897e-10   7.2356305606e-05   2.4562488884e-13   7.3982611390e-01
   2.2000000000e-02   1.6481007128e-02   6.8152619119e+02  -2.2949553164e+05   6.6552947801e-02   5.1755276908e-01   1.8195902196e+05   6.3968339797e-06   2.5736592125e-10   2.3886155458e-10   1.8501585959e-01   6.8560470170e-08   1.0214160322e-02   1.2335028354e-05   7.6029621828e-11   6.8640144872e-12   4.0269444262e-05   4.6991977291e-03   6.3551903363e-03   4.9977200309e-02   2.6020410910e-10   8.7958280792e-05   4.7748935301e-13   7.3709523196e-01
   2.6000000000e-02   1.9349951002e-02   7.1214929494e+02  -2.6768325287e+05   7.3907788105e-02   4.9490131424e-01   2.3588348893e+05   7.7782277493e-06   3.7471124207e-10   3.8769347119e-10   1.7875876717e-01   7.9191538669e-08   1.1638472770e-02   1.3126421110e-05   1.0715445827e-10   9.5650478857e-12   4.8946741829e-05   5.9993650060e-03   7.3764878157e-03   5.4885049291e-02   3.9112199936e-10   1.0260431023e-04   7.9193169341e-13   7.3433558356e-01
   3.0000000000e-02   2.2195619230e-02   7.3780700551e+02  -3.0554128454e+05   8.0623513146e-02   4.7723098369e-01   2.9056033932e+05   9.1987852973e-06   4.9774750628e-10   5.6029613798e-10   1.7290228355e-01   8.7007292957e-08   1.2986620717e-02   1.3757177645e-05   1.4021643862e-10   1.2317563644e-11   5.7666114340e-05   7.3857055558e-03   8.3559511906e-03   5.9271742453e-02   5.4329148732e-10   1.1626889461e-04   1.1777353854e-12   7.3155327751e-01
   3.4000000000e-02   2.5025042283e-02   7.5933088439e+02  -3.4313757067e+05   8.6795773421e-02   4.6319374390e-01   3.4469002617e+05   1.0652213229e-05   6.2030409678e-10   7.3840169694e-10   1.6739383244e-01   9.2358453655e-08   1.4266915654e-02   1.4261722879e-05   1.7409375742e-10   1.5001328543e-11   6.6385187310e-05   8.8493793127e-03   9.2958500393e-03   6.3222355514e-02   7.1351841438e-10   1.2895770097e-04   1.6197595592e-12   7.2875229567e-01
   3.8000000000e-02   2.7843420876e-02   7.7735386970e+02  -3.8051639267e+05   9.2497349801e-02   4.5190423359e-01   3.9737484299e+05   1.2133648744e-05   7.3835497062e-10   9.0633938740e-10   1.6219227771e-01   9.5676208141e-08   1.5485995989e-02   1.4666107563e-05   2.0800609354e-10   1.7538776652e-11   7.5072049600e-05   1.0383267648e-02   1.0198308207e-02   6.6800911957e-02   8.9893132914e-10   1.4069518632e-04   2.1019427608e-12   7.2593542280e-01
   4.2000000000e-02   3.0654728861e-02   7.9237625219e+02  -4.1770249526e+05   9.7785416978e-02   4.4275229885e-01   4.4801213738e+05   1.3639223597e-05   8.4964835123e-10   1.0530687809e-09   1.5726455646e-01   9.7371861627e-08   1.6649293291e-02   1.4990709996e-05   2.4142549161e-10   1.9883729012e-11   8.3702079348e-05   1.1981500940e-02   1.1065287841e-02   7.0057196623e-02   1.0968215710e-09   1.5151732055e-04   2.6089899089e-12   7.2310471635e-01
   4.6000000000e-02   3.3462081479e-02   8.0480976109e+02  -4.5469981677e+05   1.0270603553e-01   4.3529840489e-01   4.9622396846e+05   1.5165782629e-05   9.5333030613e-10   1.1727053379e-09   1.5258351570e-01   9.7802230138e-08   1.7761338397e-02   1.5251905109e-05   2.7400185604e-10   2.2011963706e-11   9.2255967843e-05   1.3639147117e-02   1.1898593726e-02   7.3030937630e-02   1.3045523415e-09   1.6146701254e-04   3.1273455010e-12   7.2026176458e-01
   5.0000000000e-02   3.6267971998e-02   8.1501153406e+02  -4.9148420271e+05   1.0729707759e-01   4.2920997910e-01   5.4181823132e+05   1.6710690284e-05   1.0496755535e-09   1.2640623215e-09   1.4812645862e-01   9.7266448866e-08   1.8825970164e-02   1.5463159385e-05   3.0551637837e-10   2.3914987423e-11   1.0071840273e-04   1.5351997351e-02   1.2699885024e-02   7.5754511710e-02   1.5196161091e-09   1.7059108468e-04   3.6459192675e-12   7.1740783835e-01
   5.4000000000e-02   3.9074429773e-02   8.2331520044e+02  -5.2798840378e+05   1.1159021801e-01   4.2421836563e-01   5.8477412049e+05   1.8271686085e-05   1.1399393817e-09   1.3297826013e-09   1.4387412882e-01   9.6015744471e-08   1.9846482336e-02   1.5635773483e-05   3.3586322358e-10   2.5596820469e-11   1.0907714681e-04   1.7116412270e-02   1.3470689484e-02   7.8254774507e-02   1.7398748184e-09   1.7893820680e-04   4.1568841846e-12   7.1454398597e-01
   5.8000000000e-02   4.1883128588e-02   8.3006311866e+02  -5.6407816963e+05   1.1561233689e-01   4.2008609057e-01   6.2524517689e+05   1.9846765760e-05   1.2263038604e-09   1.3754319667e-09   1.3980997905e-01   9.4267106920e-08   2.0825728777e-02   1.5779386247e-05   3.6505602502e-10   2.7073183735e-11   1.1732237111e-04   1.8929207710e-02   1.4212417663e-02   8.0554343682e-02   1.9640078959e-09   1.8655743827e-04   4.6567751967e-12   7.1167109603e-01
   6.2000000000e-02   4.4695461802e-02   8.3563935105e+02  -5.9952199001e+05   1.1938654120e-01   4.1658029151e-01   6.6357158017e+05   2.1434070158e-05   1.3118729903e-09   1.4087232002e-09   1.3591962832e-01   9.2216320070e-08   2.1766199970e-02   1.5902302348e-05   3.9325415428e-10   2.8372322781e-11   1.2544616240e-04   2.0787565831e-02   1.4926376676e-02   8.2672530481e-02   2.1921723489e-09   1.9349717397e-04   5.1465245592e-12   7.0878994165e-01
   6.6000000000e-02   4.7512594128e-02   8.4049595295e+02  -6.3396470087e+05   1.2293292491e-01   4.1345359234e-01   7.0028916858e+05   2.3031775082e-05   1.4006617485e-09   1.4389153744e-09   1.3219045109e-01   9.0047787235e-08   2.2670079102e-02   1.6011678587e-05   4.2080195790e-10   2.9536529441e-11   1.3344215709e-04   2.2688963622e-02   1.5613782738e-02   8.4626031299e-02   2.4268094345e-09   1.9980433634e-04   5.6158572856e-12   7.0590121317e-01
   7.0000000000e-02   5.0335496674e-02   8.4516195992e+02  -6.6691905042e+05   1.2626914541e-01   4.1043638017e-01   7.3612203933e+05   2.4637984206e-05   1.4975231626e-09   1.4764129741e-09   1.2861126003e-01   8.7940578474e-08   2.3539284962e-02   1.6113593721e-05   4.4827595408e-10   3.0623599142e-11   1.4130527377e-04   2.4631113288e-02   1.6275772505e-02   8.6429449961e-02   2.6734687167e-09   2.0552372194e-04   5.9727505356e-12   7.0300554267e-01
