# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.3155760717e-03   3.5948991120e+02  -8.4346080562e+04   1.5309153720e-02   9.8128167053e-01   1.3512937138e-05   4.6157892300e-13   6.0007666431e-21   5.7944364997e-13   2.2534858634e-01   7.4295738382e-11   1.8508080699e-03   2.9116414087e-12   4.0450251720e-29   2.5784620149e-30   1.1868413402e-20   1.9112135965e-16   1.2203254066e-10   1.3458345528e-02   2.0343632396e-27   2.1811277797e-18   1.1744030164e-32   7.5012241679e-01
   6.0000000000e-03   4.9112492092e-03   4.4012270373e+02  -2.1635020221e+05   3.7448841412e-02   8.0374011561e-01   1.8453560563e-04   1.5833873227e-12   2.1464079529e-19   4.8235438881e-12   2.1148970740e-01   3.5055861355e-10   5.6190051854e-03   1.4210579192e-11   7.6949803217e-28   5.5948784301e-29   5.8503906461e-20   5.7716882698e-16   3.5100950821e-10   3.1829835874e-02   4.7809635314e-26   9.9557518472e-18   6.7408865760e-31   7.4741103611e-01
   1.0000000000e-02   8.2432055315e-03   5.0957399331e+02  -3.3478698881e+05   5.6990140024e-02   6.9541927868e-01   8.6552856891e-04   3.0986598367e-12   1.9944460643e-18   1.6907820641e-11   1.9815101130e-01   9.3740767866e-10   9.5657281816e-03   3.5305581360e-11   4.6915253510e-27   3.5758810771e-28   1.4643659210e-19   9.7629152820e-16   5.8106673089e-10   4.7424411258e-02   3.5995950101e-25   2.5189298183e-17   8.1341819492e-30   7.4462709949e-01
   1.4000000000e-02   1.1440727585e-02   5.7298699746e+02  -4.4664893015e+05   7.5245065574e-02   6.1921063601e-01   2.7913870246e-03   4.9367147406e-12   1.0965622349e-17   3.8719038667e-11   1.8509332189e-01   2.1909057345e-09   1.3644372580e-02   6.4157556010e-11   2.4237990977e-26   1.8591964243e-27   3.3721415387e-19   1.4043298943e-15   8.2259574537e-10   6.1600692166e-02   1.9249246756e-24   5.1306489875e-17   6.8460242207e-29   7.4180789233e-01
   1.8000000000e-02   1.4555159089e-02   6.3227146741e+02  -5.5461877922e+05   9.2712162103e-02   5.6163666454e-01   6.9376425704e-03   7.0936368262e-12   4.2335213539e-17   6.5210344357e-11   1.7221600584e-01   4.7956791897e-09   1.7828786563e-02   9.2518010412e-11   1.2104898319e-25   9.1123462652e-27   7.7596020226e-19   1.9067473486e-15   1.0910757946e-09   7.4883374442e-02   8.6576349941e-24   9.3337865193e-17   4.9765585675e-28   7.3896764383e-01
   2.2000000000e-02   1.7613217927e-02   6.8841959257e+02  -6.6000316642e+05   1.0964013169e-01   5.1614338064e-01   1.4709691597e-02   9.6673219877e-12   1.3125676755e-16   9.3702860935e-11   1.5946411306e-01   9.7954752846e-09   2.2102348021e-02   1.1818293050e-10   5.8462537267e-25   4.2432612778e-26   1.8084611236e-18   2.6004227577e-15   1.4151950099e-09   8.7537782244e-02   3.4883101724e-23   1.6222407161e-16   3.2526532708e-27   7.3611297126e-01
   2.6000000000e-02   2.0631037646e-02   7.4206777365e+02  -7.6351309894e+05   1.2617352119e-01   4.7902507799e-01   2.8954657622e-02   1.2956662586e-11   3.6251465645e-16   1.2843122498e-10   1.4680320600e-01   1.8683117436e-08   2.6453516005e-02   1.4605374885e-10   2.8066834908e-24   1.9373905001e-25   4.4068645888e-18   3.7745669287e-15   1.8489888079e-09   9.9720003318e-02   1.3407437239e-22   2.8650748874e-16   2.0095620781e-26   7.3324733378e-01
   3.0000000000e-02   2.3619288152e-02   7.9364696054e+02  -8.6559437673e+05   1.4240476212e-01   4.4800488706e-01   5.5429781566e-02   1.7674924389e-11   9.4621476892e-16   1.7687959862e-10   1.3420992991e-01   3.3716147264e-08   3.0873740021e-02   1.8175952185e-10   1.4237662971e-23   9.2399181298e-25   1.1810041031e-17   6.1668688875e-15   2.4949272926e-09   1.1153101959e-01   5.2817328381e-22   5.4481246210e-16   1.2650360996e-25   7.3037270460e-01
   3.4000000000e-02   2.6585456008e-02   8.4347546858e+02  -9.6654142620e+05   1.5839684359e-01   4.2158720226e-01   1.0601885713e-01   2.5431537049e-11   2.4214400347e-15   2.5063196205e-10   1.2166769042e-01   5.8505655594e-08   3.5356354988e-02   2.3170724937e-10   8.1120536032e-23   4.8985614608e-24   3.6449665473e-17   1.1860065948e-14   3.5557853537e-09   1.2304048502e-01   2.2688941168e-21   1.1662172977e-15   8.7054984203e-25   7.2749030777e-01
