# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.2407911552e-03   3.9366181536e+02  -3.1067376196e+04   1.3371835081e-02   8.9559819391e-01   6.2776213914e+02   2.1866119528e-07   3.9965030246e-13   7.3956114840e-08   2.2561405661e-01   3.2660195888e-08   1.6936960532e-03   2.8854999330e-07   3.6029377751e-23   2.5725366882e-24   2.7629809450e-17   4.7685273626e-14   5.5355006959e-05   1.1622565360e-02   1.4678773884e-18   6.2302347642e-15   2.0079435299e-26   7.5144079411e-01
   6.0000000000e-03   4.6902911004e-03   5.3038692162e+02  -8.4554761357e+04   3.3479254320e-02   6.6630592501e-01   8.4438843942e+03   7.3933182043e-07   2.2391510154e-11   4.3434540104e-07   2.1209239411e-01   2.6274662697e-07   5.1493660146e-03   1.0590805461e-06   1.5107691552e-21   1.3273413862e-22   1.9315560069e-16   1.4363259750e-13   1.5842266495e-04   2.8170726309e-02   2.2851921200e-16   1.6046134973e-14   3.8179411473e-24   7.4879760045e-01
   1.0000000000e-02   7.9128155616e-03   6.4889835797e+02  -1.3386758171e+05   5.1450024848e-02   5.4543307647e-01   4.2527532290e+04   1.4277745731e-06   3.0863747113e-10   1.2906378593e-06   1.9907092818e-01   9.7468617970e-07   8.7902387902e-03   2.3126186640e-06   1.7143581115e-20   1.6198555760e-21   6.6722423991e-16   2.4104549676e-13   2.5858299215e-04   4.2399775291e-02   4.8272252780e-15   2.7066481083e-14   9.8471532630e-23   7.4608488337e-01
   1.4000000000e-02   1.1021305161e-02   7.5699061962e+02  -1.8115737310e+05   6.8372042012e-02   4.6803361751e-01   1.7089093233e+05   2.2448643708e-06   2.6884070062e-09   3.2241354094e-06   1.8631547818e-01   2.9522584781e-06   1.2564581092e-02   4.2952723977e-06   1.3039214696e-19   1.2558605420e-20   1.7617030377e-15   3.4082649690e-13   3.5776995089e-04   5.5447446105e-02   5.5258348184e-14   4.2602170147e-14   1.3012629814e-21   7.4333543747e-01
   1.8000000000e-02   1.4062129051e-02   8.5776103165e+02  -2.2724959748e+05   8.4660173321e-02   4.1334903312e-01   5.7352277927e+05   3.1746553740e-06   1.6208441815e-08   7.6419269700e-06   1.7371957912e-01   8.2098674048e-06   1.6443687051e-02   6.7996918300e-06   8.0256680099e-19   7.6671450973e-20   3.9446425482e-15   4.4741790836e-13   4.5778405320e-04   6.7755527562e-02   4.1016400893e-13   6.7744450356e-14   1.1884414427e-20   7.4056057887e-01
   2.2000000000e-02   1.7059478412e-02   9.5288221626e+02  -2.7254629512e+05   1.0051483572e-01   3.7227083679e-01   1.5509212088e+06   4.2284482637e-06   6.9242634568e-08   1.7485700585e-05   1.6122309340e-01   2.1097498262e-05   2.0406409449e-02   8.9729775326e-06   4.2237943462e-18   3.9412527739e-19   7.9785271887e-15   5.7537660698e-13   5.6165340712e-04   7.9542544420e-02   2.0788382317e-12   1.0989941354e-13   8.3180500075e-20   7.3776549800e-01
   2.6000000000e-02   2.0027114078e-02   1.0433905422e+03  -3.1726623747e+05   1.1603840745e-01   3.4008077227e-01   3.4158740570e+06   5.4720899786e-06   2.2446811778e-07   3.7355755586e-05   1.4879023562e-01   4.8742903554e-05   2.4431960471e-02   1.0252998612e-05   1.9711360026e-17   1.7807394174e-18   1.5659913228e-14   7.6834634123e-13   6.7550449107e-04   9.0925470401e-02   7.7939472743e-12   1.8010322455e-13   4.8060655857e-19   7.3495346137e-01
   3.0000000000e-02   2.2972382353e-02   1.1297959438e+03  -3.6154659376e+05   1.3127513584e-01   3.1411049898e-01   6.3723183600e+06   7.0814086891e-06   5.9013454242e-07   7.2373802984e-05   1.3640581798e-01   9.9981878426e-05   2.8496447837e-02   1.0766181461e-05   8.8013113199e-17   7.6618227298e-18   3.2741916641e-14   1.1515328848e-12   8.1119769234e-04   1.0196040890e-01   2.3299876968e-11   3.0929116876e-13   2.5431477284e-18   7.3212720858e-01
   3.4000000000e-02   2.5898501287e-02   1.2121190702e+03  -4.0547795671e+05   1.4623205098e-01   2.9276202514e-01   1.0446666078e+07   9.4062428045e-06   1.3197803992e-06   1.2629289551e-04   1.2407546598e-01   1.8315208328e-04   3.2572651546e-02   1.0806300729e-05   4.1325257019e-16   3.4592141791e-17   7.9908800557e-14   2.0967812954e-12   9.8921706443e-04   1.1266077612e-01   5.8893608133e-11   6.0604876345e-13   1.3798511548e-17   7.2928881927e-01
