# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   9.6313082792e-04   3.7429694350e+02  -7.3879520327e+03   9.0998446799e-03   9.4111406227e-01   7.8109636075e+03   9.2308562511e-08   2.6410162146e-13   1.4053631687e-13   2.2808434120e-01   2.3374475607e-09   7.6529276532e-04   2.6292141012e-06   5.8284720559e-13   4.0102853290e-14   5.9008734448e-06   4.4756504560e-04   6.6761532570e-04   7.6668442803e-03   8.9998884858e-13   1.4641491062e-05   2.1988263601e-16   7.4901205483e-01
   6.0000000000e-03   4.2045992908e-03   4.5243976256e+02  -2.5979009868e+04   1.9498224213e-02   7.7896181056e-01   3.6180999373e+04   2.5348201766e-07   5.6869666264e-12   1.1517730454e-12   2.2119434750e-01   1.0215654317e-08   1.7993854119e-03   4.7817069802e-06   6.2585364557e-12   5.0881473135e-13   1.8153437431e-05   1.7765322489e-03   1.7645776525e-03   1.5934007667e-02   1.1790597033e-11   3.7691169489e-05   6.6947716637e-15   7.4699599760e-01
   1.0000000000e-02   7.2531595618e-03   5.0897174987e+02  -4.4570067703e+04   2.7474616349e-02   6.9230192014e-01   7.3899165264e+04   4.4809988583e-07   2.4218503097e-11   4.4711639981e-12   2.1535285311e-01   2.0969705814e-08   2.7094904221e-03   6.2101435674e-06   1.8996240354e-11   1.6695302753e-12   2.9976865642e-05   3.2841729438e-03   2.7352226180e-03   2.2029455209e-02   4.0695194136e-11   5.6800801099e-05   3.6008471441e-14   7.4461301155e-01
   1.4000000000e-02   1.0209182320e-02   5.5400425127e+02  -6.3161125538e+04   3.4146804441e-02   6.3566195488e-01   1.1900342146e+05   6.6642238315e-07   5.8765640724e-11   1.2378167740e-11   2.1013681776e-01   3.2790972503e-08   3.5436814697e-03   7.2877377660e-06   3.8395371152e-11   3.5240544042e-12   4.1352741692e-05   4.9073135148e-03   3.6204501374e-03   2.6982006412e-02   9.0510715300e-11   7.3431026976e-05   1.0625503613e-13   7.4207523879e-01
   1.8000000000e-02   1.3111364717e-02   5.9153658996e+02  -8.1752183373e+04   3.9959256386e-02   5.9484281255e-01   1.6957444338e+05   9.0271665957e-07   1.0736862114e-10   2.7383883908e-11   2.0536215641e-01   4.4325336030e-08   4.3223087324e-03   8.1503687835e-06   6.3005405922e-11   5.9331837898e-12   5.2319993577e-05   6.6170300475e-03   4.4406347937e-03   3.1195410143e-02   1.6069702008e-10   8.8255327809e-05   2.2932257117e-13   7.3944990584e-01
   2.2000000000e-02   1.5979561134e-02   6.2365299267e+02  -1.0034324121e+05   4.5144034885e-02   5.6364920679e-01   2.2376706505e+05   1.1532709988e-06   1.6610425060e-10   5.1374385498e-11   2.0092599544e-01   5.4779259247e-08   5.0567849641e-03   8.8645527351e-06   9.1144474129e-11   8.7142612226e-12   6.2918669974e-05   8.3966202116e-03   5.2081382930e-03   3.4877958357e-02   2.4915261592e-10   1.0165553903e-04   4.0917256563e-13   7.3676721649e-01
   2.6000000000e-02   1.8825620361e-02   6.5161323589e+02  -1.1893429904e+05   4.9841516787e-02   5.3885394603e-01   2.8005405779e+05   1.4154890163e-06   2.3092770194e-10   8.5076670473e-11   1.9676276028e-01   6.3794774077e-08   5.7544696749e-03   9.4685708418e-06   1.2132404268e-10   1.1697212897e-11   7.3182948405e-05   1.0235170074e-02   5.9313197234e-03   3.8154311900e-02   3.5349295168e-10   1.1387695494e-04   6.4354886201e-13   7.3404345601e-01
   3.0000000000e-02   2.1657301590e-02   6.7625240967e+02  -1.3752535688e+05   5.4144809996e-02   5.1857740130e-01   3.3726688068e+05   1.6874502533e-06   2.9843192456e-10   1.2799007201e-10   1.9282710450e-01   7.1293279971e-08   6.4205244405e-03   9.9868424607e-06   1.5239384606e-10   1.4746729960e-11   8.3141087132e-05   1.2124970409e-02   6.6162310262e-03   4.1106367079e-02   4.7166451422e-10   1.2509066965e-04   9.2647978761e-13   7.3128846824e-01
   3.4000000000e-02   2.4480014258e-02   6.9816005811e+02  -1.5611641409e+05   5.8119694827e-02   5.0163663317e-01   3.9454587567e+05   1.9676739394e-06   3.6602842582e-10   1.7863480796e-10   1.8908587737e-01   7.7351534966e-08   7.0587787208e-03   1.0436075859e-05   1.8354133072e-10   1.7765336552e-11   9.2816477115e-05   1.4060274150e-02   7.2674650839e-03   4.3791483349e-02   6.0212260661e-10   1.3542323267e-04   1.2503492859e-12   7.2850869506e-01
