# L (m)  = 0.8
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   4.6515179110e-03   4.7820862527e+02  -7.5161686642e+04   7.3403642699e-01   6.4522872393e-11   1.5210965476e-15   5.0696248532e-10   2.1336114563e-01   2.5519409789e-08   8.8350330324e-03   1.2077515850e-09   5.1975289285e-33   4.0308149698e-34   6.0413173456e-27   1.6884517353e-24   7.4717610730e-09   1.5861786133e-02   8.2234501064e-25   8.9421265381e-26   6.8254763867e-36   7.6194200044e-01
   6.0000000000e-03   9.8736343790e-03   6.6002241852e+02  -1.5741302648e+05   5.3107261351e-01   1.2397194766e-10   1.7851667133e-14   2.1081707795e-09   1.9131319831e-01   6.6883475482e-08   1.7888190375e-02   2.7427377722e-09   3.4127126888e-31   2.9533643988e-32   1.8512671892e-25   4.2853144049e-23   1.4600542042e-08   3.3402471552e-02   1.8152557216e-23   2.3864669674e-24   1.6790565373e-33   7.5739605331e-01
   1.0000000000e-02   1.4272562757e-02   7.7701403324e+02  -2.5646944862e+05   4.5061068522e-01   1.5876975545e-10   5.8961239037e-14   3.1787912141e-09   1.7274076013e-01   1.3916259130e-07   2.5347438130e-02   3.2044486267e-09   1.6449865664e-29   1.3889994205e-30   4.3540797885e-24   7.0940305549e-22   1.8548811245e-08   4.8179033334e-02   7.6853585376e-23   4.8585661646e-23   1.4069817212e-31   7.5373260416e-01
   1.4000000000e-02   1.8186968457e-02   8.5508275907e+02  -3.6929220252e+05   4.0908699211e-01   1.9145895083e-10   1.2226035136e-13   3.7645571057e-09   1.5621397392e-01   2.4685647030e-07   3.1912648448e-02   3.1299504051e-09   6.0059794842e-28   4.7510397375e-29   8.5727412004e-23   9.6455837792e-21   2.0298830350e-08   6.1354447891e-02   1.8406188838e-22   7.5616795382e-22   6.9050556397e-30   7.5051865550e-01
   1.8000000000e-02   2.1778599923e-02   9.0712355716e+02  -4.9316148291e+05   3.8529942093e-01   2.6438371987e-10   2.1355952378e-13   4.4424604503e-09   1.4104993951e-01   3.7617710010e-07   3.7899182608e-02   3.1565634090e-09   1.6497011752e-26   1.1983797968e-27   1.4358263181e-21   1.1911447964e-19   2.1116413934e-08   7.3471001457e-02   3.6319065213e-22   9.8932240194e-21   2.2547845386e-28   7.4757947127e-01
   2.2000000000e-02   2.5134728979e-02   9.4113588354e+02  -6.2500338741e+05   3.7109626401e-01   4.8827611321e-10   3.4121168009e-13   5.2093107090e-09   1.2688020191e-01   5.1087933201e-07   4.3471632141e-02   3.3617978980e-09   3.6741692803e-25   2.4186026951e-26   2.1481697795e-20   1.4086524341e-18   2.2387159599e-08   8.4817934479e-02   6.8216712824e-22   1.1709668981e-19   5.5731901697e-27   7.4482968915e-01
   2.6000000000e-02   2.8307971033e-02   9.6252568303e+02  -7.6199627893e+05   3.6259800943e-01   1.2373811745e-09   5.2730270931e-13   5.9637868569e-09   1.1348262828e-01   6.3624418016e-07   4.8727103480e-02   3.8200727614e-09   7.0668575131e-24   4.1700186992e-25   2.9842580676e-19   1.6375509621e-17   2.5873387194e-08   9.5567925968e-02   1.4017545748e-21   1.3127165674e-18   1.1409012451e-25   7.4222166913e-01
   3.0000000000e-02   3.1333016517e-02   9.7508562748e+02  -9.0182450689e+05   3.5769487589e-01   3.9001717473e-09   8.6730232159e-13   6.5968712057e-09   1.0071077370e-01   7.3941250270e-07   5.3729365008e-02   4.9406517209e-09   1.2178010459e-22   6.3761028827e-24   3.9300000914e-18   1.8897468078e-16   3.5465021479e-08   1.0583283908e-01   4.1066212880e-21   1.4273459852e-17   2.0378469547e-24   7.3972623191e-01
   3.4000000000e-02   3.4234788201e-02   9.8154296111e+02  -1.0427018842e+06   3.5512213738e-01   1.3730915568e-08   1.7743950940e-12   6.9380005593e-09   8.8459469913e-02   8.0240621721e-07   5.8525603546e-02   8.4217925033e-09   1.8818391793e-21   8.6495452188e-23   4.9054748445e-17   2.1639520654e-15   6.3993724515e-08   1.1568980425e-01   2.3375304563e-20   1.5189998033e-16   3.2095475311e-23   7.3732422679e-01
   3.8000000000e-02   3.7033123781e-02   9.8393282854e+02  -1.1832834595e+06   3.5404738933e-01   5.0387397216e-08   4.7648915973e-12   6.5987440582e-09   7.6645162430e-02   7.8003302374e-07   6.3156301467e-02   2.0788951929e-08   2.4158831182e-20   9.6315049605e-22   5.5958187190e-16   2.4373247547e-14   1.6035003013e-07   1.2519496017e-01   2.1790761534e-19   1.5828955927e-15   4.1577053054e-22   7.3500255778e-01
   4.2000000000e-02   3.9746048753e-02   9.8389725129e+02  -1.3225165293e+06   3.5384864085e-01   1.8350255812e-07   1.2722767030e-11   5.1029433176e-09   6.5192440226e-02   5.8057948490e-07   6.7662037449e-02   6.4986597896e-08   1.9431444387e-19   6.6233516959e-21   5.1372118099e-15   2.6406783154e-13   5.2340518120e-07   1.3439153383e-01   2.0405060361e-18   1.5990217812e-14   3.3608216071e-21   7.3275263090e-01
