# L (m)  = 0.1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.5000000000e-04   4.9628315309e-03   5.1463628759e+02  -5.4664586475e+04   6.8193779489e-01   8.5587017202e-08   9.4256843089e-12   6.8296500566e-08   2.1204985052e-01   1.0321509231e-06   9.5224979600e-03   1.6550310590e-07   2.1985522396e-30   1.3354835523e-34   1.9812283438e-29   1.2036668140e-26   5.3687739057e-06   1.6812072736e-02   3.5408826540e-18   7.0114024668e-19   1.1462001089e-29   7.6160885754e-01
   7.5000000000e-04   1.0295723241e-02   7.4856925708e+02  -8.2552316410e+04   4.6812571534e-01   1.8379972973e-07   1.9859961080e-10   3.8079506527e-07   1.8953690090e-01   3.1765311885e-06   1.8779648711e-02   4.8087268840e-07   7.5152528874e-30   4.3860285026e-33  -4.3913024761e-29  -4.0261784102e-27   1.1401052309e-05   3.4656147673e-02   1.3905197201e-16   2.5048631228e-18   1.1915430292e-27   7.5701168038e-01
   1.2500000000e-03   1.4818605288e-02   9.2989445797e+02  -1.0911132577e+05   3.7640156190e-01   2.7291997243e-07   1.4797994189e-09   1.2924377345e-06   1.7044137160e-01   8.4407819090e-06   2.6464061518e-02   8.3999324399e-07   2.0655145839e-30   9.6209896538e-34  -1.9071167384e-28  -8.2769309503e-28   1.6905055606e-05   4.9801336614e-02   1.3946132055e-15   7.7260637878e-18   2.5616635376e-26   7.5326547669e-01
   1.7500000000e-03   1.8842293298e-02   1.0830029134e+03  -1.3207670242e+05   3.2286687679e-01   3.7563061115e-07   6.1800319759e-09   3.5043145453e-06   1.5344865441e-01   2.2314980806e-05   3.3221219239e-02   9.9437835512e-07  -5.1511958604e-28  -2.3101754848e-30  -2.4567469233e-27   1.7997517873e-27   2.2874335089e-05   6.3304371037e-02   7.1262083060e-15   1.6764972333e-17   2.0238663339e-25   7.4997568641e-01
   2.2500000000e-03   2.2525674982e-02   1.2175289814e+03  -1.5301628473e+05   2.8693871722e-01   5.4909676737e-07   1.8953912251e-08   7.8737319993e-06   1.3788493910e-01   5.2712502818e-05   3.9354629801e-02   1.0254164635e-06   3.7650397280e-30   3.2506303712e-31   1.8921487684e-27   6.7030419224e-27   3.1353042670e-05   7.5692557721e-02   2.6200676906e-14   3.7228965152e-17   1.1795124861e-24   7.4697433971e-01
   2.7500000000e-03   2.5958249100e-02   1.3383938692e+03  -1.7260960961e+05   2.6081313157e-01   9.1512195830e-07   4.9677309229e-08   1.5613641412e-05   1.2337083153e-01   1.0778482030e-04   4.5025273523e-02   1.0651608047e-06   8.8026994360e-29   6.1788605848e-30   1.5978820895e-26   2.4638369235e-26   4.6839370216e-05   8.7254760543e-02   8.6503821708e-14   1.1848406427e-16   8.3915515192e-24   7.4417686753e-01
   3.2500000000e-03   2.9195686372e-02   1.4484218205e+03  -1.9132856580e+05   2.4081288933e-01   1.6846159002e-06   1.1896829125e-07   2.8411561151e-05   1.0967262715e-01   1.9575552757e-04   5.0326435435e-02   1.1475016078e-06   2.4395254927e-27   1.3417792912e-28   1.6357282303e-25   1.3144382955e-25   7.8231763760e-05   9.8159675018e-02   2.8488058828e-13   4.6775326501e-16   6.7561417317e-23   7.4153591155e-01
   3.7500000000e-03   3.2274872619e-02   1.5492810333e+03  -2.0954198182e+05   2.2496258315e-01   3.2007064336e-06   2.6733618239e-07   4.8344450071e-05   9.6641150189e-02   3.2465610954e-04   5.5313509437e-02   1.2718220966e-06   6.1416860630e-26   2.9057088302e-27   1.8137212111e-24   9.2239864508e-25   1.4192773958e-04   1.0850159434e-01   9.4855647666e-13   1.9266120488e-15   5.3102524111e-22   7.3902407878e-01
   4.2500000000e-03   3.5220771169e-02   1.6418850824e+03  -2.2756040769e+05   2.1210676188e-01   6.0119006320e-06   5.6811440653e-07   7.7483720796e-05   8.4187327286e-02   5.0056453754e-04   6.0017524248e-02   1.4275123936e-06   1.2200131710e-24   5.4896034585e-26   1.9536890543e-23   7.3347959647e-24   2.6648339735e-04   1.1831622289e-01   3.1048476107e-12   7.6248363397e-15   3.7844119852e-21   7.3662638548e-01
   4.7500000000e-03   3.8049707316e-02   1.7265864432e+03  -2.4565702258e+05   2.0153063150e-01   1.0953393135e-05   1.1420446295e-06   1.1710693726e-04   7.2274432758e-02   7.2484182023e-04   6.4452148888e-02   1.5961219994e-06   1.8499711192e-23   8.4000751347e-25   1.9027240443e-22   5.8601900737e-23   4.9832389721e-04   1.2758276768e-01   9.6951089462e-12   2.7948066663e-14   2.3648223017e-20   7.3433668736e-01
   5.2500000000e-03   4.0771072387e-02   1.8032916006e+03  -2.6406928757e+05   1.9277549925e-01   1.9214782964e-05   2.1677703456e-06   1.6663907181e-04   6.0916901165e-02   9.9125402693e-04   6.8617990818e-02   1.7514060517e-06   2.1490608549e-22   1.0118776612e-23   1.6063902782e-21   4.3529445096e-22   9.0695489701e-04   1.3622134878e-01   2.8309786870e-11   9.3446333342e-14   1.2799191006e-19   7.3215577634e-01
   5.7500000000e-03   4.3388449384e-02   1.8715596960e+03  -2.8298578817e+05   1.8553944510e-01   3.2384526612e-05   3.8792328164e-06   2.2266278355e-04   5.0179285991e-02   1.2839343420e-03   7.2505721373e-02   1.8622354088e-06   1.9416315330e-21   9.5679420230e-23   1.1544082741e-20   2.8971329614e-21   1.5874671514e-03   1.4409274886e-01   7.6490879311e-11   2.8384062439e-13   5.9993016388e-19   7.3009005434e-01
   6.2500000000e-03   4.5900709560e-02   1.9307142873e+03  -3.0252214885e+05   1.7961910362e-01   5.2472637865e-05   6.5403529124e-06   2.7848884555e-04   4.0170894440e-02   1.5770778564e-03   7.6098504139e-02   1.8983890196e-06   1.3924416552e-20   7.1827865859e-22   7.0735107992e-20   1.7723583989e-20   2.6582927240e-03   1.5100583970e-01   1.9047248425e-10   7.8469424042e-13   2.4520546185e-18   7.2814998982e-01
   6.7500000000e-03   4.8303332909e-02   1.9799776084e+03  -3.2268778146e+05   1.7487307682e-01   8.1924508097e-05   1.0389452295e-05   3.2471511228e-04   3.1033884795e-02   1.8368760626e-03   7.9373740031e-02   1.8375791039e-06   8.3451051655e-20   4.5122932840e-21   3.9841570582e-19   1.5439937391e-19   4.2532851082e-03   1.5673527413e-01   4.3709877165e-10   1.9847680209e-12   8.8301251771e-18   7.2634807369e-01
   7.2500000000e-03   5.0590003865e-02   2.0186265535e+03  -3.4333906706e+05   1.7119730812e-01   1.2364375139e-04   1.5548008299e-05   3.5092557919e-04   2.2925005832e-02   2.0256304838e-03   8.2304120545e-02   1.6718088485e-06   7.5344853573e-19   4.4806100779e-20   4.8359401289e-18   6.2973778966e-18   6.5088674928e-03   1.6104838429e-01   9.2587457042e-10   4.6254632884e-12   2.8342791179e-17   7.2469620037e-01
   7.7500000000e-03   5.2754448459e-02   2.0461681660e+03  -3.6410573064e+05   1.6850659365e-01   1.8103648500e-04   2.1888712194e-05   3.4833782042e-04   1.5992946377e-02   2.1075422761e-03   8.4858339302e-02   1.4115437599e-06   4.9354371370e-17   3.0478871800e-18   3.6568526633e-16   5.6810740772e-16   9.5485815469e-03   1.6373689852e-01   1.8123188736e-09   1.0010234209e-11   8.3795086640e-17   7.2320301650e-01
   8.2500000000e-03   5.4792459677e-02   2.0625303748e+03  -3.8427648471e+05   1.6671827429e-01   2.5807527779e-04   2.8861524693e-05   3.1293894889e-04   1.0354044780e-02   2.0555583148e-03   8.7002047869e-02   1.0866860387e-06   5.9785421363e-15   3.5870165855e-16   4.1763349753e-14   5.6284298654e-14   1.3468190589e-02   1.6464724152e-01   3.2725654688e-09   2.0328281299e-11   4.6053410772e-16   7.2187195029e-01
   8.7500000000e-03   5.6703993421e-02   2.0682466972e+03  -4.0266824320e+05   1.6573644895e-01   3.5933751654e-04   3.5305174092e-05   2.4845333265e-04   6.0683906498e-03   1.8589977066e-03   8.8699275711e-02   7.4356346737e-07   6.4795572975e-13   3.7575013789e-14   4.5440441389e-12   5.3652274431e-12   1.8322890120e-02   1.6370618958e-01   5.4116534390e-09   4.3861332406e-11   2.5750725018e-14   7.2070041208e-01
