# L (m)  = 0.2
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   5.0000000000e-04   4.9193600460e-03   5.1270835930e+02  -5.4351080483e+04   6.8451746296e-01   1.0853945253e-08   7.8588918418e-13   1.5061536364e-08   2.1223050079e-01   4.2131098785e-07   9.4379779368e-03   3.3379330171e-08   1.4917556092e-27   4.5378926886e-32  -6.9635472847e-27   2.0742862167e-25   5.8705180759e-07   1.6677489053e-02   3.2295932022e-20   2.2803540882e-21   2.7680484071e-33   7.6165296448e-01
   1.5000000000e-03   1.0221594801e-02   7.4538071396e+02  -8.2334583304e+04   4.7014532670e-01   2.3371792416e-08   1.6602550954e-11   8.8717704606e-08   1.8984425479e-01   1.2982247425e-06   1.8644829265e-02   1.0085151725e-07  -1.4101270723e-30  -2.3815197330e-31  -7.8674478105e-26  -7.5111440424e-24   1.2543431466e-06   3.4432919988e-02   1.2813922817e-18   1.0312869383e-20   3.9894734002e-31   7.5707523052e-01
   2.5000000000e-03   1.4718261822e-02   9.2584072291e+02  -1.0892444781e+05   3.7806819452e-01   3.5105172348e-08   1.2142063930e-10   2.7898923557e-07   1.7085835003e-01   3.5441808626e-06   2.6288003962e-02   1.7390377082e-07   2.0691152146e-30   1.9081912785e-31   2.4090399328e-26   1.0209806199e-24   1.8878772436e-06   4.9502448856e-02   1.2834832820e-17   3.8055361570e-20   1.1401410833e-29   7.5334527689e-01
   3.5000000000e-03   1.8718189347e-02   1.0783418587e+03  -1.3185218206e+05   3.2428321118e-01   5.0425557491e-08   4.9218758851e-10   6.8845440420e-07   1.5396784933e-01   9.5449047086e-06   3.3011767726e-02   1.9812181182e-07   9.9057191308e-29   7.1491684277e-31   1.4955003877e-26   2.9963683738e-25   2.6517182397e-06   6.2938474806e-02   6.6553529744e-17   1.0648519357e-19   1.1947081351e-28   7.5006877410e-01
   4.5000000000e-03   2.2379070470e-02   1.2125381646e+03  -1.5267349105e+05   2.8814420346e-01   8.1056267647e-08   1.4959861576e-09   1.4907027446e-06   1.3850553817e-01   2.2608650245e-05   3.9121550234e-02   2.0247022778e-07   2.5118156933e-28   2.0304494117e-30   7.1441169498e-27   5.6271011177e-26   3.9402322524e-06   7.5267746198e-02   2.6571195880e-16   4.3152275003e-19   1.3012086730e-27   7.4707684071e-01
   5.5000000000e-03   2.5789838900e-02   1.3334332860e+03  -1.7204016839e+05   2.6181384248e-01   1.5256814034e-07   4.0660386617e-09   2.9939884811e-06   1.2409446782e-01   4.6743084223e-05   4.4781926392e-02   2.1831715235e-07   3.3673353286e-30   2.5567440620e-31   2.3627371404e-27   1.2493115087e-26   6.6948228417e-06   8.6783289975e-02   1.0460009618e-15   2.3682521475e-18   1.6809361757e-26   7.4428350905e-01
   6.5000000000e-03   2.9006146810e-02   1.4439861531e+03  -1.9038068713e+05   2.4159240080e-01   3.1590969919e-07   1.0617236357e-08   5.7442875402e-06   1.1049820774e-01   8.7363781394e-05   5.0090936228e-02   2.5860728994e-07   9.5031043706e-27   1.3480537583e-28   8.9272847973e-26   5.4885736953e-26   1.3040605672e-05   9.7664547955e-02   4.4189286495e-15   1.3751599856e-17   2.1832511715e-25   7.4163957419e-01
   7.5000000000e-03   3.2065497385e-02   1.5460559818e+03  -2.0801276176e+05   2.2548556312e-01   6.7605043463e-07   2.7306358084e-08   1.0680188419e-05   9.7557583907e-02   1.5187618577e-04   5.5109777451e-02   3.3365462816e-07   3.6891005143e-28   1.0986298197e-29   9.3066237801e-27   1.1921503905e-26   2.7727179115e-05   1.0802607084e-01   1.9842318709e-14   7.8472206526e-17   2.7187885923e-24   7.3911524732e-01
   8.5000000000e-03   3.4994331070e-02   1.6407993249e+03  -2.2519289526e+05   2.1232082033e-01   1.4491323604e-06   6.9293899927e-08   1.9281875993e-05   8.5162924605e-02   2.4950441112e-04   5.9875947772e-02   4.5032338459e-07   1.2471449540e-26   4.0086833646e-28   1.8401879109e-25   1.3468612631e-25   6.1169559772e-05   1.1793640834e-01   9.1167774832e-14   4.2700504137e-16   3.1433006498e-23   7.3669279460e-01
   9.5000000000e-03   3.7811386659e-02   1.7288357936e+03  -2.4214612467e+05   2.0136959029e-01   3.0576889910e-06   1.7155637942e-07   3.3554824451e-05   7.3244704466e-02   3.8971623887e-04   6.4409331395e-02   6.0658733402e-07   3.2377801542e-25   1.1562007367e-26   3.4389647087e-24   1.8781394044e-24   1.3510630375e-04   1.2742036020e-01   4.1177229831e-13   2.1691042454e-15   3.2612668209e-22   7.3436339081e-01
   1.0500000000e-02   4.0529025685e-02   1.8102984546e+03  -2.5907868141e+05   1.9216639738e-01   6.2680283552e-06   4.0746594864e-07   5.5584139097e-05   6.1776380067e-02   5.7882495788e-04   6.8714944784e-02   7.8837976430e-07   6.4621615979e-24   2.5538665088e-25   5.3114251621e-23   2.3578632962e-23   2.9160422953e-04   1.3644911795e-01   1.7637073937e-12   1.0105631474e-14   2.9523376278e-21   7.3212607992e-01
   1.1500000000e-02   4.3153381193e-02   1.8848260308e+03  -2.7617605380e+05   1.8441467833e-01   1.2360744151e-05   9.1356934197e-07   8.6453484416e-05   5.0785405119e-02   8.1520246019e-04   7.2783947245e-02   9.6937924416e-07   9.9544557592e-23   4.3114188274e-24   6.6693881990e-22   2.5440576419e-22   6.0489421187e-04   1.4492193625e-01   6.9633252970e-12   4.2601997375e-14   2.2895821292e-20   7.2998791761e-01
   1.2500000000e-02   4.5684008625e-02   1.9515441347e+03  -2.9358688754e+05   1.7793332375e-01   2.3312874740e-05   1.9101949496e-06   1.2464580195e-04   4.0367067239e-02   1.0843784293e-03   7.6593790229e-02   1.1137172826e-06   1.1869733597e-21   5.5658520260e-23   6.7862102739e-21   2.3233674418e-21   1.1933659962e-03   1.5264587377e-01   2.4863796906e-11   1.6124524786e-13   1.5083248906e-19   7.2796454164e-01
   1.3500000000e-02   4.8113727911e-02   2.0090888552e+03  -3.1138966696e+05   1.7262237073e-01   4.1968004860e-05   3.6952403804e-06   1.6457566234e-04   3.0693441833e-02   1.3558536906e-03   8.0108123476e-02   1.1827979915e-06   1.1016057569e-20   5.5184655231e-22   5.6260000210e-20   1.8003386496e-20   2.2266146448e-03   1.5932437708e-01   7.9457171016e-11   5.4676621207e-13   8.4384492435e-19   7.2608016757e-01
   1.4500000000e-02   5.0429354057e-02   2.0557291821e+03  -3.2953624490e+05   1.6843682602e-01   7.2177889975e-05   6.5778037466e-06   1.9640046763e-04   2.2008059056e-02   1.5838151617e-03   8.3276810553e-02   1.1466225270e-06   8.0285009909e-20   4.2365111956e-21   3.8479948972e-19   1.2027520541e-19   3.9207312402e-03   1.6456859298e-01   2.2617774608e-10   1.6647535848e-12   4.0286283699e-18   7.2436568793e-01
