# L (m)  = 0.4
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.0000000000e-03   4.8756334233e-03   5.1072705983e+02  -5.4009961178e+04   6.8718658539e-01   1.5850614773e-09   7.8087512952e-14   4.2521132151e-09   2.1241489949e-01   1.5405749336e-07   9.3516299165e-03   8.9657957023e-09  -2.9936242611e-27  -1.0150251343e-31  -6.4757811474e-27   2.2579816609e-29   6.7162862353e-08   1.6534704961e-02   3.6735062759e-22   1.3402631045e-23  -8.8881486963e-35   7.6169852887e-01
   3.0000000000e-03   1.0147397644e-02   7.4208475428e+02  -8.2080610499e+04   4.7224776629e-01   3.4232145432e-09   1.7540100104e-12   2.5477150445e-08   1.9015721323e-01   5.0859178945e-07   1.8506926723e-02   2.7388740582e-08  -3.9296333661e-31  -4.8464269294e-34  -2.2104020981e-28   1.2675290540e-28   1.4453062949e-07   3.4194035064e-02   1.5631406567e-20   7.5164708982e-23   3.1220524363e-34   7.5714111631e-01
   5.0000000000e-03   1.4618192462e-02   9.2161506001e+02  -1.0870364985e+05   3.7981651504e-01   5.2253242853e-09   1.2716667704e-11   7.0220253728e-08   1.7128090099e-01   1.5438447077e-06   2.6107164215e-02   4.3173087369e-08   2.3710178103e-29   4.9424637230e-32   6.1565936590e-28   2.6646339626e-28   2.2216377304e-07   4.9181467806e-02   1.5911194178e-19   3.1707669916e-22   1.2165210230e-32   7.5342858161e-01
   7.0000000000e-03   1.8595003942e-02   1.0733910023e+03  -1.3162105368e+05   3.2579450416e-01   8.0377488728e-09   5.1394160147e-11   1.6013754233e-07   1.5448934362e-01   4.3827893683e-06   3.2794055350e-02   4.6563979141e-08  -2.2140365957e-30  -1.0741991631e-32  -5.7102664185e-29  -2.0965996639e-29   3.3212149485e-07   6.2544085748e-02   8.8496115620e-19   1.4465817589e-21   2.1599641057e-31   7.5016758632e-01
   9.0000000000e-03   2.2234461984e-02   1.2070226154e+03  -1.5239642142e+05   2.8947762824e-01   1.4845014489e-08   1.6203974568e-10   3.4651675158e-07   1.3912050451e-01   1.0631374480e-05   3.8872478142e-02   4.8813120126e-08  -1.1228003742e-33  -5.6616493637e-35  -2.0422582470e-30  -1.8971066018e-30   5.6408348811e-07   7.4806059969e-02   4.2555230436e-18   1.0917397720e-20   4.7310570914e-30   7.4718935084e-01
   1.1000000000e-02   2.5624885769e-02   1.3275097937e+03  -1.7168199961e+05   2.6300063050e-01   3.2527922195e-08   4.7793667079e-10   7.2789642621e-07   1.2480048258e-01   2.2632055223e-05   4.4507400223e-02   6.0343990205e-08   9.5578771061e-34   2.4784606762e-35   2.0339920475e-31   1.5712333694e-30   1.1570191625e-06   8.6259846664e-02   2.2391123285e-17   9.1153058274e-20   1.0575085050e-28   7.4440766096e-01
   1.3000000000e-02   2.8821571965e-02   1.4378328978e+03  -1.8989556235e+05   2.4264763030e-01   7.7498669764e-08   1.4251654729e-09   1.5187832256e-06   1.1129427164e-01   4.4243123224e-05   4.9797890465e-02   9.3071814757e-08   1.0307536937e-31   2.5693312939e-33   6.7770296546e-30   2.2456995340e-29   2.7466394174e-06   9.7086378808e-02   1.3529758681e-16   7.6109080915e-19   2.4347362532e-27   7.4177277780e-01
   1.5000000000e-02   3.1861916532e-02   1.5398981330e+03  -2.0734184591e+05   2.2641276395e-01   1.9152313819e-07   4.3928439224e-09   3.1801181785e-06   9.8441867630e-02   8.1791559051e-05   5.4806761920e-02   1.5935599076e-07   7.6718553043e-30   2.0512828643e-31   2.5653271833e-28   4.4393193318e-28   7.0583335631e-06   1.0740490655e-01   9.0212128824e-16   6.1954481631e-18   5.4792656370e-26   7.3925407936e-01
   1.7000000000e-02   3.4772600125e-02   1.6349464158e+03  -2.2426149539e+05   2.1311267691e-01   4.7664878641e-07   1.3712576822e-08   6.5946571128e-06   8.6128934462e-02   1.4429947173e-04   5.9573998407e-02   2.6451372633e-07   4.2656657235e-28   1.2891468798e-29   8.9979042366e-27   9.8963283682e-27   1.8638974768e-05   1.1729426178e-01   6.1434428391e-15   4.7154795074e-17   1.0758307454e-24   7.3683251663e-01
   1.9000000000e-02   3.7573112042e-02   1.7237452964e+03  -2.4085668491e+05   2.0200544920e-01   1.1584810802e-06   4.1541675403e-08   1.3158866575e-05   7.4275191390e-02   2.4191340231e-04   6.4123674124e-02   4.0423429361e-07   1.7262450160e-26   5.9031576915e-28   2.5553954818e-25   2.0423240480e-25   4.8486896991e-05   1.2679890443e-01   3.9542189337e-14   3.2178417591e-16   1.7162694777e-23   7.3449706738e-01
   2.1000000000e-02   4.0277315527e-02   1.8066668801e+03  -2.5729982873e+05   1.9260805010e-01   2.6857639747e-06   1.1778099912e-07   2.4607797934e-05   6.2833926252e-02   3.8288298547e-04   6.8467516748e-02   5.6600411967e-07   5.0469732554e-25   1.9319852404e-26   5.5933020773e-24   3.5201378901e-24   1.2045952640e-04   1.3592397372e-01   2.2829854601e-13   1.9203376113e-15   2.1804196900e-22   7.3224326268e-01
   2.3000000000e-02   4.2893823743e-02   1.8836804257e+03  -2.7373397454e+05   1.8460333726e-01   5.8793163781e-06   3.0688900407e-07   4.2453043619e-05   5.1799679801e-02   5.7012445927e-04   7.2605778214e-02   7.2963808621e-07   1.0783464365e-23   4.5580089123e-25   9.4135900005e-23   4.9235828150e-23   2.8138624161e-04   1.4462024200e-01   1.1557130910e-12   9.9675043313e-15   2.2252890838e-21   7.3007342114e-01
   2.5000000000e-02   4.5425484162e-02   1.9542699975e+03  -2.9026680491e+05   1.7779178964e-01   1.2156256668e-05   7.3158254967e-07   6.6987512191e-05   4.1223722617e-02   7.9744079859e-04   7.6525618752e-02   8.6748366375e-07   1.7271071053e-22   7.9507838379e-24   1.2444387067e-21   5.6504442808e-22   6.1605653853e-04   1.5275802490e-01   5.1185863584e-12   4.5355584597e-14   1.8646065043e-20   7.2799839281e-01
