# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.1839415691e+02  -7.3879520311e+03   2.1729311659e-03   1.1020721824e+00   1.6066921262e-05   2.1215736424e-13   1.8076276308e-12   2.3088231571e-01   1.2937136321e-09   1.0380031060e-03   4.9370448821e-07   5.4031551370e-13   2.1635141037e-14   5.5044474346e-06   1.4681995871e-03   5.5530060981e-04   5.6356052886e-04   4.6508126005e-13   4.5540928444e-06   7.1047105830e-17   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   3.5472064467e+02  -2.5979009868e+04   6.5171191803e-03   9.8527706379e-01   4.8189188068e-05   1.3776837691e-12   5.4791138426e-12   2.2664822182e-01   3.8820479870e-09   3.1132021338e-03   1.4805363755e-06   3.1017109999e-12   1.8216555815e-13   1.6503837243e-05   4.4050131638e-03   1.6654702541e-03   1.6902576043e-03   3.0846138695e-12   1.3657569977e-05   8.7107795991e-16   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   3.9038205607e+02  -4.4570067703e+04   1.0856287120e-02   8.9172709929e-01   8.0276748146e-05   4.3414732241e-12   9.6400794950e-12   2.2241794890e-01   6.5152235192e-09   5.1859810064e-03   2.4665597891e-06   7.3463965787e-12   4.8502065678e-13   2.7475255261e-05   7.3430686899e-03   2.7743458829e-03   2.8156834828e-03   8.4018936296e-12   2.2746925747e-05   3.6885199848e-15   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   4.2532010208e+02  -6.3161125538e+04   1.5187098265e-02   8.1524913563e-01   1.1230653181e-04   1.0588624194e-11   1.5112497616e-11   2.1819403548e-01   9.2785199453e-09   7.2547311292e-03   3.4524338594e-06   1.3072921764e-11   9.2737360896e-13   3.8400839579e-05   1.0283190923e-02   3.8810673705e-03   3.9389932339e-03   1.6927202836e-11   3.1812722508e-05   1.0613299187e-14   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   4.5948026861e+02  -8.1752183373e+04   1.9506231094e-02   7.5167742200e-01   1.4425557196e-04   2.2849440171e-11   2.3215237929e-11   2.1397900797e-01   1.2277925428e-08   9.3178512535e-03   4.4394212711e-06   2.0353799401e-11   1.5208776757e-12   4.9263275202e-05   1.3226200449e-02   4.9847785244e-03   5.0593457436e-03   2.9476544616e-11   4.0845416917e-05   2.4895227466e-14   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   4.9281406281e+02  -1.0034324121e+05   2.3810385343e-02   6.9809617981e-01   1.7610104638e-04   4.6117606656e-11   3.6079001849e-11   2.0977537642e-01   1.5611796833e-08   1.1373750387e-02   5.4291579171e-06   2.9439771246e-11   2.2872184283e-12   6.0045812800e-05   1.6172912270e-02   6.0846286760e-03   6.1759052339e-03   4.7305932914e-11   4.9835225027e-05   5.1478278154e-14   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   5.2528041162e+02  -1.1893429904e+05   2.8096287963e-02   6.5240185308e-01   2.0782032184e-04   8.8922226591e-11   5.7235349436e-11   2.0558563033e-01   1.9341506934e-08   1.3420850637e-02   6.4234407743e-06   4.0636184287e-11   3.2506627954e-12   7.0732347958e-05   1.9124134371e-02   7.1797742418e-03   7.2878427619e-03   7.2119006936e-11   5.8771944557e-05   9.7670930848e-14   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   5.5684631881e+02  -1.3752535688e+05   3.2360698951e-02   6.1303788865e-01   2.3939100120e-04   1.6468726064e-10   9.2585509912e-11   2.0141223455e-01   2.3472343771e-08   1.5457589992e-02   7.4240195459e-06   5.4202199102e-11   4.4297419562e-12   8.1307548632e-05   2.2080666275e-02   8.2693802587e-03   8.3943376990e-03   1.0602590454e-10   6.7644757999e-05   1.7384636674e-13   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   5.8748691998e+02  -1.5611641471e+05   3.6600417074e-02   5.7882751032e-01   2.7079097414e-04   2.9292681779e-10   1.5185476531e-10   1.9725762527e-01   2.7952294525e-08   1.7482425025e-02   8.4323892547e-06   7.0289791672e-11   5.8312465593e-12   9.1757023154e-05   2.5043297571e-02   9.3526218906e-03   9.4945791842e-03   1.5151543249e-10   7.6442045122e-05   2.9408577432e-13   7.4092200000e-01
   3.8000000000e-02   3.8000000000e-02   6.1718508785e+02  -1.7470747255e+05   4.0812285478e-02   5.4886460622e-01   3.0199847207e-04   4.9998653415e-10   2.5055120264e-10   1.9312420603e-01   3.2688380562e-08   1.9493833549e-02   9.4495875579e-06   8.8935035807e-11   7.4488450119e-12   1.0206752598e-04   2.8012806404e-02   1.0428685905e-02   1.0587767552e-02   2.1149961729e-10   8.5151230926e-05   4.7673699997e-13   7.3785400000e-01
   4.2000000000e-02   4.2000000000e-02   6.4593073524e+02  -1.9329853038e+05   4.4993197178e-02   5.2244038072e-01   3.3299212665e-04   8.1904330317e-10   4.1223985006e-10   1.8901434377e-01   3.7573143398e-08   2.1490317210e-02   1.0476004125e-05   1.1009829958e-10   9.2665350598e-12   1.1222719992e-04   3.0989957942e-02   1.1496772111e-02   1.1673115730e-02   2.8945589489e-10   9.3758688003e-05   7.4487271015e-13   7.3478600000e-01
   4.6000000000e-02   4.6000000000e-02   6.7371994525e+02  -2.1188958822e+05   4.9140100428e-02   4.9899274134e-01   3.6375103104e-04   1.2891221732e-09   6.7063515961e-10   1.8493036500e-01   4.2511289451e-08   2.3470404038e-02   1.1511211443e-05   1.3373428628e-10   1.1265177045e-11   1.2222584885e-04   3.3975502801e-02   1.2556094758e-02   1.2749850601e-02   3.8964379193e-10   1.0224970324e-04   1.1265820902e-12   7.3171800000e-01
   5.0000000000e-02   5.0000000000e-02   7.0055403272e+02  -2.3048064605e+05   5.3250003943e-02   4.7807055723e-01   3.9425480202e-04   1.9529917118e-09   1.0707063965e-09   1.8087455187e-01   4.7438593052e-08   2.5432650937e-02   1.2553827744e-05   1.5986650912e-10   1.3429517112e-11   1.3205522444e-04   3.6970175473e-02   1.3605883875e-02   1.3817214328e-02   5.1733600756e-10   1.1060851030e-04   1.6552757830e-12   7.2865000000e-01
   5.4000000000e-02   5.4000000000e-02   7.2643861451e+02  -2.4907170389e+05   5.7319981951e-02   4.5930789752e-01   4.2448364032e-04   2.8539653560e-09   1.6678437826e-09   1.7684913843e-01   5.2329634751e-08   2.7375646121e-02   1.3601423464e-05   1.8864481716e-10   1.5753489872e-11   1.4170929744e-04   3.9974692782e-02   1.4645386563e-02   1.4874465626e-02   6.7899184698e-10   1.1881838282e-04   2.3717944234e-12   7.2558200000e-01
   5.8000000000e-02   5.8000000000e-02   7.5138274089e+02  -2.6766276172e+05   6.1347179044e-02   4.4240512223e-01   4.5441838630e-04   4.0318542908e-09   2.5243061225e-09   1.7285630691e-01   5.7195133454e-08   2.9298011454e-02   1.4650482064e-05   2.2037433480e-10   1.8242644947e-11   1.5118447286e-04   4.2989752433e-02   1.5673868217e-02   1.5920880987e-02   8.8230737492e-10   1.2686177889e-04   3.3324977895e-12   7.2251400000e-01
   6.2000000000e-02   6.2000000000e-02   7.7539811938e+02  -2.8625381956e+05   6.5328814803e-02   4.2711477698e-01   4.8404056762e-04   5.5185457074e-09   3.7027261486e-09   1.6889818414e-01   6.2072029842e-08   3.1198404697e-02   1.5696423616e-05   2.5551387936e-10   2.0913600316e-11   1.6047970423e-04   4.6016031691e-02   1.6690613695e-02   1.6955755844e-02   1.1360937975e-09   1.3472052633e-04   4.6240417243e-12   7.1944600000e-01
   6.6000000000e-02   6.6000000000e-02   7.9849844617e+02  -3.0484487739e+05   6.9262188175e-02   4.1323091866e-01   5.1333243601e-04   7.3338556609e-09   5.2572882321e-09   1.6497683798e-01   6.7010048748e-08   3.3075521639e-02   1.6733694903e-05   2.9464860483e-10   2.3791144983e-11   1.6959646576e-04   4.9054186267e-02   1.7694928424e-02   1.7978405676e-02   1.4499675327e-09   1.4237603842e-04   6.3759674182e-12   7.1637800000e-01
   7.0000000000e-02   7.0000000000e-02   8.2069884821e+02  -3.2343593523e+05   7.3144681590e-02   4.0058093338e-01   5.4227699064e-04   9.4823576502e-09   7.2240529117e-09   1.6109427399e-01   7.2057946176e-08   3.4928098106e-02   1.7755923432e-05   3.3844324171e-10   2.6903707780e-11   1.7853855490e-04   5.2104849419e-02   1.8686139449e-02   1.8988167044e-02   1.8338709034e-09   1.4980955151e-04   8.7673188390e-12   7.1331000000e-01
   7.4000000000e-02   7.4000000000e-02   8.4201543132e+02  -3.4202699306e+05   7.6973764828e-02   3.8901919244e-01   5.7085798718e-04   1.1951794718e-08   9.6124591264e-09   1.5725243211e-01   7.7251768008e-08   3.6754911845e-02   1.8756125741e-05   3.8759148184e-10   3.0278846653e-11   1.8731171850e-04   5.5168631291e-02   1.9663596429e-02   1.9984398567e-02   2.2974845299e-09   1.5700237788e-04   1.2037897402e-11   7.1024200000e-01
   7.8000000000e-02   7.8000000000e-02   8.6246492557e+02  -3.6061804993e+05   8.0746998635e-02   3.7842208254e-01   5.9905993282e-04   1.4713391123e-08   1.2400004488e-08   1.5345318358e-01   8.2606559381e-08   3.8554784299e-02   1.9726954457e-05   4.4275673849e-10   3.3938250247e-11   1.9592312112e-04   5.8246118473e-02   2.0626672576e-02   2.0966481827e-02   2.8495563711e-09   1.6393616817e-04   1.6489090504e-11   7.0717400000e-01
   8.2000000000e-02   8.2000000001e-02   8.8206441133e+02  -3.7920910792e+05   8.4462038105e-02   3.6868407802e-01   6.2686806916e-04   1.7724062404e-08   1.5531487270e-08   1.4969832789e-01   8.8112313943e-08   4.0326582273e-02   2.0660964292e-05   5.0452552407e-10   3.7894442803e-11   2.0438069741e-04   6.1337873730e-02   2.1574765549e-02   2.1933822214e-02   3.4972622612e-09   1.7059317803e-04   2.2421805298e-11   7.0410600000e-01
   8.6000000000e-02   8.6000000001e-02   9.0083112464e+02  -3.9780016589e+05   8.8116635858e-02   3.5971460633e-01   6.5426834618e-04   2.0930142012e-08   1.8923116216e-08   1.4598958996e-01   9.3734064671e-08   4.2069219517e-02   2.1550876102e-05   5.7337066656e-10   4.2148616693e-11   2.1269244877e-04   6.4444435847e-02   2.2507298291e-02   2.2885849703e-02   4.2456624316e-09   1.7695653283e-04   2.9986643223e-11   7.0103800000e-01
   9.0000000000e-02   9.0000000001e-02   9.1878231356e+02  -4.1639122384e+05   9.1708645003e-02   3.5143553323e-01   6.8124739106e-04   2.4271983641e-08   2.2470656587e-08   1.4232861743e-01   9.9415622296e-08   4.3781658229e-02   2.2389819733e-05   6.4962567426e-10   4.6689870547e-11   2.2086575217e-04   6.7566319522e-02   2.3423719822e-02   2.3822019561e-02   5.0973191397e-09   1.8301048321e-04   3.9012522083e-11   6.9797000000e-01
   9.4000000000e-02   9.4000000000e-02   9.3593514576e+02  -4.3498228177e+05   9.5236021919e-02   3.4377912695e-01   7.0779247600e-04   2.7688706429e-08   2.6059935481e-08   1.3871697819e-01   1.0508573647e-07   4.5462910483e-02   2.3171540406e-05   7.3347645552e-10   5.1496084163e-11   2.2890674488e-04   7.0704015243e-02   2.4323505960e-02   2.4741813000e-02   6.0521136133e-09   1.8874064313e-04   4.8936492835e-11   6.9490200000e-01
   9.8000000000e-02   9.8000000000e-02   9.5230665208e+02  -4.5357333969e+05   9.8696828825e-02   3.3668640120e-01   7.3389148821e-04   3.1122408808e-08   2.9577695907e-08   1.3515615807e-01   1.1066541538e-07   4.7112039582e-02   2.3890559146e-05   8.2496319890e-10   5.6535426948e-11   2.3681983555e-04   7.3857989093e-02   2.5206159997e-02   2.5644737758e-02   7.1072528159e-09   1.9413420246e-04   5.8900840911e-11   6.9183400000e-01
   1.0200000000e-01   1.0200000000e-01   9.6791369763e+02  -4.7216439759e+05   1.0208923615e-01   3.3010575837e-01   7.5953290472e-04   3.4521377856e-08   3.2920985913e-08   1.3164755877e-01   1.1607504406e-07   4.8728161333e-02   2.4542283516e-05   9.2401548543e-10   6.1770431126e-11   2.4460737144e-04   7.7028682484e-02   2.6071213300e-02   2.6530328616e-02   8.2574592031e-09   1.9918010684e-04   6.7989682764e-11   6.8876600000e-01
   1.0600000000e-01   1.0600000000e-01   9.8277297306e+02  -4.9075545549e+05   1.0541152469e-01   3.2399187243e-01   7.8470577322e-04   3.7842069844e-08   3.6003916924e-08   1.2819249603e-01   1.2124033983e-07   5.0310445219e-02   2.5123071235e-05   1.0304317540e-09   6.7157439558e-11   2.5226947000e-04   8.0216511784e-02   2.6918225842e-02   2.7398147851e-02   9.4951853121e-09   2.0386919953e-04   7.5489921302e-11   6.8569800000e-01
   1.1000000000e-01   1.1000000000e-01   9.9690099956e+02  -5.0934651337e+05   1.0866208744e-01   3.1830476451e-01   8.0939969916e-04   4.1049951408e-08   3.8761468499e-08   1.2479219809e-01   1.2609691260e-07   5.1858115452e-02   2.5630250330e-05   1.1439551765e-09   7.2653081882e-11   2.5980400364e-04   8.3421867879e-02   2.7746786659e-02   2.8247785625e-02   1.0811120252e-08   2.0819432283e-04   8.1079865491e-11   6.8263000000e-01
