# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.0935220787e+02  -6.2414578138e+04   6.5613811498e-03   1.1345490636e+00   7.6107227296e-06   7.3884234076e-17   4.3469855678e-17   2.2732415407e-01   1.2717084414e-11   2.9710366890e-03   6.7104682613e-08   1.2200103139e-16   6.2217548203e-18   1.6233692262e-07   6.4610267053e-04   2.2350419764e-04   3.3592295404e-03   4.1258625777e-16   2.1326592092e-06   1.3302066430e-20   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   3.2758102546e+02  -1.9105884596e+05   1.9657693362e-02   1.0676501212e+00   2.2835749354e-05   7.5687464121e-16   1.3013462891e-16   2.1599360730e-01   3.5412038530e-11   8.9011599924e-03   1.9933749813e-07   9.9052618619e-16   4.9199521764e-17   4.8711293668e-07   1.9436149181e-03   6.7041719726e-04   1.0063280423e-02   3.6297882304e-15   6.3979296753e-06   1.6044357048e-19   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   3.4475674734e+02  -3.1970281192e+05   3.2674936627e-02   1.0109076975e+00   3.8071050255e-05   2.5578749704e-15   2.4914732192e-16   2.0472626768e-01   5.8973126614e-11   1.4795559761e-02   3.2709813387e-07   2.7154718759e-15   1.3034356056e-16   8.1282396258e-07   3.2569926602e-03   1.1170344938e-03   1.6724271321e-02   1.0702019170e-14   1.0663053068e-05   6.1819130549e-19   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   3.6040262315e+02  -4.4834552712e+05   4.5561331538e-02   9.6364775349e-01   5.3321928522e-05   6.2686837043e-15   4.2588688513e-16   1.9356351894e-01   8.5768702988e-11   2.0630840592e-02   4.4960747821e-07   5.5474918181e-15   2.5519151594e-16   1.1409272037e-06   4.5966309728e-03   1.5631276569e-03   2.3314041361e-02   2.3304822622e-14   1.4927924298e-05   1.6858836481e-18   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   3.7407674156e+02  -5.7698423970e+05   5.8266482600e-02   9.2519426813e-01   6.8591428780e-05   1.2700899973e-14   6.2786859404e-16   1.8254562810e-01   1.1377614329e-10   2.6384230370e-02   5.6757836056e-07   9.6452446369e-15   4.2129058132e-16   1.4732739296e-06   5.9726558918e-03   2.0084227221e-03   2.9805238079e-02   4.2762483674e-14   1.9192441336e-05   3.7287274793e-18   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   3.8537928312e+02  -7.0561009458e+05   7.0741900170e-02   8.9494861313e-01   8.3879553546e-05   2.2225463883e-14   7.3965527802e-16   1.7171132514e-01   1.3884530494e-10   3.2033815414e-02   6.8310791795e-07   1.4899656547e-14   6.1186503479e-16   1.8119193646e-06   7.3948229816e-03   2.4525847185e-03   3.6171620484e-02   6.8991139485e-14   2.3456543200e-05   7.0055267434e-18   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   3.9397280813e+02  -8.3418813509e+05   8.2941491535e-02   8.7240579627e-01   9.9182593296e-05   3.4565626588e-14   7.0979348845e-16   1.6109740776e-01   1.5687104102e-10   3.7558761795e-02   7.9972668054e-07   2.0930308047e-14   7.9983448934e-16   2.1589844432e-06   8.8724215364e-03   2.8952047901e-03   4.2388342356e-02   1.0013878673e-13   2.7720299433e-05   1.1494526737e-17   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   3.9963172674e+02  -9.6260348272e+05   9.4822013296e-02   8.5709458731e-01   1.1449259454e-04   4.9020207663e-14   1.0450264132e-15   1.5073837741e-01   1.6514986427e-10   4.2939519325e-02   9.2262957707e-07   2.7161529289e-14   9.5578612011e-16   2.5165876355e-06   1.0414185854e-02   3.3357904587e-03   4.8432210918e-02   1.3282291341e-13   3.1984059162e-05   1.6857716024e-17   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   4.0229368829e+02  -1.0906020940e+06   1.0634347800e-01   8.4850642402e-01   1.2979698494e-04   6.2948706771e-14   2.7947216822e-15   1.4066611229e-01   1.6302563112e-10   4.8158005022e-02   1.0591256265e-06   3.2946482497e-14   1.0564321040e-15   2.8868783797e-06   1.2028214902e-02   3.7737594386e-03   5.4281916556e-02   1.6291034072e-13   3.6248635970e-05   2.2359073862e-17   7.4092200000e-01
   3.8000000000e-02   3.8000000000e-02   4.0215657868e+02  -1.2176792054e+06   1.1746950880e-01   8.4589935746e-01   1.4507836859e-04   6.3016069340e-14   4.3486868332e-15   1.3090958242e-01   1.5201793084e-10   5.3197763260e-02   1.2193858855e-06   3.7745177133e-14   1.0919471626e-15   3.2722236577e-06   1.3721901543e-02   4.2084372683e-03   5.9918229907e-02   1.8682122928e-13   4.0515475293e-05   2.5353002917e-17   7.3785400000e-01
   4.2000000000e-02   4.1999999999e-02   3.9989779866e+02  -1.3428300634e+06   1.2816763696e-01   8.4778639976e-01   1.6031449839e-04   3.2715627673e-14  -7.7109580879e-16   1.2149461065e-01   1.3573842371e-10   5.8044100226e-02   1.4176163698e-06   4.1424555313e-14   1.0725289171e-15   3.6756226074e-06   1.5501872273e-02   4.6390588615e-03   6.5324163374e-02   2.0361372973e-13   4.4786738566e-05   2.1064345299e-17   7.3478600000e-01
   4.6000000000e-02   4.5999999999e-02   3.9714073742e+02  -1.4640203575e+06   1.3840953814e-01   8.5078317708e-01   1.7547842640e-04   6.4933699105e-14  -6.4219364821e-15   1.1244368309e-01   1.2004417676e-10   6.2684190848e-02   1.6737271503e-06   4.4896537618e-14   1.0374225126e-15   4.1014340658e-06   1.7373938246e-02   5.0647739272e-03   7.0485094941e-02   2.1914982725e-13   4.9065243891e-05   2.9557072667e-17   7.3171800000e-01
   5.0000000000e-02   4.9999999999e-02   3.9752025450e+02  -1.5769712422e+06   1.4817120485e-01   8.4710740013e-01   1.9053882714e-04   3.6315697995e-13   2.0836106514e-14   1.0377581089e-01   1.1407809170e-10   6.7107156986e-02   2.0153454827e-06   5.1544445341e-14   1.0744544647e-15   4.5564555110e-06   1.9343058126e-02   5.4846560514e-03   7.5388852984e-02   2.5485353211e-13   5.3354221788e-05   1.2379701016e-16   7.2865000000e-01
   5.4000000000e-02   5.3999999999e-02   4.1002235984e+02  -1.6713150104e+06   1.5743305332e-01   8.1852397203e-01   2.0546048257e-04   6.8540136120e-13   1.0610562227e-13   9.5506445365e-02   1.3772078337e-10   7.1304116116e-02   2.4797788866e-06   7.1928411734e-14   1.4107018860e-15   5.0512045559e-06   2.1413313339e-02   5.8977150830e-03   8.0025761635e-02   3.8035557039e-13   5.7656858874e-05   2.8047884044e-16   7.2558200000e-01
   5.8000000000e-02   5.7999999999e-02   4.5810725890e+02  -1.7196759911e+06   1.6617996411e-01   7.3016340367e-01   2.2020491808e-04   9.5714066512e-13   4.7210681065e-13   8.7647449174e-02   2.6559408352e-10   7.5268199968e-02   3.1135844335e-06   1.4420816561e-13   2.9479793669e-15   5.6004066843e-06   2.3587897163e-02   6.3029122818e-03   8.4388646946e-02   9.6830217259e-13   6.1975293985e-05   4.9279810177e-16   7.2251400000e-01
   6.2000000000e-02   6.1999999999e-02   5.4621147840e+02  -1.7142495351e+06   1.7440125430e-01   6.1035440413e-01   2.3473129293e-04   6.0306301055e-12   3.4267679169e-12   8.0207140152e-02   6.0805113170e-10   7.8994541040e-02   3.9570465565e-06   3.2432321780e-13   7.3283305902e-15   6.2199899584e-06   2.5869122984e-02   6.6991773816e-03   8.8472804581e-02   3.4832196164e-12   6.6304912833e-05   3.2197290215e-15   7.1944600000e-01
   6.6000000000e-02   6.5999999999e-02   6.3811303667e+02  -1.6946885729e+06   1.8209057510e-01   5.2072523382e-01   2.4899838917e-04   3.9357067262e-11   2.6596504527e-11   7.3190418422e-02   1.0857686597e-09   8.2480219615e-02   5.0162859730e-06   6.0563198988e-13   1.4441902697e-14   6.9361285821e-06   2.8258442544e-02   7.0854260358e-03   9.2275931059e-02   1.0929350863e-11   7.0610358671e-05   2.4635938417e-14   7.1637800000e-01
   7.0000000000e-02   6.9999999999e-02   7.2307461743e+02  -1.6736942865e+06   1.8924575039e-01   4.5803048651e-01   2.6296857071e-04   1.6292087344e-10   1.4425017416e-10   6.6598940853e-02   1.6979128845e-09   8.5724181626e-02   6.2357114861e-06   1.0620474826e-12   2.5670425496e-14   7.8185490245e-06   3.0756449268e-02   7.4605764063e-03   9.5798023788e-02   3.0032114321e-11   7.4803191971e-05   1.2242665121e-13   7.1331000000e-01
   7.4000000000e-02   7.4000000000e-02   8.0022600290e+02  -1.6530292172e+06   1.9586856240e-01   4.1251926352e-01   2.7661238722e-04   4.6511969583e-10   4.8373907723e-10   6.0431333893e-02   2.6350834328e-09   8.8727137138e-02   7.4597050245e-06   1.9654643288e-12   4.7075934327e-14   9.0068378074e-06   3.3362887745e-02   7.8235643660e-03   9.9041248510e-02   7.4330886587e-11   7.8745757949e-05   4.1659398171e-13   7.1024200000e-01
   7.8000000000e-02   7.8000000000e-02   8.7004776234e+02  -1.6329184500e+06   2.0196445985e-01   3.7818253466e-01   2.8991060360e-04   9.8774578446e-10   1.0827918878e-09   5.4683404957e-02   4.1562554890e-09   9.1491419653e-02   8.4519937788e-06   3.8959001294e-12   9.1505194602e-14   1.0694539797e-05   3.6076714583e-02   8.1733586051e-03   1.0200977099e-01   1.6331361762e-10   8.2267682929e-05   1.0560146212e-12   7.0717400000e-01
   8.2000000000e-02   8.2000000000e-02   9.3312404980e+02  -1.6134357764e+06   2.0754218651e-01   3.5148051333e-01   3.0285096162e-04   1.6870220264e-09   1.8128279039e-09   4.9348333673e-02   6.4470691062e-09   9.4020802227e-02   9.0011341507e-06   7.9046844972e-12   1.8136518674e-13   1.3046814145e-05   3.8896243053e-02   8.5089781454e-03   1.0470955518e-01   3.1441657827e-10   8.5178543636e-05   2.1687035748e-12   7.0410600000e-01
   8.6000000000e-02   8.6000000000e-02   9.8945676806e+02  -1.5954180629e+06   2.1261338880e-01   3.3040638166e-01   3.1542223025e-04   2.4881819912e-09   2.5004326217e-09   4.4416881869e-02   9.5670249283e-09   9.6320313700e-02   9.0222920537e-06   1.5660567103e-11   3.5054431488e-13   1.6106086677e-05   4.1819309179e-02   8.8295104841e-03   1.0714814238e-01   5.3243593000e-10   8.7276666399e-05   3.8351378166e-12   7.0103800000e-01
   9.0000000000e-02   9.0000000000e-02   1.0379817821e+03  -1.5812564990e+06   2.1719227349e-01   3.1395604882e-01   3.2760954915e-04   3.3251544774e-09   3.0251385255e-09   3.9877636330e-02   1.3374239409e-08   9.8396104270e-02   8.5723959450e-06   2.9200088206e-11   6.3665289777e-13   1.9753996519e-05   4.4843372935e-02   9.1341220488e-03   1.0933443763e-01   8.0189601206e-10   8.8370285533e-05   6.0116460228e-12   6.9797000000e-01
   9.4000000000e-02   9.4000000000e-02   1.0781914612e+03  -1.5726071682e+06   2.2129536327e-01   3.0129017076e-01   3.3939129002e-04   4.1421441075e-09   3.3356438553e-09   3.5717224033e-02   1.7523238858e-08   1.0025538386e-01   7.7965451987e-06   5.0150733871e-11   1.0626613253e-12   2.3741723127e-05   4.7965529365e-02   9.4220578317e-03   1.1127853028e-01   1.0914881769e-09   8.8318915885e-05   8.4946104463e-12   6.9490200000e-01
   9.8000000000e-02   9.8000000000e-02   1.1107979587e+03  -1.5692593068e+06   2.2494132495e-01   2.9152593875e-01   3.5073740468e-04   4.8870765232e-09   3.4318673582e-09   3.1920486750e-02   2.1589730831e-08   1.0190640148e-01   6.8569777106e-06   7.8868263085e-11   1.6208089525e-12   2.7761296209e-05   5.1182465177e-02   9.6926430289e-03   1.1299154303e-01   1.3652591800e-09   8.7073486210e-05   1.1013510343e-11   6.9183400000e-01
   1.0200000000e-01   1.0200000000e-01   1.1369561057e+03  -1.5702186225e+06   2.2815078915e-01   2.8392875709e-01   3.6160992890e-04   5.5142052724e-09   3.3439284117e-09   2.8470660652e-02   2.5180798184e-08   1.0335840233e-01   5.8853998370e-06   1.1392754998e-10   2.2675633614e-12   3.1516504507e-05   5.4490420730e-02   9.9453040717e-03   1.1448547282e-01   1.5915159749e-09   8.4691804714e-05   1.3333894029e-11   6.8876600000e-01
   1.0600000000e-01   1.0600000000e-01   1.1577536024e+03  -1.5744659602e+06   2.3094610736e-01   2.7796320598e-01   3.7196580625e-04   5.9920381371e-09   3.1179426596e-09   2.5349599244e-02   2.8002553947e-08   1.0462152774e-01   4.9672952970e-06   1.5226086422e-10   2.9326762595e-12   3.4772072814e-05   5.7885189244e-02   1.0179608377e-02   1.1577300543e-01   1.7490173837e-09   8.1325756097e-05   1.5297097464e-11   6.8569800000e-01
   1.1000000000e-01   1.1000000000e-01   1.1740864351e+03  -1.5811763322e+06   2.3335103353e-01   2.7325206817e-01   3.8176120347e-04   6.3074062510e-09   2.8044022062e-09   2.2538052095e-02   2.9891839897e-08   1.0570665613e-01   4.1469373302e-06   1.8990504707e-10   3.5382200667e-12   3.7376990644e-05   6.1362159599e-02   1.0395306441e-02   1.1686730975e-01   1.8296180224e-09   7.7189808363e-05   1.6815488937e-11   6.8263000000e-01
   1.1400000000e-01   1.1400000000e-01   1.1866716232e+03  -1.5897277165e+06   2.3539034431e-01   2.6952732785e-01   3.9095601834e-04   6.4642461774e-09   2.4492110305e-09   2.0015988693e-02   3.0815207826e-08   1.0662520134e-01   3.4398207155e-06   2.2300109525e-10   4.0186041514e-12   3.9265934011e-05   6.4916395381e-02   1.0592359665e-02   1.1778182728e-01   1.8371136581e-09   7.2524050111e-05   1.7855795518e-11   6.7956200000e-01
   1.1800000000e-01   1.1800000000e-01   1.1960863150e+03  -1.5996600812e+06   2.3708942645e-01   2.6659402615e-01   3.9951751642e-04   6.4792236142e-09   2.0885552014e-09   1.7762943030e-02   3.0844108330e-08   1.0738889236e-01   2.8445007419e-06   2.4863147376e-10   4.3337851763e-12   4.0446180089e-05   6.8542736124e-02   1.0770946081e-02   1.1853007049e-01   1.7835973078e-09   6.7562244472e-05   1.8425460595e-11   6.7649400000e-01
   1.2200000000e-01   1.2200000000e-01   1.2028026434e+03  -1.6106333533e+06   2.3847386349e-01   2.6430645516e-01   4.0742258207e-04   6.3764539624e-09   1.7473897982e-09   1.5758351739e-02   3.0118776748e-08   1.0800955628e-01   2.3510643262e-06   2.6524715120e-10   4.4727581574e-12   4.0977674022e-05   7.2235905725e-02   1.0931445290e-02   1.1912543934e-01   1.6851385130e-09   6.2510094847e-05   1.8562864862e-11   6.7342600000e-01
   1.2600000000e-01   1.2600000000e-01   1.2072135273e+03  -1.6223945930e+06   2.3956904960e-01   2.6255284404e-01   4.1465857314e-04   6.1827837415e-09   1.4403974091e-09   1.3981863536e-02   2.8811983882e-08   1.0849892117e-01   1.9463044781e-06   2.7266377230e-10   4.4490306020e-12   4.0952240168e-05   7.5990615804e-02   1.1074409215e-02   1.1958106064e-01   1.5581419248e-09   5.7534226943e-05   1.8328464583e-11   6.7035800000e-01
