# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.2769797205e+02  -2.7397634225e+04   5.3151674521e-03   1.0704989424e+00   2.8309059291e-05   6.4254238353e-13   1.3140389415e-12   2.2842539798e-01   3.5208842933e-09   2.4773679956e-03   1.1886901735e-06   2.0149481952e-12   1.0005296191e-13   9.5643017770e-06   7.7420536026e-04   8.9757232794e-04   1.9119180692e-03   1.7984215990e-12   8.4726900254e-06   3.3311591223e-16   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   3.8209447023e+02  -8.6008041184e+04   1.5930426673e-02   9.1396721650e-01   8.4891759118e-05   5.9971204192e-12   4.1278880940e-12   2.1928797673e-01   1.0605970073e-08   7.4249208667e-03   3.5567603256e-06   1.3479332380e-11   8.3312279720e-13   2.8662142520e-05   2.3259928617e-03   2.6905256090e-03   5.7300884380e-03   1.5004634702e-11   2.5374191683e-05   5.8093203754e-15   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   4.3488466558e+02  -1.4461833834e+05   2.6500572003e-02   7.9942778422e-01   1.4136806182e-04   2.2254243168e-11   8.6696125491e-12   2.1018580339e-01   1.8303913396e-08   1.2350979734e-02   5.9076383968e-06   3.3619989613e-11   2.2494837043e-12   4.7674069112e-05   3.8878800005e-03   4.4769171544e-03   9.5313070532e-03   4.4866380415e-11   4.2144478140e-05   2.9651862959e-14   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   4.8576669574e+02  -2.0322818067e+05   3.6995908947e-02   7.1250714685e-01   1.9766658066e-04   6.2726891297e-11   1.8475913993e-11   2.0114206265e-01   2.7453052124e-08   1.7241401574e-02   8.2426493265e-06   6.4300764543e-11   4.4817161760e-12   6.6551177759e-05   5.4665101777e-03   6.2524163441e-03   1.3304424448e-02   9.9762655549e-11   5.8696698813e-05   9.9367265278e-14   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   5.3447815085e+02  -2.6183656750e+05   4.7387312540e-02   6.4470842639e-01   2.5371530494e-04   1.5731402518e-10   4.1787002693e-11   1.9217948589e-01   3.8694510303e-08   2.2082321198e-02   1.0567981617e-05   1.0945479333e-10   7.7639459743e-12   8.5250098568e-05   7.0684006124e-03   8.0127592483e-03   1.7038516788e-02   1.9364105231e-10   7.4943671061e-05   2.6714705245e-13   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   5.8080234555e+02  -3.2044027880e+05   5.7646444959e-02   5.9068372373e-01   3.0944148484e-04   3.6422779614e-10   9.8165994441e-11   1.8332018448e-01   5.2120031360e-08   2.6860256965e-02   1.2891124788e-05   1.7310921591e-10   1.2288789768e-11   1.0373384852e-04   8.6998958581e-03   9.7537746543e-03   2.0722971855e-02   3.4507405562e-10   9.0796615906e-05   6.2163271307e-13   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   6.2457503232e+02  -3.7902660306e+05   6.7745962971e-02   5.4689442422e-01   3.6477166052e-04   7.7974215158e-10   2.3123533943e-10   1.7458549017e-01   6.7258114258e-08   3.1562211215e-02   1.5217760217e-05   2.5810537737e-10   1.8104120886e-11   1.2197374027e-04   1.0367122035e-02   1.1471409244e-02   2.4347570852e-02   5.7566798783e-10   1.0616420312e-04   1.2969836166e-12   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   6.6569788713e+02  -4.3755376627e+05   7.7659713297e-02   5.1089457069e-01   4.1963185319e-04   1.5429101411e-09   5.2817392097e-10   1.6599580397e-01   8.3393670121e-08   3.6175764566e-02   1.7549192460e-05   3.6617453920e-10   2.5124974392e-11   1.3995207107e-04   1.2075942150e-02   1.3161751796e-02   2.7902565082e-02   9.1027965989e-10   1.2095255260e-04   2.4805243864e-12   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   7.0414995484e+02  -4.9592938899e+05   8.7362913686e-02   4.8092806885e-01   4.7394790155e-04   2.8351200396e-09   1.1428778568e-09   1.5757045504e-01   9.9989509410e-08   4.0689163171e-02   1.9880454659e-05   4.9931356959e-10   3.3247304537e-11   1.5766544601e-04   1.3831913057e-02   1.4821056089e-02   3.1378746524e-02   1.3801911896e-09   1.3506643034e-04   4.4265962635e-12   7.4092200000e-01
   3.8000000000e-02   3.8000000000e-02   7.4001258106e+02  -5.5396992088e+05   9.6832317223e-02   4.5568030363e-01   5.2764590162e-04   4.8799899335e-09   2.3193793029e-09   1.4932757181e-01   1.1698879383e-07   4.5091397821e-02   2.2199098441e-05   6.6185183867e-10   4.2493884994e-11   1.7512850626e-04   1.5640244987e-02   1.6445762103e-02   3.4767511397e-02   2.0289642576e-09   1.4841144732e-04   7.4831631032e-12   7.3785400000e-01
   4.2000000000e-02   4.2000000000e-02   7.7353259514e+02  -6.1130999695e+05   1.0604635736e-01   4.3410303502e-01   5.8065269996e-04   7.9591902075e-09   4.4251140606e-09   1.4128396771e-01   1.3496580105e-07   4.9372273634e-02   2.4484475681e-05   8.6287705693e-10   5.3149237130e-11   1.9237767910e-04   1.7505764819e-02   1.8032515188e-02   3.8060915834e-02   2.9213424666e-09   1.6089676326e-04   1.2101279157e-11   7.3478600000e-01
   4.6000000000e-02   4.6000000000e-02   8.0526164099e+02  -6.6720986797e+05   1.1498527121e-01   4.1526485492e-01   6.3289640719e-04   1.2476507935e-08   8.0383740397e-09   1.3345504421e-01   1.5528138580e-07   5.3522468900e-02   2.6706979246e-05   1.1197817981e-09   6.5922816815e-11   2.0947467314e-04   1.9432884161e-02   1.9578182946e-02   4.1251722954e-02   4.1598637013e-09   1.7243760557e-04   1.8773899801e-11   7.3171800000e-01
   5.0000000000e-02   5.0000000000e-02   8.3637971884e+02  -7.2011359010e+05   1.2363119849e-01   3.9817015238e-01   6.8430695136e-04   1.9125285207e-08   1.4192969192e-08   1.2585471453e-01   1.8050141327e-07   5.7533581340e-02   2.8826120422e-05   1.4652342420e-09   8.2272802136e-11   2.2651009021e-04   2.1425572732e-02   2.1079869480e-02   4.4333440720e-02   5.9246234271e-09   1.8295671247e-04   2.8066068746e-11   7.2865000000e-01
   5.4000000000e-02   5.4000000000e-02   8.6973024177e+02  -7.6625108809e+05   1.3196825219e-01   3.8134441846e-01   7.3481681590e-04   2.9215736037e-08   2.4943317684e-08   1.1849535329e-01   2.1532059028e-07   6.1398159108e-02   3.0785597100e-05   1.9609656140e-09   1.0512007997e-10   2.4360875080e-04   2.3487336689e-02   2.2534926289e-02   4.7300349974e-02   8.5749041710e-09   1.9238332720e-04   4.2065597065e-11   7.2558200000e-01
   5.8000000000e-02   5.8000000000e-02   9.1269441554e+02  -7.9566757240e+05   1.3998255362e-01   3.6193161772e-01   7.8436252883e-04   4.4942806846e-08   4.4179137495e-08   1.1138778174e-01   2.6754018106e-07   6.5109711276e-02   3.2504119175e-05   2.7164371511e-09   1.4013018728e-10   2.6093988336e-04   2.5621201348e-02   2.3940958167e-02   5.0147521648e-02   1.2858156912e-08   2.0064684356e-04   6.8392466273e-11   7.2251400000e-01
   6.2000000000e-02   6.2000000000e-02   9.6671352381e+02  -8.0552498884e+05   1.4766222029e-01   3.4034907933e-01   8.3288897998e-04   6.7701435077e-08   7.5980295434e-08   1.0454130210e-01   3.4369756556e-07   6.8662688761e-02   3.3870817734e-05   3.8748675768e-09   1.9427391522e-10   2.7873400209e-04   2.7829701900e-02   2.5295821562e-02   5.2870820992e-02   1.9589435956e-08   2.0765972826e-04   1.1672627988e-10   7.1944600000e-01
   6.6000000000e-02   6.6000000000e-02   1.0204615472e+03  -8.1024258486e+05   1.5499732375e-01   3.2115667696e-01   8.8035211838e-04   9.5549537283e-08   1.1878791190e-07   9.7963731327e-02   4.4042928691e-07   7.2052449448e-02   3.4767484544e-05   5.5298024912e-09   2.6976026647e-10   2.9725277413e-04   3.0114923482e-02   2.6597621913e-02   5.5466900267e-02   2.8621715559e-08   2.1331180996e-04   1.8787484138e-10   7.1637800000e-01
   7.0000000000e-02   7.0000000000e-02   1.0706113209e+03  -8.1443897206e+05   1.6197987518e-01   3.0492567188e-01   9.2671116543e-04   1.2550018622e-07   1.6635887838e-07   9.1661354155e-02   5.4996646803e-07   7.5275249480e-02   3.5104034065e-05   7.7248942183e-09   3.6624664499e-10   3.1667553924e-04   3.2478605026e-02   2.7844723990e-02   5.7933190540e-02   3.9272196884e-08   2.1749660169e-04   2.8059144424e-10   7.1331000000e-01
   7.4000000000e-02   7.4000000000e-02   1.1168741070e+03  -8.1875507456e+05   1.6860382654e-01   2.9117563069e-01   9.7192241120e-04   1.5489766168e-07   2.1115979734e-07   8.5638878618e-02   6.6364725500e-07   7.8328249109e-02   3.4841431426e-05   1.0471729727e-08   4.8200576213e-10   3.3701733405e-04   3.4922212219e-02   2.9035764569e-02   6.0267890446e-02   5.0592002625e-08   2.2013221603e-04   3.9537339541e-10   7.1024200000e-01
   7.8000000000e-02   7.8000000000e-02   1.1593708411e+03  -8.2327274147e+05   1.7486507962e-01   2.7944201706e-01   1.0159361487e-03   1.8190034078e-07   2.4725230709e-07   7.9899407375e-02   7.7372823570e-07   8.1209529599e-02   3.3997254106e-05   1.3755588416e-08   6.1426881364e-10   3.5810442505e-04   3.7446954368e-02   3.0169662914e-02   6.2469950955e-02   6.1607712379e-08   2.2117757078e-04   5.3275572996e-10   7.0717400000e-01
   8.2000000000e-02   8.2000000000e-02   1.1982601374e+03  -8.2801880606e+05   1.8076149306e-01   2.6936390209e-01   1.0586960761e-03   2.0552445642e-07   2.7161714809e-07   7.4444429424e-02   8.7445795788e-07   8.3918113724e-02   3.2638004855e-05   1.7538248156e-08   7.5958466012e-10   3.7959941827e-04   4.0053755272e-02   3.1245627473e-02   6.4539055787e-02   7.1532489518e-08   2.2064270012e-04   6.9149205842e-10   7.0410600000e-01
   8.6000000000e-02   8.6000000000e-02   1.2335140941e+03  -8.3329758341e+05   1.8629287372e-01   2.6070212191e-01   1.1001404598e-03   2.2540615427e-07   2.8382265852e-07   6.9273838893e-02   9.6176651038e-07   8.6453978646e-02   3.0864439847e-05   2.1748253376e-08   9.1344761231e-10   4.0105616780e-04   4.2743201012e-02   3.2263158044e-02   6.6475596566e-02   7.9841174932e-08   2.1859140533e-04   8.6780980383e-10   7.0103800000e-01
   9.0000000000e-02   9.0000000000e-02   1.2647445303e+03  -8.3997859583e+05   1.9146094528e-01   2.5334125098e-01   1.1402041591e-03   2.4153786521e-07   2.8505010769e-07   6.4385979779e-02   1.0323017777e-06   8.8818054536e-02   2.8794700938e-05   2.6262773600e-08   1.0693350924e-09   4.2198465414e-04   4.5515485069e-02   3.3222044006e-02   6.8280642575e-02   8.6260534005e-08   2.1513698301e-04   1.0549328886e-09   6.9797000000e-01
   9.4000000000e-02   9.4000000000e-02   1.2917665905e+03  -8.4866405832e+05   1.9626929289e-01   2.4715342124e-01   1.1788209067e-03   2.5414199503e-07   2.7747066471e-07   5.9777711230e-02   1.0842345371e-06   9.1012206542e-02   2.6547605518e-05   3.0927952511e-08   1.2200923352e-09   4.4191340976e-04   4.8370362202e-02   3.4122359730e-02   6.9955905711e-02   9.0747698378e-08   2.1043267555e-04   1.2446630286e-09   6.9490200000e-01
   9.8000000000e-02   9.8000000000e-02   1.3148433568e+03  -8.5927732766e+05   2.0072327347e-01   2.4195829000e-01   1.2159257287e-03   2.6355301456e-07   2.6361016520e-07   5.5444499442e-02   1.1178801270e-06   9.3039192911e-02   2.4229767883e-05   3.5593521160e-08   1.3598987282e-09   4.6043637922e-04   5.1307125275e-02   3.4964456655e-02   7.1503698174e-02   9.3415401532e-08   2.0465882598e-04   1.4295776816e-09   6.9183400000e-01
   1.0200000000e-01   1.0200000000e-01   1.3344062786e+03  -8.7145684343e+05   2.0482988715e-01   2.3758120896e-01   1.2514572188e-03   2.7011064013e-07   2.4575404033e-07   5.1380537044e-02   1.1348327427e-06   9.4902597075e-02   2.1928745936e-05   4.0121191265e-08   1.4844132689e-09   4.7723657725e-04   5.4324612527e-02   3.5748951484e-02   7.2926881368e-02   9.4449355977e-08   1.9800960308e-04   1.6036137675e-09   6.8876600000e-01
   1.0600000000e-01   1.0600000000e-01   1.3508734162e+03  -8.8483200290e+05   2.0859761974e-01   2.3387982579e-01   1.2853594475e-03   2.7412245731e-07   2.2571167288e-07   4.7578879831e-02   1.1371139126e-06   9.6606741162e-02   1.9711001764e-05   4.4383908801e-08   1.5904155369e-09   4.9209122017e-04   5.7421238098e-02   3.6476711017e-02   7.4228808115e-02   9.4063347003e-08   1.9068135940e-04   1.7619517056e-09   6.8569800000e-01
   1.1000000000e-01   1.1000000000e-01   1.3646020900e+03  -8.9910281126e+05   2.1203626813e-01   2.3074377074e-01   1.3175835103e-03   2.7586798516e-07   2.0482398819e-07   4.4031591919e-02   1.1267875927e-06   9.8156589526e-02   1.7622870108e-05   4.8268068998e-08   1.6756439833e-09   5.0486620259e-04   6.0595035660e-02   3.7148834144e-02   7.5413260955e-02   9.2480129710e-08   1.8286340918e-04   1.9009091027e-09   6.8263000000e-01
   1.1400000000e-01   1.1400000000e-01   1.3758908685e+03  -9.1404307870e+05   2.1515675734e-01   2.2808758149e-01   1.3480887489e-03   2.7561026473e-07   1.8404646892e-07   4.0729893698e-02   1.1058381289e-06   9.9557648435e-02   1.5693155252e-05   5.1678141381e-08   1.7387749558e-09   5.1550538880e-04   6.3843708261e-02   3.7766631370e-02   7.6484388782e-02   8.9921578231e-08   1.7473131027e-04   2.0179073363e-09   6.7956200000e-01
   1.1800000000e-01   1.1800000000e-01   1.3849918215e+03  -9.2948552088e+05   2.1797095548e-01   2.2584403965e-01   1.3768436539e-03   2.7360250445e-07   1.6403446633e-07   3.7664308736e-02   1.0761355278e-06   1.0081586594e-01   1.3936416429e-05   5.4540987331e-08   1.7794098044e-09   5.2401776400e-04   6.7164680357e-02   3.8331602292e-02   7.7446643587e-02   8.6601235871e-08   1.6644244449e-04   2.1114369709e-09   6.7649400000e-01
   1.2200000000e-01   1.2200000000e-01   1.3921218774e+03  -9.4530647481e+05   2.2049149144e-01   2.2395921136e-01   1.4038264520e-03   2.7008922012e-07   1.4521371718e-07   3.4824806678e-02   1.0394200077e-06   1.0193753477e-01   1.2356333795e-05   5.6808380197e-08   1.7980134887e-09   5.3046414982e-04   7.0555149594e-02   3.8845411556e-02   7.8304718661e-02   8.2717972020e-08   1.5813357361e-04   2.1809820268e-09   6.7342600000e-01
   1.2600000000e-01   1.2600000000e-01   1.3974713022e+03  -9.6141396240e+05   2.2273157893e-01   2.2238896920e-01   1.4290253921e-03   2.6530427137e-07   1.2783634187e-07   3.2200939736e-02   9.9728913881e-07   1.0292920027e-01   1.0948791787e-05   5.8457365288e-08   1.7957997480e-09   5.3494450804e-04   7.4012136676e-02   3.9309863936e-02   7.9063489329e-02   7.8451038420e-08   1.4991999924e-04   2.2268996035e-09   6.7035800000e-01
   1.3000000000e-01   1.3000000000e-01   1.4012096439e+03  -9.7773904304e+05   2.2470484978e-01   2.2109657113e-01   1.4524387559e-03   2.5946789431e-07   1.1202535185e-07   2.9781970950e-02   9.5118661198e-07   1.0379757482e-01   9.7044947462e-06   5.9488701520e-08   1.7745786445e-09   5.3758645431e-04   7.7532532221e-02   3.9726879203e-02   7.9727957005e-02   7.3956850396e-08   1.4189594773e-04   2.2502682885e-09   6.6729000000e-01
   1.3400000000e-01   1.3400000000e-01   1.4034898390e+03  -9.9422966626e+05   2.2642519884e-01   2.2005095521e-01   1.4740746286e-03   2.5278392901e-07   9.7810100507e-08   2.7556992855e-02   9.0239436737e-07   1.0454945971e-01   8.6110534670e-06   5.9923867386e-08   1.7365867102e-09   5.3853532151e-04   8.1113139837e-02   4.0098467390e-02   8.0303197117e-02   6.9367520929e-08   1.3413582326e-04   2.2527217471e-09   6.6422200000e-01
   1.3800000000e-01   1.3800000000e-01   1.4044510687e+03  -1.0108462890e+06   2.2790664163e-01   2.1922551599e-01   1.4939504717e-03   2.4543780121e-07   8.5154363067e-08   2.5515035710e-02   8.5202941801e-07   1.0519167489e-01   7.6545604283e-06   5.9801188770e-08   1.6843182164e-09   5.3794590161e-04   8.4750715046e-02   4.0426705004e-02   8.0794311264e-02   6.4790933227e-08   1.2669601739e-04   2.2362832720e-09   6.6115400000e-01
   1.4200000000e-01   1.4200000000e-01   1.4042207792e+03  -1.0275587133e+06   2.2916318583e-01   2.1859720835e-01   1.5120925366e-03   2.3759539994e-07   7.3978281246e-08   2.3645164796e-02   8.0104562324e-07   1.0573099688e-01   6.8207155627e-06   5.9171596392e-08   1.6203713622e-09   5.3597584380e-04   8.8441999865e-02   4.0713712595e-02   8.1206383824e-02   6.0312008928e-08   1.1961701888e-04   2.2032128300e-09   6.5808600000e-01
   1.4600000000e-01   1.4600000000e-01   1.4029161475e+03  -1.0443437702e+06   2.3020871684e-01   2.1814587821e-01   1.5285351593e-03   2.2940279933e-07   6.4175185930e-08   2.1936566659e-02   7.5023999344e-07   1.0617410458e-01   6.0955831041e-06   5.8094430767e-08   1.5473181687e-09   5.3278058663e-04   9.2183753096e-02   4.0961633994e-02   8.1544443107e-02   5.5994798977e-08   1.1292562673e-04   2.1558742753e-09   6.5501800000e-01
   1.5000000000e-01   1.5000000000e-01   1.4006451741e+03  -1.0611836001e+06   2.3105689736e-01   2.1785375362e-01   1.5433199701e-03   2.2098667876e-07   5.5624184498e-08   2.0378624403e-02   7.0026265874e-07   1.0652753293e-01   5.4660620142e-06   5.6633597607e-08   1.4676023402e-09   5.2850964474e-04   9.5972776448e-02   4.1172617414e-02   8.1813427050e-02   5.1885052463e-08   1.0663712457e-04   2.0966267884e-09   6.5195000000e-01
   1.5400000000e-01   1.5400000000e-01   1.3975075239e+03  -1.0780643634e+06   2.3172108081e-01   2.1770505186e-01   1.5564950503e-03   2.1245527060e-07   4.8199304463e-08   1.8960982358e-02   6.5162946869e-07   1.0679763384e-01   4.9201448157e-06   5.4854262920e-08   1.3834656273e-09   5.2330404609e-04   9.9805936760e-02   4.1348798517e-02   8.2018153403e-02   4.8012978814e-08   1.0075732199e-04   2.0277413698e-09   6.4888200000e-01
   1.5800000000e-01   1.5800000000e-01   1.3935951925e+03  -1.0949752691e+06   2.3221423781e-01   2.1768567220e-01   1.5681140615e-03   2.0389967120e-07   4.1775893668e-08   1.7673600599e-02   6.0473620193e-07   1.0699054399e-01   4.4470275320e-06   5.2820179603e-08   1.2969006697e-09   5.1729471334e-04   1.0368018457e-01   4.1492285482e-02   8.2163294270e-02   4.4395988426e-08   9.5284406746e-05   1.9513410989e-09   6.4581400000e-01
