# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.5783061282e+02  -4.7407585981e+04   9.9090095074e-03   9.8094717916e-01   3.3131082476e+02   5.6754357772e-07   1.0219627317e-13   3.2648484459e-08   2.2462458961e-01   1.2523634281e-08   4.4864997311e-03   3.5373454861e-07   1.1313659511e-18   6.8865745416e-20   1.9167105606e-12   1.7929054674e-09   1.1280495824e-04   5.3091372745e-03   3.2373793798e-17   1.7777883933e-10   3.2917130587e-22   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   4.7085008610e+02  -1.4603791306e+05   2.9726891596e-02   7.4302655638e-01   5.0849972522e+03   1.7030814690e-06   6.2585616177e-12   2.0814410314e-07   2.0787352665e-01   1.0725563082e-07   1.3459403815e-02   1.2604175809e-06   3.6838857156e-17   2.6485522768e-18   9.6129757154e-12   5.3848401468e-09   3.3848834017e-04   1.5927296359e-02   1.2013794345e-15   5.3860854726e-10   5.0015299772e-20   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   5.7992288189e+02  -2.4466822968e+05   4.9544202161e-02   6.0129158015e-01   2.3944950008e+04   2.8471441205e-06   8.2309455629e-11   6.1652420130e-07   1.9112221308e-01   4.1155553181e-07   2.2432015977e-02   2.5463818014e-06   3.7298119331e-16   2.8269864158e-17   2.8818088932e-11   9.2271381438e-09   5.6467475043e-04   2.6544664289e-02   1.2847512550e-14   9.5576318881e-10   1.2998597410e-18   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   6.8469903256e+02  -3.4329846711e+05   6.9358869797e-02   5.0760709177e-01   8.0429137158e+04   4.0549441073e-06   6.1170571628e-10   1.4147123784e-06   1.7437214837e-01   1.1931720222e-06   3.1403649825e-02   4.3540916988e-06   4.1705635735e-15   3.1365475362e-16   1.1646217599e-10   1.7068745166e-08   7.9386573243e-04   3.7157299295e-02   1.1284003897e-13   2.0570524933e-09   2.6842489040e-17   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   7.8498972045e+02  -4.4192779137e+05   8.9163237038e-02   4.4130217543e-01   2.3894245198e+05   5.5137442255e-06   3.4827451959e-09   2.9333504748e-06   1.5762991327e-01   3.1697485956e-06   4.0372165672e-02   6.6743549819e-06   7.2073755816e-14   5.1906658075e-15   7.5552121135e-10   5.9189526119e-08   1.0358886616e-03   4.7749668960e-02   1.3143834741e-12   8.8059950487e-09   7.3313347383e-16   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   8.8067610606e+02  -5.4054893581e+05   1.0893804674e-01   3.9205736667e-01   6.9915470863e+05   7.5732317870e-06   1.7576710551e-08   6.1105900547e-06   1.4091155407e-01   8.5217721073e-06   4.9332872311e-02   9.4125802147e-06   1.3229246970e-12   8.9264842811e-14   4.9730871925e-09   2.8603513146e-07   1.3160560342e-03   5.8281545167e-02   1.8540867328e-11   4.5639704772e-08   1.9352844726e-14   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   9.7160718549e+02  -6.3913216538e+05   1.2864656441e-01   3.5417683788e-01   1.9986994013e+06   1.0665737298e-05   7.9413542336e-08   1.3252441965e-05   1.2424554064e-01   2.2684481091e-05   5.8277490532e-02   1.2433733328e-05   2.0704769176e-11   1.2905776646e-12   2.7475579405e-08   1.2183250941e-06   1.6821443078e-03   6.8676263835e-02   2.3526137693e-10   1.9881621175e-07   4.0316911376e-13   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   1.0574657324e+03  -7.3759529777e+05   1.4822606655e-01   3.2429923942e-01   5.3162861246e+06   1.5452626317e-05   3.1339943407e-07   2.8819188349e-05   1.0767812870e-01   5.6118620714e-05   6.7190057368e-02   1.5400545265e-05   2.5655009217e-10   1.4640868047e-11   1.2663738392e-07   4.2946324074e-06   2.2092937866e-03   7.8811262767e-02   2.3712368332e-09   7.2907763794e-07   6.3333220874e-12   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   1.1373895806e+03  -8.3575672408e+05   1.6756766971e-01   3.0041666241e-01   1.2823869831e+07   2.3680270492e-05   1.0584708864e-06   5.8594154497e-05   9.1294003813e-02   1.2237284505e-04   7.6035433484e-02   1.8018871515e-05   2.4911467924e-09   1.2949823338e-10   5.0964463171e-07   1.3325127630e-05   3.0082387933e-03   8.8500317166e-02   1.8524653409e-08   2.4261378888e-06   7.5777704036e-11   7.4092200000e-01
